code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SHSE.600239,stock,2023-08-07,2023-08-07T16:00:00.000+0800,3.73,3.56,3.56,3.36,3.36,4.1,3.36,144009616.0,488700032.0,-9.92,19.030996322631836,3.39,3104124129.12,1,false,false,true,断板,断板,断板,4天3板,3.349999999999999,2.929,3.1228571428571428,-4.55764075067024,1.99,0.730073448596122,1.0,0.0,0.0,-1,炸板,2.994285714285714,2.833,3.2079999999999997,2.1437476954114496,5.67,0.40540540540540504,0.0,0.594594594594595,-1,SHSE.600239,2023-08-07 09:30,3.56,2023-08-08 09:30:00,3.15,-11.569927898035083,1.0,2023-08-07
SHSE.600595,stock,2023-08-07,2023-08-07T16:00:00.000+0800,3.44,3.29,3.74,3.24,3.67,3.78,3.1,343859872.0,1209011584.0,6.69,7.944098472595215,3.52,7038919233.48,1,false,false,true,断板,断板,断板,2天2板,3.45,3.1559999999999997,3.3014285714285707,-4.360465116279067,2.54,1.1982785484795537,0.7599999999999998,0.14000000000000057,0.09999999999999964,1,炸板,3.181428571428571,3.0609999999999995,3.3120000000000003,1.3913811007881007,5.85,0.5999999999999996,0.28000000000000025,0.1200000000000001,1,SHSE.600595,2023-08-07 09:30,3.29,2023-08-08 11:28:00,3.51,6.622937131018751,1.49,2023-08-07
SHSE.600906,stock,2023-08-07,2023-08-07T16:00:00.000+0800,9.98,9.65,9.9,9.54,9.79,10.98,8.98,220665040.0,2143553664.0,-1.9,1.0180845260620117,9.71,9092677880.0,1,false,false,true,断板,断板,断板,2天2板,9.642000000000001,8.687999999999999,9.177142857142856,-3.3066132264529062,7.01,0.6732776592474908,0.38888888888888423,0.3055555555555579,0.3055555555555579,1,炸板,8.845714285714285,8.443999999999999,9.294000000000002,1.5360243624729104,1.53,0.034782608695651425,0.6782608695652181,0.2869565217391304,-1,SHSE.600906,2023-08-07 09:30,9.65,2023-08-08 11:28:00,9.3,-3.684749497430534,1.49,2023-08-07
SHSE.601456,stock,2023-08-07,2023-08-07T16:00:00.000+0800,12.05,11.49,11.94,11.29,11.77,13.26,10.85,221669504.0,2562500096.0,-2.32,1.0175459384918213,11.56,11428812146.289999,1,false,false,true,断板,断板,断板,1天1板,11.274000000000001,10.509,10.947142857142856,-4.647302904564319,8.8,1.193874934252982,0.43076923076922957,0.2615384615384613,0.30769230769230915,1,炸板,10.598571428571429,10.246,10.956,2.337607191694784,3.43,0.8555555555555547,0.0,0.14444444444444526,-1,SHSE.601456,2023-08-07 09:30,11.49,2023-08-08 11:28:00,11.52,0.20095798936559037,1.49,2023-08-07
SHSE.601519,stock,2023-08-07,2023-08-07T16:00:00.000+0800,9.51,9.19,9.49,9.05,9.32,10.46,8.56,186667280.0,1730296704.0,-2.0,2.908318519592285,9.27,8276308570.12,1,false,false,true,断板,断板,断板,4天2板,9.052000000000001,8.290000000000001,8.75,-3.364879074658258,6.76,0.7887973289012264,0.2954545454545476,0.38636363636363663,0.3181818181818158,1,断板,8.43142857142857,8.046000000000001,8.826,1.3123652533861068,3.03,0.17431192660550388,0.5688073394495413,0.2568807339449548,1,SHSE.601519,2023-08-07 09:30,9.19,2023-08-08 11:28:00,9.05,-1.5824632370897966,1.49,2023-08-07
SZSE.002146,stock,2023-08-07,2023-08-07T16:00:00.000+0800,2.91,2.83,2.86,2.66,2.69,3.2,2.62,537903360.0,1471323264.0,-7.56,12.048967361450195,2.74,5762146540.59,1,false,false,true,断板,断板,断板,14天9板,2.858,2.793,2.8700000000000006,-2.7491408934707926,1.48,0.7664401714982313,0.7000000000000015,0.14999999999999922,0.14999999999999922,-1,断板,2.8442857142857148,2.7550000000000003,2.928,1.0090346604621685,-4.28,0.5769230769230771,0.26923076923076883,0.1538461538461541,-1,SZSE.002146,2023-08-07 09:30,2.83,2023-08-08 11:28:00,2.69,-5.004011164141938,1.49,2023-08-07
SZSE.002251,stock,2023-08-07,2023-08-07T16:00:00.000+0800,5.93,5.75,5.86,5.6,5.78,6.52,5.34,83528896.0,479136704.0,-2.53,4.9546356201171875,5.74,3042035940.88,1,false,false,true,断板,断板,断板,1天1板,5.694,5.501,5.602857142857142,-3.0354131534569935,4.4,0.8296967507990225,0.11538461538461604,0.30769230769230715,0.5769230769230768,1,断板,5.517142857142857,5.4430000000000005,5.644,1.7344401097838555,-0.5,0.2580645161290324,0.5483870967741932,0.19354838709677433,-1,SZSE.002251,2023-08-07 09:30,5.75,2023-08-08 11:28:00,5.62,-2.3194954557111043,1.49,2023-08-07
SZSE.002703,stock,2023-08-07,2023-08-07T16:00:00.000+0800,18.07,17.61,18.44,17.0,17.01,19.88,16.26,101761824.0,1783511168.0,-5.87,2.546354055404663,17.53,4271645333.3400006,1,false,false,true,断板,断板,断板,1天1板,17.163999999999998,16.325,16.90714285714286,-2.5456557830658597,9.08,0.87972401947663,0.4166666666666648,0.5763888888888896,0.006944444444445524,-1,断板,16.685714285714287,16.092000000000002,17.05,1.0681223565491114,2.9,0.2569832402234643,0.4636871508379881,0.27932960893854764,1,SZSE.002703,2023-08-07 09:30,17.61,2023-08-08 11:28:00,16.49,-6.416189850597346,1.49,2023-08-07
SHSE.600621,stock,2023-08-08,2023-08-08T16:00:00.000+0800,14.16,13.61,13.63,12.85,13.07,15.58,12.74,82005760.0,1082206976.0,-7.7,193.90896606445312,13.2,5926794137.28,1,false,false,true,断板,断板,断板,1天1板,13.228,12.411000000000001,12.874285714285715,-3.8841807909604573,10.34,0.879347884354814,0.6923076923076902,0.025641025641027333,0.28205128205128244,-1,断板,12.69,12.224,13.014,1.2801236267280105,6.39,1.0,0.0,0.0,1,SHSE.600621,2023-08-08 09:30,13.61,2023-08-09 11:28:00,13.09,-3.8784103196667563,1.49,2023-08-08
SHSE.601059,stock,2023-08-08,2023-08-08T16:00:00.000+0800,20.99,20.0,20.0,18.89,18.89,23.09,18.89,107237312.0,2066296832.0,-10.0,1.0,19.27,6126027000.0,1,false,false,true,断板,断板,断板,1天1板,19.06,17.588,18.487142857142857,-4.716531681753209,13.61,0.8245798750962393,1.0,0.0,0.0,-1,断板,18.122857142857143,17.261000000000003,18.668,1.273259713975715,5.06,0.7070312499999999,0.19140625000000086,0.10156249999999928,1,SHSE.601059,2023-08-08 09:30,20.0,2023-08-09 11:28:00,18.78,-6.156323103069077,1.49,2023-08-08
SHSE.603383,stock,2023-08-08,2023-08-08T16:00:00.000+0800,75.61,73.64,74.0,69.56,72.71,83.17,68.05,10726396.0,769435264.0,-3.84,2.1202282905578613,71.73,7064336512.419999,1,false,false,true,断板,断板,断板,6天3板,67.398,63.730999999999995,65.62142857142857,-2.605475466208172,52.25,1.1602383118958932,0.2094594594594611,0.08108108108108099,0.7094594594594579,-1,炸板,64.36857142857143,62.159000000000006,64.448,1.8262242929618218,9.63,0.8130434782608689,0.037681159420290565,0.14927536231884062,1,SHSE.603383,2023-08-08 09:30,73.64,2023-08-09 11:28:00,71.86,-2.4756967260718024,1.49,2023-08-08
SHSE.600531,stock,2023-08-09,2023-08-09T16:00:00.000+0800,7.98,7.59,7.98,7.59,7.78,8.78,7.18,108978320.0,848977152.0,-2.51,10.974801063537598,7.79,5064392307.04,1,false,false,true,断板,断板,断板,5天2板,7.659999999999999,7.433,7.715714285714286,-4.887218045112789,6.12,0.8647461678061411,0.48717948717948745,0.5128205128205126,0.0,1,断板,7.597142857142857,7.312,7.715999999999999,1.0748268292824938,-0.37,0.15686274509803916,0.5098039215686263,0.3333333333333345,-1,SHSE.600531,2023-08-09 09:30,7.59,2023-08-10 11:28:00,7.48,-1.5083880632911486,1.49,2023-08-09
SHSE.601059,stock,2023-08-09,2023-08-09T16:00:00.000+0800,18.89,18.36,19.17,18.0,18.36,20.78,17.0,81434896.0,1517651712.0,-2.81,1.0,18.64,5954148000.0,1,false,false,true,断板,断板,断板,1天1板,19.276,17.896,18.655714285714286,-2.8057173107464326,13.61,0.6303361406929091,0.0,0.6923076923076933,0.30769230769230677,0,断板,18.487142857142857,17.588,19.06,0.8245798750962393,-10.0,1.0,0.0,0.0,-1,SHSE.601059,2023-08-09 09:30,18.36,2023-08-10 11:28:00,18.95,3.1515980935566894,1.49,2023-08-09
SZSE.000719,stock,2023-08-09,2023-08-09T16:00:00.000+0800,13.07,12.42,12.98,11.92,12.0,14.38,11.76,100861600.0,1250872832.0,-8.19,6.10117244720459,12.4,3506890332.0,1,false,false,true,断板,断板,断板,6天3板,11.742,11.02,11.394285714285717,-4.973221117061977,9.79,1.2982941812670228,0.39622641509433937,0.528301886792453,0.07547169811320757,-1,炸板,11.218571428571432,10.833,11.420000000000002,2.0216987984607537,6.26,0.6178861788617891,0.373983739837398,0.008130081300812844,1,SZSE.000719,2023-08-09 09:30,12.42,2023-08-10 11:28:00,12.32,-0.8646520375610272,1.49,2023-08-09
SZSE.002235,stock,2023-08-09,2023-08-09T16:00:00.000+0800,7.43,7.19,7.61,7.19,7.37,8.17,6.69,108417280.0,797179200.0,-0.81,4.5755438804626465,7.35,3338196498.78,1,false,false,true,断板,断板,断板,1天1板,6.958,6.6819999999999995,6.805714285714286,-3.230148048452212,6.27,1.3538337019444722,0.428571428571428,0.5714285714285721,0.0,1,炸板,6.677142857142857,6.590000000000001,6.768000000000001,3.0588197283737,4.21,0.09259259259259225,0.7592592592592595,0.14814814814814828,1,SZSE.002235,2023-08-09 09:30,7.19,2023-08-10 11:28:00,7.16,-0.4769779080184045,1.49,2023-08-09
SZSE.002310,stock,2023-08-10,2023-08-10T16:00:00.000+0800,2.8,2.69,2.78,2.53,2.55,3.08,2.52,467117152.0,1233771008.0,-8.93,46.60979080200195,2.64,6158236377.9,1,false,false,true,断板,断板,断板,1天1板,2.554,2.472,2.5085714285714285,-3.9285714285714244,1.65,1.4126036464024667,0.5600000000000005,0.35999999999999943,0.08000000000000007,-1,炸板,2.481428571428571,2.4519999999999995,2.5300000000000002,2.0846166985507697,5.26,0.3913043478260883,0.17391304347826103,0.43478260869565066,-1,SZSE.002310,2023-08-10 09:30,2.69,2023-08-11 11:28:00,2.42,-10.091136227904853,1.49,2023-08-10
SZSE.000903,stock,2023-08-14,2023-08-14T16:00:00.000+0800,2.98,2.86,3.28,2.83,3.28,3.28,2.68,229352336.0,727144640.0,10.07,11.639586448669434,3.17,4165991156.3999996,1,true,false,false,,涨停,3天2板,1天1板,2.846,2.738,2.78,-4.026845637583897,2.36,2.1533225446291007,0.9333333333333337,0.0,0.06666666666666628,1,炸板,2.687142857142857,2.6719999999999997,2.712,4.025427684393853,5.67,0.29166666666666574,0.5,0.20833333333333426,1,SZSE.000903,2023-08-14 09:30,2.86,2023-08-15 11:28:00,3.4,18.809811601973973,1.49,2023-08-14
SZSE.000006,stock,2023-08-15,2023-08-15T16:00:00.000+0800,5.25,5.06,5.64,5.01,5.4,5.78,4.73,150400528.0,793260928.0,2.86,72.6390380859375,5.27,4593235939.200001,1,false,false,true,断板,断板,断板,2天1板,5.35,5.238,5.252857142857143,-3.6190476190476266,4.3,1.1659497888835153,0.539682539682541,0.38095238095237993,0.0793650793650791,1,断板,5.222857142857142,5.208,5.264,1.4716826148475382,-9.95,0.6521739130434786,0.3478260869565214,0.0,-1,SZSE.000006,2023-08-15 09:30,5.06,2023-08-17 11:28:00,5.72,12.975672515636646,2.49,2023-08-15
SZSE.000719,stock,2023-08-17,2023-08-17T16:00:00.000+0800,12.8,12.43,12.88,12.28,12.45,14.08,11.52,59175424.0,739517568.0,-2.73,6.10117244720459,12.5,3638398719.45,1,false,false,true,断板,断板,断板,1天1板,12.568000000000001,12.376,12.45857142857143,-2.890625000000008,9.79,0.8429037033255479,0.03333333333333254,0.7166666666666675,0.25,1,断板,12.547142857142859,12.147,12.552000000000001,1.030212311048218,0.95,0.27848101265822894,0.367088607594936,0.354430379746835,1,SZSE.000719,2023-08-17 09:30,12.43,2023-08-18 11:28:00,11.9,-4.3213021612421985,1.49,2023-08-17
SZSE.000903,stock,2023-08-17,2023-08-17T16:00:00.000+0800,3.26,3.14,3.36,3.0,3.19,3.59,2.93,216166032.0,683333184.0,-2.15,11.639586448669434,3.16,4051680423.45,1,false,false,true,断板,断板,断板,3天2板,3.1740000000000004,2.907,3.0357142857142856,-3.6809815950920144,2.39,0.8430868353086994,0.13888888888888845,0.4722222222222222,0.3888888888888894,1,断板,2.9499999999999997,2.851,3.1,1.0932318937138952,3.16,0.3181818181818178,0.36363636363636437,0.3181818181818178,1,SZSE.000903,2023-08-17 09:30,3.14,2023-08-18 11:28:00,3.06,-2.6062245020761194,1.49,2023-08-17
SZSE.000982,stock,2023-08-21,2023-08-21T16:00:00.000+0800,2.05,1.97,2.01,1.85,1.87,2.26,1.85,531959808.0,1019971648.0,-8.78,16.86637306213379,1.92,5919017664.56,1,false,false,true,断板,断板,断板,2天2板,1.89,1.767,1.8157142857142856,-3.902439024390237,1.52,1.23858427272411,0.6250000000000003,0.2499999999999993,0.12500000000000036,-1,断板,1.7857142857142858,1.746,1.842,2.6992432491331853,1.49,0.05000000000000111,0.7,0.2499999999999989,-1,SZSE.000982,2023-08-21 09:30,1.97,2023-08-22 11:28:00,1.82,-7.669628045596469,1.49,2023-08-21
SZSE.002235,stock,2023-08-21,2023-08-21T16:00:00.000+0800,8.39,8.0,9.03,7.73,8.56,9.23,7.55,182325536.0,1535111936.0,2.03,4.5755438804626465,8.42,3877199732.6400003,1,false,false,true,断板,断板,断板,3天2板,8.282,7.7700000000000005,7.958571428571429,-4.648390941597146,6.27,0.9492103184783389,0.4307692307692315,0.361538461538461,0.20769230769230754,1,断板,7.762857142857143,7.627,8.068000000000001,1.0260088473162394,1.21,0.4468085106382991,0.5531914893617009,0.0,1,SZSE.002235,2023-08-21 09:30,8.0,2023-08-22 11:28:00,8.94,11.682970108967302,1.49,2023-08-21
SZSE.002553,stock,2023-08-21,2023-08-21T16:00:00.000+0800,14.4,14.03,15.25,14.02,14.74,15.84,12.96,63819060.0,941782208.0,2.36,4.794022560119629,14.76,3087186429.8,1,false,false,true,断板,断板,断板,1天1板,13.89,13.706999999999999,13.768571428571429,-2.5694444444444513,12.8,1.3592181753906785,0.577235772357724,0.4146341463414631,0.008130081300812832,1,断板,13.574285714285717,13.64,13.648,2.076814587418516,1.34,0.4035087719298251,0.4561403508771924,0.1403508771929825,-1,SZSE.002553,2023-08-21 09:30,14.03,2023-08-22 11:28:00,14.48,3.1455068112495916,1.49,2023-08-21
SZSE.000948,stock,2023-08-23,2023-08-23T16:00:00.000+0800,21.18,20.6,21.1,20.45,20.52,23.3,19.06,44446624.0,920794112.0,-3.12,2.5466039180755615,20.72,4924358204.4,1,false,false,true,断板,断板,断板,1天1板,19.983999999999998,20.147000000000002,20.012857142857143,-2.7384324834749685,16.29,1.0453532337421043,0.12307692307692551,0.7692307692307667,0.10769230769230778,-1,断板,20.07,20.112000000000002,19.881999999999998,1.9766443978952852,4.28,0.6173913043478276,0.0956521739130431,0.28695652173912933,1,SZSE.000948,2023-08-23 09:30,20.6,2023-08-24 11:28:00,20.29,-1.5639337325016223,1.49,2023-08-23
SZSE.002310,stock,2023-08-23,2023-08-23T16:00:00.000+0800,2.82,2.72,2.88,2.65,2.69,3.1,2.54,330398752.0,907880640.0,-4.61,46.60979080200195,2.75,6500821180.809999,1,false,false,true,断板,断板,断板,1天1板,2.6100000000000003,2.501,2.527142857142857,-3.5460992907801296,1.65,1.023197425048796,0.13043478260869673,0.6956521739130422,0.17391304347826103,-1,断板,2.4857142857142853,2.5119999999999996,2.5420000000000003,1.717804844333471,3.68,0.04878048780487808,0.3658536585365861,0.5853658536585358,1,SZSE.002310,2023-08-23 09:30,2.72,2023-08-24 11:28:00,2.61,-4.101673909591828,1.49,2023-08-23
SZSE.002527,stock,2023-08-23,2023-08-23T16:00:00.000+0800,14.2,13.64,14.89,13.45,13.85,15.62,12.78,161904624.0,2296888064.0,-2.46,2.7947440147399902,14.19,6196906691.099999,1,false,false,true,断板,断板,断板,6天3板,13.594,12.696000000000002,13.074285714285713,-3.943661971830977,10.38,1.1443239714219335,0.14583333333333257,0.7222222222222222,0.13194444444444522,1,断板,12.864285714285714,12.429,13.084,1.24699350594423,2.75,0.26785714285714207,0.2678571428571437,0.46428571428571425,1,SZSE.002527,2023-08-23 09:30,13.64,2023-08-24 11:28:00,13.4,-1.818457395332708,1.49,2023-08-23
SZSE.002528,stock,2023-08-23,2023-08-23T16:00:00.000+0800,10.04,9.73,9.77,9.38,9.39,11.04,9.04,114612928.0,1096131840.0,-6.47,6.446960926055908,9.56,4615528908.75,1,false,false,true,断板,断板,断板,1天1板,9.276,8.968,9.258571428571429,-3.0876494023904257,7.45,0.9702882027577026,0.8717948717948741,0.1025641025641007,0.025641025641025175,-1,炸板,9.184285714285712,8.84,9.260000000000002,1.699290782314143,7.04,0.37499999999999833,0.3500000000000011,0.2750000000000006,1,SZSE.002528,2023-08-23 09:30,9.73,2023-08-24 11:28:00,9.29,-4.5793661695941426,1.49,2023-08-23
SZSE.002279,stock,2023-08-24,2023-08-24T16:00:00.000+0800,8.36,8.0,8.32,7.52,7.55,9.2,7.52,255277376.0,2004752640.0,-9.69,9.998591423034668,7.85,4626556346.0,1,false,false,true,断板,断板,断板,2天2板,7.6579999999999995,7.4510000000000005,7.534285714285715,-4.3062200956937735,6.02,1.5374097530355422,0.5624999999999998,0.4,0.037500000000000276,-1,炸板,7.4799999999999995,7.361,7.574,2.8034096685155276,2.2,0.7916666666666664,0.09722222222222253,0.1111111111111111,-1,SZSE.002279,2023-08-24 09:30,8.0,2023-08-25 11:28:00,7.09,-11.428159052284318,1.49,2023-08-24
SZSE.002310,stock,2023-08-24,2023-08-24T16:00:00.000+0800,2.69,2.61,2.8,2.56,2.72,2.96,2.42,286896480.0,766260800.0,1.12,46.60979080200195,2.67,6573321045.280001,1,false,false,true,断板,断板,断板,1天1板,2.684,2.518,2.5885714285714285,-2.9739776951672887,1.65,0.8233107625375726,0.4583333333333351,0.3333333333333321,0.2083333333333328,1,断板,2.527142857142857,2.501,2.6100000000000003,1.023197425048796,-4.61,0.13043478260869673,0.6956521739130422,0.17391304347826103,-1,SZSE.002310,2023-08-24 09:30,2.61,2023-08-25 11:28:00,2.8,7.215344975051573,1.49,2023-08-24
SHSE.600633,stock,2023-08-25,2023-08-25T16:00:00.000+0800,16.79,16.3,16.97,15.78,15.84,18.47,15.11,81029360.0,1323686656.0,-5.66,5.733728408813477,16.34,10211688954.72,1,false,false,true,断板,断板,断板,1天1板,16.083999999999996,15.716999999999999,15.832857142857142,-2.9184038117927247,13.5,0.8085097300040305,0.3865546218487404,0.5630252100840323,0.05042016806722733,-1,断板,15.792857142857144,15.520999999999997,15.85,1.6722433189317736,-1.12,0.22613065326633147,0.6783919597989962,0.0954773869346723,-1,SHSE.600633,2023-08-25 09:30,16.3,2023-08-28 11:28:00,15.93,-2.3285591009813666,1.49,2023-08-25
SHSE.603000,stock,2023-08-25,2023-08-25T16:00:00.000+0800,35.67,34.15,37.75,33.76,34.8,39.24,32.1,125215712.0,4494182400.0,-2.44,4.302635192871094,35.89,14576560568.4,1,false,false,true,断板,断板,断板,1天1板,35.58,34.301,35.128571428571426,-4.2612839921502745,27.51,1.0056355038619396,0.16290726817042564,0.7393483709273186,0.09774436090225573,1,断板,34.794285714285714,33.747,35.46,1.1117296780731432,-5.56,0.6329787234042544,0.3218085106382983,0.04521276595744728,-1,SHSE.603000,2023-08-25 09:30,34.15,2023-08-28 11:28:00,35.45,3.744469631292173,1.49,2023-08-25
SHSE.603918,stock,2023-08-25,2023-08-25T16:00:00.000+0800,27.29,26.6,27.5,25.2,25.6,30.02,24.56,42535928.0,1118871680.0,-6.19,3.5437793731689453,26.3,6005514547.200001,1,false,false,true,断板,断板,断板,1天1板,26.110000000000003,25.482,25.592857142857138,-2.528398680835463,23.63,0.849251006702362,0.43478260869565205,0.3913043478260862,0.17391304347826175,-1,断板,25.4,25.372,25.764,1.1924044488683818,1.53,0.3161290322580634,0.42580645161290315,0.2580645161290335,1,SHSE.603918,2023-08-25 09:30,26.6,2023-08-29 11:28:00,30.06,12.939734620967084,2.49,2023-08-25
SZSE.000719,stock,2023-08-25,2023-08-25T16:00:00.000+0800,12.93,12.52,13.25,12.27,12.4,14.22,11.64,65551172.0,834869952.0,-4.1,6.10117244720459,12.74,3623786676.4,1,false,false,true,断板,断板,断板,1天1板,12.500000000000002,12.511,12.36857142857143,-3.1709203402938915,9.79,0.8728631958635265,0.12244897959183589,0.7448979591836736,0.13265306122449053,-1,断板,12.425714285714289,12.456999999999999,12.346,1.2747837893494414,-1.15,0.43617021276595785,0.45744680851063824,0.10638297872340394,-1,SZSE.000719,2023-08-25 09:30,12.52,2023-08-28 11:28:00,12.55,0.17949088117016537,1.49,2023-08-25
SZSE.002279,stock,2023-08-25,2023-08-25T16:00:00.000+0800,7.55,7.29,7.46,6.8,6.84,8.31,6.8,171782288.0,1221307136.0,-9.4,9.998591423034668,7.11,4191476212.7999997,1,false,false,true,断板,断板,断板,2天2板,7.6739999999999995,7.43,7.465714285714285,-3.4437086092715203,6.21,0.9166628573387898,0.681818181818182,0.2575757575757574,0.06060606060606065,-1,断板,7.534285714285715,7.4510000000000005,7.6579999999999995,1.5374097530355422,-9.69,0.5624999999999998,0.4,0.037500000000000276,-1,SZSE.002279,2023-08-25 09:30,7.29,2023-08-28 11:28:00,6.82,-6.50330278145637,1.49,2023-08-25
SHSE.600187,stock,2023-08-29,2023-08-29T16:00:00.000+0800,3.24,3.1,3.18,3.08,3.16,3.56,2.92,183603984.0,574374208.0,-2.47,5.060283660888672,3.13,3754578341.48,1,false,false,true,断板,断板,断板,1天1板,3.0520000000000005,2.929,2.9842857142857144,-4.320987654320991,2.72,1.0035969972504664,0.6,0.2,0.2,1,断板,2.932857142857143,2.8920000000000003,2.98,2.285841396861433,2.53,0.21621621621621634,0.5405405405405397,0.24324324324324398,1,SHSE.600187,2023-08-29 09:30,3.1,2023-08-30 11:28:00,3.02,-2.6390792439687445,1.49,2023-08-29
SHSE.600257,stock,2023-08-30,2023-08-30T16:00:00.000+0800,9.69,9.4,9.71,8.73,8.89,10.66,8.72,169856816.0,1549676928.0,-8.26,6.54000997543335,9.12,3348027135.53,1,false,false,true,断板,断板,断板,5天4板,9.258,8.076,8.688571428571429,-2.992776057791529,5.88,1.4474651187772294,0.5204081632653057,0.31632653061224525,0.16326530612244905,-1,断板,8.351428571428572,7.853,9.001999999999999,2.1166719510401757,-4.34,0.6909090909090898,0.17272727272727367,0.13636363636363652,-1,SHSE.600257,2023-08-30 09:30,9.4,2023-08-31 11:28:00,8.59,-8.671834619826823,1.49,2023-08-30
SHSE.600621,stock,2023-08-30,2023-08-30T16:00:00.000+0800,14.46,14.02,14.02,13.13,13.16,15.91,13.01,85947248.0,1155575936.0,-8.99,193.90896606445312,13.45,5967606032.64,1,false,false,true,断板,断板,断板,1天1板,13.898,13.451000000000002,13.617142857142856,-3.0428769017980724,10.7,0.7713661165305417,0.9662921348314614,0.0,0.03370786516853865,-1,断板,13.629999999999999,13.415000000000001,13.776,1.4342956008933845,-3.6,0.22297297297297175,0.24324324324324398,0.5337837837837842,-1,SHSE.600621,2023-08-30 09:30,14.02,2023-08-31 11:28:00,12.8,-8.756616952146858,1.49,2023-08-30
SZSE.000712,stock,2023-08-30,2023-08-30T16:00:00.000+0800,16.45,15.87,16.05,14.81,14.81,18.1,14.81,94114608.0,1422324608.0,-9.97,13.160475730895996,15.11,6617556313.51,1,false,false,true,断板,断板,断板,2天2板,15.322,14.578,14.808571428571424,-3.525835866261399,12.21,1.2933358465320124,0.8548387096774182,0.14516129032258182,0.0,-1,断板,14.647142857142853,14.553999999999998,15.008,3.077605844405648,-0.78,0.3433734939759038,0.5662650602409646,0.09036144578313167,-1,SZSE.000712,2023-08-30 09:30,15.87,2023-08-31 09:30:00,14.21,-10.513695292798415,1.0,2023-08-30
SZSE.002310,stock,2023-08-30,2023-08-30T16:00:00.000+0800,3.2,3.09,3.14,2.93,2.96,3.52,2.88,389159104.0,1170935680.0,-7.5,46.60979080200195,3.01,7153319961.04,1,false,false,true,断板,断板,断板,1天1板,2.944,2.777,2.89,-3.4375000000000098,1.7,0.9677251375292873,0.6190476190476186,0.23809523809523941,0.14285714285714196,-1,断板,2.8557142857142854,2.7159999999999997,2.89,1.4084413850267739,4.58,0.40000000000000024,0.4285714285714282,0.17142857142857154,1,SZSE.002310,2023-08-30 09:30,3.09,2023-08-31 11:28:00,2.89,-6.528591584336992,1.49,2023-08-30
SZSE.002314,stock,2023-08-30,2023-08-30T16:00:00.000+0800,4.07,3.94,3.98,3.82,3.88,4.48,3.66,123317448.0,478487424.0,-4.67,2.388580560684204,3.88,3295510980.0,1,false,false,true,断板,断板,断板,1天1板,3.7359999999999998,3.6790000000000007,3.6757142857142857,-3.1941031941032025,3.32,1.5653856587883401,0.375,0.25,0.375,-1,断板,3.6314285714285717,3.6690000000000005,3.658,3.2479493139211635,6.27,0.5925925925925931,0.22222222222222077,0.18518518518518615,1,SZSE.002314,2023-08-30 09:30,3.94,2023-08-31 11:28:00,3.57,-9.445212121642687,1.49,2023-08-30
SHSE.603888,stock,2023-08-31,2023-08-31T16:00:00.000+0800,37.31,35.9,36.0,34.62,35.36,41.04,33.58,42906868.0,1516248960.0,-5.23,2.6895880699157715,35.34,6421633385.44,1,false,false,true,断板,断板,断板,1天1板,34.273999999999994,32.017999999999994,33.24,-3.7791476815867155,27.15,0.7386565134145683,0.3913043478260856,0.07246376811594292,0.5362318840579715,-1,断板,32.59285714285714,31.415,33.181999999999995,1.2428116396350553,6.33,0.6189427312775336,0.2599118942731277,0.12114537444933861,1,SHSE.603888,2023-08-31 09:30,35.9,2023-09-01 11:28:00,34.66,-3.511949200755101,1.49,2023-08-31
SHSE.603918,stock,2023-08-31,2023-08-31T16:00:00.000+0800,31.13,30.2,30.49,29.33,29.9,34.24,28.02,48432140.0,1448496512.0,-3.95,3.5437793731689453,29.91,7014253318.799999,1,false,false,true,断板,断板,断板,5天2板,28.998,27.381,28.451428571428572,-2.9874718920655305,23.63,0.7260535802727087,0.258620689655173,0.24999999999999922,0.4913793103448278,-1,断板,27.979999999999997,26.863999999999997,28.476,1.1629846264065693,3.08,0.2486033519553073,0.4608938547486037,0.290502793296089,1,SHSE.603918,2023-08-31 09:30,30.2,2023-09-01 11:28:00,29.79,-1.4167835741992527,1.49,2023-08-31
SZSE.000712,stock,2023-08-31,2023-08-31T16:00:00.000+0800,14.81,14.21,14.33,13.83,13.87,16.29,13.33,83045672.0,1165931904.0,-6.35,13.160475730895996,14.04,6197535858.7699995,1,false,false,true,断板,断板,断板,2天2板,15.356,14.517999999999997,14.817142857142853,-4.051316677920322,12.32,1.0123726232637535,0.6800000000000033,0.23999999999999844,0.0799999999999983,-1,断板,14.808571428571424,14.578,15.322,1.2933358465320124,-9.97,0.8548387096774182,0.14516129032258182,0.0,-1,SZSE.000712,2023-08-31 09:30,14.21,2023-09-01 11:28:00,13.73,-3.4358587567994285,1.49,2023-08-31
