code,trading_date,open,high,low,close,pre_close,change,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,swing,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight,weight_profit
SHSE.600967,2025-03-14,12.55,12.58,11.88,11.88,13.2,-1.32,-10.0,1497432.7,179684.16240000003,14.52,11.88,,,内蒙一机,2.24,8.81,5.3,708236,789197,17.02,16.99,41.69,运输设备,内蒙,201.83,202.17,12.0,-11.81,4717,0.0,0.0,86.43780343440001,false,false,true,断板,断板,断板,2天2板,11.690000000000001,11.235714285714286,-4.924242424242413,5.73426573426574,11.999481672865834,true,8.69,断板,10.987142857142857,8.1967,12.786836742229251,20.14042387205825,1,SHSE.600967,2025-03-14T09:30:00.000000,12.55,2025-03-17T11:30:00.000000,12.02,-4.6054504536743455,1.5,未涨停卖出,2025-03-14,0.4,-1.8421801814697383
SZSE.002196,2025-03-14,10.15,11.33,9.56,10.83,10.62,0.21,1.9774,1924097.35,199674.7845,11.68,9.56,,,方正电机,1.72,39.4,16.67,910499,1013598,4.96,4.88,0.0,纺织机械,浙江,52.89,53.7,10.38,-0.28,4709,0.01,13.28,43.534911603,false,false,false,,未涨停,未涨停,5天4板,9.978000000000003,9.31142857142857,-4.425612052730686,16.30868364528999,10.377582220566957,true,5.66,炸板,8.807142857142855,6.841,10.646956917762035,20.583941605839435,1,SZSE.002196,2025-03-14T09:30:00.000000,10.15,2025-03-17T11:30:00.000000,10.5,3.0353086929588984,1.5,未涨停卖出,2025-03-14,0.4,1.2141234771835594
SZSE.002283,2025-03-14,7.66,7.94,7.46,7.9,7.86,0.04,0.5089,1090521.82,83776.2414,8.65,7.07,,,天润工业,0.77,10.87,6.11,540705,549817,11.39,10.04,25.1,汽车配件,山东,79.28,90.02,7.68,-1.75,4588,0.0,5.9,62.29930488400001,false,false,true,断板,断板,断板,5天2板,7.814,7.76,-2.5445292620865163,1.8041237113402135,7.682215968865253,false,5.46,断板,7.638571428571429,-6.4286,7.895692269900519,2.8988217692163842,1,SZSE.002283,2025-03-14T09:30:00.000000,7.66,2025-03-17T11:30:00.000000,7.96,3.501612962065423,1.5,未涨停卖出,2025-03-14,0.4,1.4006451848261694
SZSE.000880,2025-03-18,38.15,40.01,36.8,37.4,39.78,-2.38,-5.9829,394941.91,149575.8157,43.76,35.8,,,潍柴重机,0.91,24.35,8.07,201566,193376,3.31,1.62,64.34,专用机械,山东,60.65,123.91,37.87,-6.5,4645,0.01,1.63,60.648588000000004,false,false,false,,未涨停,未涨停,6天4板,38.464,36.558571428571426,-4.097536450477633,2.3015904028760144,37.87286482206966,false,18.1,炸板,35.589999999999996,4.1361,39.493349238715616,11.77296993537512,1,SZSE.000880,2025-03-18T09:30:00.000000,38.15,2025-03-19T11:30:00.000000,37.03,-3.3232617334138874,1.5,未涨停卖出,2025-03-18,0.0,-0.0
SZSE.002086,2025-03-20,3.12,3.55,3.05,3.43,3.25,0.18,5.5385,3847731.28,129211.0961,3.58,2.93,,,东方海洋,1.58,25.36,15.38,1686886,2160845,19.59,15.17,0.0,医疗保健,山东,52.03,67.19,3.36,6.45,4736,0.01,12.46,44.77043734520001,false,false,true,断板,断板,断板,4天4板,3.2920000000000003,3.0828571428571427,-3.9999999999999964,11.260426320667294,3.3581112270397426,false,2.33,断板,2.935714285714286,-9.2179,3.3847319298740315,10.705596107055952,1,SZSE.002086,2025-03-20T09:30:00.000000,3.12,2025-03-24T11:30:00.000000,3.44,9.816264906085262,2.5,未涨停卖出,2025-03-20,0.4,3.926505962434105
SHSE.600610,2025-03-21,7.1,8.0,7.02,7.96,7.32,0.64,8.7432,1239329.42,95218.85590000001,8.05,6.59,,,中毅达,1.14,17.49,13.39,535634,703695,10.71,7.09,0.0,化工原料,贵州,56.41,85.27,7.68,10.04,4555,0.0,13.39,35.718645718000005,false,false,false,,未涨停,未涨停,2天2板,6.995999999999997,6.534285714285715,-3.0054644808743256,21.81897682553563,7.683094935323977,false,3.95,断板,6.12,2.2346,7.103272221054355,19.607843137254903,1,SHSE.600610,2025-03-21T09:30:00.000000,7.1,2025-03-28T11:30:00.000000,10.61,48.8400663461809,5.5,未涨停卖出,2025-03-21,0.4,19.53602653847236
SZSE.002570,2025-03-21,5.24,5.33,4.89,4.94,5.43,-0.49,-9.0239,2905974.11,147006.2526,5.97,4.89,,,贝因美,1.56,27.64,8.1,1654998,1250976,10.8,10.51,55.74,乳制品,浙江,51.94,53.35,5.06,-7.26,4725,0.01,1.02,46.79987358280001,false,false,false,,未涨停,未涨停,3天3板,5.228,4.994285714285715,-3.4990791896869156,-1.0869565217391302,5.058759886886949,true,4.15,炸板,4.908571428571428,6.4706,5.505701589315702,10.622817229336437,1,SZSE.002570,2025-03-21T09:30:00.000000,5.24,2025-03-24T09:30:00.000000,4.69,-10.85348387195074,1.0,止损卖出,2025-03-21,0.4,-4.341393548780296
SZSE.002580,2025-03-21,16.2,16.43,15.26,15.56,16.95,-1.39,-8.2006,872734.83,137026.5523,18.65,15.26,,,圣阳股份,0.88,19.29,6.9,437345,435390,4.54,4.52,31.85,电气设备,山东,70.38,70.62,15.7,-6.44,4603,0.0,1.97,50.16398125,false,false,false,,未涨停,未涨停,2天1板,16.863999999999997,16.5,-4.424778761061947,-5.696969696969694,15.700823158392797,true,8.73,断板,16.509999999999998,-3.2534,17.238173705086503,2.66505148394913,1,SZSE.002580,2025-03-21T09:30:00.000000,16.2,2025-03-24T11:30:00.000000,14.4,-11.465956974939006,1.5,止损卖出,2025-03-21,0.4,-4.586382789975603
SZSE.002086,2025-03-24,3.65,3.72,3.38,3.51,3.76,-0.25,-6.6489,3802125.92,132894.3217,4.14,3.38,,,东方海洋,1.02,25.06,9.04,2001188,1800938,19.59,15.17,0.0,医疗保健,山东,53.25,68.76,3.5,-6.72,4712,0.01,3.85,45.8146457964,false,false,false,,未涨停,未涨停,4天4板,3.5060000000000002,3.39,-2.925531914893614,3.539823008849548,3.4952635577098405,true,2.33,炸板,3.2714285714285714,9.621,3.665496543349675,14.934497816593883,1,SZSE.002086,2025-03-24T09:30:00.000000,3.65,2025-03-25T09:30:00.000000,3.19,-12.951630984606128,1.0,止损卖出,2025-03-24,0.0,-0.0
SZSE.002448,2025-03-24,9.74,9.81,9.04,9.04,10.04,-1.0,-9.9602,882684.77,82009.3828,11.04,9.04,,,中原内配,1.02,18.13,7.67,494846,387839,5.88,4.87,17.12,汽车配件,河南,44.01,53.19,9.29,-10.03,4459,0.0,0.0,41.861210967199995,false,false,true,断板,断板,断板,3天2板,9.468,9.137142857142857,-2.98804780876493,-1.063164477798632,9.290902662793197,true,7.59,炸板,9.01,0.4,10.40840298231817,11.431742508324078,1,SZSE.002448,2025-03-24T09:30:00.000000,9.74,2025-03-25T11:30:00.000000,8.51,-12.977125830474566,1.5,止损卖出,2025-03-24,0.0,-0.0
SZSE.002165,2025-03-25,5.35,6.04,5.16,6.04,5.49,0.55,10.0182,2122548.29,119057.5791,6.04,4.94,,,红 宝 丽,1.97,29.17,16.03,1020518,1102030,7.35,7.28,72.26,化工原料,江苏,43.95,44.41,5.61,10.45,4213,0.01,17.05,35.2159479584,true,false,false,,涨停,4天2板,2天1板,5.343999999999999,5.187142857142858,-2.550091074681249,16.441751583585777,5.609181174389206,false,4.39,炸板,5.002857142857144,0.1825,5.669110143924773,9.737292975442594,1,SZSE.002165,2025-03-25T09:30:00.000000,5.35,2025-03-26T11:30:00.000000,6.41,19.334788367190864,1.5,未涨停卖出,2025-03-25,0.0,0.0
SZSE.002204,2025-03-26,7.5,8.57,7.5,8.57,7.79,0.78,10.0128,5331690.27,441318.18690000003,8.57,7.01,,,大连重工,2.76,27.61,13.74,2468775,2862915,19.31,19.31,31.42,专用机械,辽宁,165.52,165.52,8.28,10.06,4736,0.01,14.27,67.6120138526,true,false,false,,涨停,6天5板,4天4板,7.484,6.921428571428572,-3.7227214377406934,23.818369453044376,8.277266017930184,false,4.84,断板,6.4471428571428575,1.1688,7.91936820981968,20.82871703966319,1,SZSE.002204,2025-03-26T09:30:00.000000,7.5,2025-03-28T09:30:00.000000,7.11,-5.578443113772447,2.0,大幅低开卖出,2025-03-26,0.4,-2.2313772455089786
SHSE.600320,2025-03-27,5.4,5.4,5.05,5.05,5.61,-0.56,-9.9822,3068742.66,156239.7342,6.17,5.05,,,振华重工,1.06,9.24,6.24,1579077,1489666,52.68,33.22,46.1,专用机械,上海,167.76,266.05,5.09,-10.13,4644,0.0,0.0,91.063228221,false,false,false,,未涨停,未涨停,3天3板,5.2719999999999985,4.984285714285714,-3.7433155080213893,1.3184293493837802,5.0913273451218615,true,3.67,断板,4.841428571428572,4.4693,5.409394282119648,15.874889347890234,1,SHSE.600320,2025-03-27T09:30:00.000000,5.4,2025-03-28T09:30:00.000000,4.78,-11.83484882087675,1.0,止损卖出,2025-03-27,0.4,-4.7339395283507
SHSE.601890,2025-03-27,9.72,10.93,9.18,10.58,10.02,0.56,5.5888,2078312.07,206412.76,11.02,9.02,,,亚星锚链,1.22,21.66,17.47,1040357,1037955,9.59,9.59,39.41,船舶,江苏,101.5,101.5,9.93,5.44,4703,0.0,15.25,65.78369258560001,false,false,false,,未涨停,未涨停,3天3板,10.535999999999998,10.1,-2.9940119760478936,4.752475247524757,9.931750047527752,false,7.41,断板,9.847142857142858,-2.5292,10.13468259053234,1.755404033077023,1,SHSE.601890,2025-03-27T09:30:00.000000,9.72,2025-03-28T11:30:00.000000,9.91,1.5477275900873178,1.5,未涨停卖出,2025-03-27,0.4,0.6190910360349271
SZSE.000541,2025-03-27,8.7,8.86,8.08,8.08,8.98,-0.9,-10.0223,1686351.58,138473.4275,9.88,8.08,,,佛山照明,0.88,14.25,8.69,956165,730187,15.36,11.84,37.09,家用电器,广东,95.65,124.09,8.21,-10.25,4687,0.0,0.0,50.9043926072,false,false,false,,未涨停,未涨停,3天2板,8.424000000000001,8.032857142857143,-3.1180400890868722,0.5868753334518941,8.211420983754763,true,5.95,断板,7.872857142857143,3.2184,8.811828203114274,14.062783523861375,1,SZSE.000541,2025-03-27T09:30:00.000000,8.7,2025-03-28T09:30:00.000000,7.61,-12.877922316286961,1.0,止损卖出,2025-03-27,0.4,-5.151168926514785
SZSE.002165,2025-03-27,5.91,6.68,5.91,6.68,6.07,0.61,10.0494,2216035.95,142512.1065,6.68,5.46,,,红 宝 丽,1.08,30.46,12.69,980359,1235677,7.35,7.28,79.92,化工原料,江苏,48.61,49.12,6.43,9.82,3387,0.01,13.03,38.9474391328,true,false,false,,涨停,6天3板,4天2板,5.952,5.638571428571429,-2.6359143327841865,18.46972384089181,6.430947408592355,false,4.39,炸板,5.368571428571429,0.4967,6.318579927556864,13.065460351250657,1,SZSE.002165,2025-03-27T09:30:00.000000,5.91,2025-03-28T11:30:00.000000,6.99,17.80195953271123,1.5,未涨停卖出,2025-03-27,0.4,7.1207838130844925
SHSE.601608,2025-03-28,5.6,5.83,5.18,5.18,5.76,-0.58,-10.0694,3645281.84,194079.0613,6.34,5.18,,,中信重工,0.78,8.01,11.28,2088080,1557202,45.8,45.51,63.33,专用机械,河南,235.72,237.22,5.32,-9.4,4559,0.0,0.0,99.74953935939999,false,false,true,断板,断板,断板,4天3板,5.678,5.490000000000001,-2.7777777777777803,-5.646630236794195,5.3241167574576345,true,4.06,断板,5.415714285714286,-5.7283,5.882724428386452,6.357161698760205,1,SHSE.601608,2025-03-28T09:30:00.000000,5.6,2025-03-31T09:30:00.000000,4.85,-13.738594240091247,1.0,止损卖出,2025-03-28,0.0,-0.0
SZSE.002115,2025-03-28,9.55,9.71,9.11,9.19,9.89,-0.7,-7.0779,1733398.07,162143.9369,10.88,8.9,,,三维通信,0.71,23.04,6.07,1021845,711553,8.11,7.52,0.0,互联网,浙江,69.13,74.53,9.35,-6.51,4719,0.0,0.88,62.4187535863,false,false,true,断板,断板,断板,4天2板,9.4,9.272857142857143,-3.437815975733062,-0.8935449083346255,9.35410854011162,false,7.08,断板,9.231428571428571,2.487,9.809611891158031,7.13401423707831,1,SZSE.002115,2025-03-28T09:30:00.000000,9.55,2025-03-31T11:30:00.000000,8.82,-8.012665767940552,1.5,未涨停卖出,2025-03-28,0.0,-0.0
SZSE.002639,2025-04-01,8.3,9.39,8.25,9.16,8.54,0.62,7.26,1991842.37,178342.76150000002,9.39,7.69,,,雪人股份,1.19,30.62,13.35,963184,1028658,7.73,6.51,158.07,专用机械,福建,59.59,70.77,8.95,7.27,4244,0.01,11.03,56.0334419884,false,true,false,,炸板,6天2板,4天2板,8.674000000000001,8.544285714285714,-2.8103044496486937,7.20615281725465,8.953658391150702,false,7.3,断板,8.364285714285714,-4.2601,8.910181556712315,2.1007685738684834,1,SZSE.002639,2025-04-01T09:30:00.000000,8.3,2025-04-02T11:30:00.000000,9.12,9.440877281581397,1.5,未涨停卖出,2025-04-01,0.0,0.0
SZSE.002639,2025-04-02,8.8,9.59,8.72,9.44,9.16,0.28,3.0568,2152439.08,194991.0427,10.08,8.24,,,雪人股份,1.18,33.08,9.5,1086092,1066347,7.73,6.51,162.9,专用机械,福建,61.41,72.93,9.06,2.97,4725,0.01,8.26,57.746254625599995,false,false,false,,未涨停,未涨停,4天2板,8.834,8.774285714285714,-3.9301310043668063,7.587105177466621,9.059073704422797,false,7.3,炸板,8.544285714285714,7.26,8.953658391150702,7.20615281725465,1,SZSE.002639,2025-04-02T09:30:00.000000,8.8,2025-04-03T11:30:00.000000,9.21,4.241290146978776,1.5,未涨停卖出,2025-04-02,0.4,1.6965160587915105
SHSE.603169,2025-04-03,8.36,9.56,8.36,9.56,8.69,0.87,10.0115,2436188.1,228575.1934,9.56,7.82,,,兰石重装,1.56,18.65,13.81,1114486,1321702,13.06,13.06,79.96,专用机械,甘肃,124.88,124.88,9.38,10.25,3656,0.01,14.35,59.83146018640001,true,false,false,,涨停,4天3板,2天2板,8.104,7.6814285714285715,-3.7974683544303804,24.456016366003354,9.382493634214862,false,5.37,炸板,7.2371428571428575,6.7568,8.745902031756364,20.075009869719686,1,SHSE.603169,2025-04-03T09:30:00.000000,8.36,2025-04-07T11:30:00.000000,9.38,11.753048926071335,1.5,未涨停卖出,2025-04-03,0.4,4.701219570428534
SHSE.601933,2025-04-10,5.79,6.58,5.78,6.23,6.04,0.19,3.1457,11150884.8,688658.5798000001,6.64,5.44,,,永辉超市,1.68,12.29,13.25,5069540,6081345,90.75,90.75,0.0,超市连锁,福建,565.37,565.37,6.18,1.99,4744,0.0,7.79,248.86424573780002,false,false,true,断板,断板,断板,3天2板,5.6499999999999995,5.358571428571429,-4.13907284768212,16.26233004532124,6.175820055104506,false,4.48,炸板,5.152857142857143,5.9649,5.9472516289192745,17.21652342667036,1,SHSE.601933,2025-04-10T09:30:00.000000,5.79,2025-04-11T11:30:00.000000,6.08,4.589439428569452,1.5,未涨停卖出,2025-04-10,0.4,1.8357757714277811
SHSE.600598,2025-04-11,18.1,18.22,17.06,17.06,18.95,-1.89,-9.9736,1990214.02,345102.5875,20.85,17.06,,,北大荒,1.09,11.2,6.12,1142468,847746,17.78,17.78,27.89,种植业,黑龙江,303.27,303.27,17.34,-10.43,4742,0.0,0.0,108.7434746328,false,false,true,断板,断板,断板,3天3板,17.584,16.585714285714285,-4.485488126649066,2.8596037898363424,17.33997369287952,true,13.65,断板,16.135714285714283,-0.1581,18.529272787786496,17.44134572819834,1,SHSE.600598,2025-04-11T09:30:00.000000,18.1,2025-04-14T11:30:00.000000,16.84,-7.33273783923865,1.5,未涨停卖出,2025-04-11,0.4,-2.93309513569546
SZSE.002688,2025-04-11,8.14,8.2,7.65,7.65,8.5,-0.85,-10.0,1485558.02,115227.89790000001,9.35,7.65,,,金河生物,1.92,19.94,6.47,772255,713303,7.72,7.45,38.92,农业综合,内蒙,57.0,59.03,7.76,-10.82,3696,0.01,0.0,38.5028475705,false,false,true,断板,断板,断板,9天6板,7.552,7.014285714285714,-4.235294117647053,9.063136456211819,7.756539721013388,true,4.35,炸板,6.662857142857143,7.5949,8.149978781921547,27.572898799313894,1,SZSE.002688,2025-04-11T09:30:00.000000,8.14,2025-04-14T09:30:00.000000,7.06,-13.614049542193268,1.0,止损卖出,2025-04-11,0.4,-5.445619816877308
SHSE.600598,2025-04-14,16.5,17.43,16.5,16.98,17.06,-0.08,-0.4689,1592194.4,268863.1925,18.77,15.35,,,北大荒,0.74,8.96,5.45,810739,781455,17.78,17.78,27.76,种植业,黑龙江,301.85,301.85,16.89,-1.23,4733,0.0,2.91,108.23354040240001,false,false,false,,未涨停,未涨停,3天3板,17.844,17.02142857142857,-3.282532239155913,-0.24339068401173133,16.886329489665332,false,13.65,断板,16.585714285714285,-9.9736,17.33997369287952,2.8596037898363424,1,SHSE.600598,2025-04-14T09:30:00.000000,16.5,2025-04-15T11:30:00.000000,16.31,-1.546119881449238,1.5,未涨停卖出,2025-04-14,0.4,-0.6184479525796953
SHSE.600787,2025-04-14,6.45,6.75,6.42,6.69,6.62,0.07,1.0574,1556581.33,102751.95250000001,7.28,5.96,,,中储股份,0.86,7.17,4.98,800222,756359,21.75,21.7,28.36,仓储物流,天津,145.18,145.5,6.6,0.3,4598,0.0,4.21,62.3208314091,false,false,false,,未涨停,未涨停,2天2板,6.522,6.299999999999999,-2.567975830815709,6.190476190476215,6.601129701330802,false,5.43,断板,6.171428571428571,-0.8982,6.680048393053454,7.2685185185185315,1,SHSE.600787,2025-04-14T09:30:00.000000,6.45,2025-04-15T11:30:00.000000,6.5,0.3728976156214666,1.5,未涨停卖出,2025-04-14,0.4,0.14915904624858664
SZSE.000759,2025-04-14,9.04,10.23,8.88,9.69,9.3,0.39,4.1935,2426617.65,236501.8707,10.23,8.37,,,中百集团,1.76,37.01,14.52,1081505,1345113,6.7,6.56,0.0,超市连锁,湖北,63.54,64.92,9.75,3.69,4727,0.01,9.12,40.4483159289,false,true,false,,炸板,5天3板,3天3板,8.824,8.384285714285713,-2.7956989247311994,15.573351507922991,9.746153074424395,false,6.83,断板,8.054285714285713,1.197,9.361550366642804,15.466477474281682,1,SZSE.000759,2025-04-14T09:30:00.000000,9.04,2025-04-15T11:30:00.000000,9.43,3.8977355024464497,1.5,未涨停卖出,2025-04-14,0.4,1.55909420097858
SZSE.002094,2025-04-14,7.06,8.14,6.76,7.8,7.4,0.4,5.4054,3362520.17,260095.90269999998,8.14,6.66,,,青岛金王,1.71,48.7,18.65,1649465,1713055,6.91,6.9,62.35,日用化工,山东,53.86,53.89,7.74,4.9,4728,0.01,15.38,42.319307706000004,false,true,false,,炸板,7天4板,5天4板,7.132,6.734285714285716,-4.5945945945946045,15.825201527365268,7.735147732957687,false,5.09,炸板,6.381428571428572,-1.0695,7.655974659539606,15.961495410790242,1,SZSE.002094,2025-04-14T09:30:00.000000,7.06,2025-04-15T11:30:00.000000,8.08,13.990715452946798,1.5,未涨停卖出,2025-04-14,0.4,5.596286181178719
SZSE.002094,2025-04-15,7.49,8.48,7.26,8.11,7.8,0.31,3.9744,3238465.4,254031.56970000002,8.58,7.02,,,青岛金王,1.39,46.9,15.64,1508779,1729686,6.91,6.9,64.83,日用化工,山东,56.0,56.03,7.84,4.24,4738,0.01,11.71,44.0012289097,false,false,false,,未涨停,未涨停,5天4板,7.517999999999999,7.055714285714286,-3.974358974358969,14.942296011338312,7.844195886730796,false,5.09,炸板,6.734285714285716,5.4054,7.735147732957687,15.825201527365268,1,SZSE.002094,2025-04-15T09:30:00.000000,7.49,2025-04-16T11:30:00.000000,7.64,1.5954739386380663,1.5,未涨停卖出,2025-04-15,0.4,0.6381895754552266
SHSE.600590,2025-04-16,10.0,10.1,9.29,9.29,10.32,-1.03,-9.9806,881262.31,83793.6034,11.35,9.29,,,泰豪科技,0.86,10.45,7.85,439670,441592,8.53,8.44,0.0,通信设备,江西,78.37,79.23,9.51,-10.24,4433,0.0,0.0,46.7553163145,false,false,true,断板,断板,断板,3天2板,9.904,9.574285714285717,-3.1007751937984525,-2.9692629065950777,9.508361182495142,true,6.22,断板,9.611428571428572,-2.0873,10.294760883598409,7.372175980975025,1,SHSE.600590,2025-04-16T09:30:00.000000,10.0,2025-04-17T11:30:00.000000,9.29,-7.470858283433144,1.5,未涨停卖出,2025-04-16,0.4,-2.988343313373258
SHSE.603688,2025-04-16,42.5,43.02,39.31,40.49,43.68,-3.19,-7.3031,669940.07,273192.0219,48.05,39.31,,,石英股份,1.29,12.37,8.49,375439,294501,5.42,5.42,52.57,矿物制品,江苏,219.33,219.33,40.78,-7.56,4706,0.0,3.0,104.43879657400001,false,false,false,,未涨停,未涨停,3天3板,41.395999999999965,39.124285714285726,-2.7014652014652007,3.4907072698725408,40.77857619413629,true,25.46,断板,37.83428571428573,4.298,43.06081515859177,15.450838241957369,1,SHSE.603688,2025-04-16T09:30:00.000000,42.5,2025-04-17T11:30:00.000000,41.09,-3.7036045555946773,1.5,未涨停卖出,2025-04-16,0.4,-1.481441822237871
SZSE.000016,2025-04-16,5.41,5.54,5.17,5.28,5.68,-0.4,-7.0423,1722564.13,92318.6369,6.25,5.11,,,深康佳Ａ,1.06,10.79,6.51,986138,736426,24.08,15.97,0.0,家用电器,深圳,84.3,127.14,5.36,-6.2,4686,0.0,2.13,56.646314630400006,false,false,false,,未涨停,未涨停,3天3板,5.196,4.862857142857143,-4.753521126760556,8.578143360752058,5.359373000527998,false,3.71,断板,4.694285714285714,7.5758,5.458350996975026,20.998174071819843,1,SZSE.000016,2025-04-16T09:30:00.000000,5.41,2025-04-17T11:30:00.000000,5.2,-4.265406340738104,1.5,未涨停卖出,2025-04-16,0.4,-1.7061625362952417
SZSE.000582,2025-04-16,9.37,10.17,9.19,9.46,9.72,-0.26,-2.6749,1880463.4,181277.787,10.69,8.75,,,北部湾港,0.83,10.68,10.08,978979,901484,22.78,17.61,17.64,港口,广西,166.62,215.46,9.64,-1.83,4700,0.0,2.94,77.8686865066,false,false,false,,未涨停,未涨停,3天2板,9.998000000000001,9.672857142857143,-3.6008230452675036,-2.2005612169546573,9.640059306658138,false,8.02,断板,9.488571428571431,-10.0,10.081705858285968,2.439024390243882,1,SZSE.000582,2025-04-16T09:30:00.000000,9.37,2025-04-17T11:30:00.000000,9.41,0.025988577807041384,1.5,未涨停卖出,2025-04-16,0.4,0.010395431122816554
SZSE.000670,2025-04-17,6.34,6.8,6.34,6.59,6.57,0.02,0.3044,781932.71,51913.240600000005,7.23,5.91,,,盈方微,1.31,10.83,7.0,372126,409807,8.39,7.22,0.0,元器件,湖北,47.59,55.32,6.64,0.46,4420,0.0,3.94,42.2083971649,false,false,false,,未涨停,未涨停,2天2板,6.642,6.345714285714286,-3.5007610350076166,3.8496172895092218,6.639093100479197,false,4.84,断板,6.172857142857144,-6.0086,6.57458316222052,6.433695903725968,1,SZSE.000670,2025-04-17T09:30:00.000000,6.34,2025-04-18T11:30:00.000000,6.25,-1.8130930567886332,1.5,未涨停卖出,2025-04-17,0.4,-0.7252372227154533
SZSE.000601,2025-04-18,5.87,6.13,5.69,5.93,6.12,-0.19,-3.1046,1428113.5,84152.2739,6.73,5.51,,,韶能股份,0.95,13.22,7.19,748348,679766,10.81,10.8,24.42,水力发电,广东,64.07,64.08,5.89,-3.34,4548,0.0,4.22,41.8965841718,false,false,false,,未涨停,未涨停,2天2板,5.9319999999999995,5.72,-4.084967320261438,3.6713286713286704,5.892548029270783,false,4.11,断板,5.622857142857143,3.9049,6.083918739205764,8.84146341463415,1,SZSE.000601,2025-04-18T09:30:00.000000,5.87,2025-04-21T11:30:00.000000,6.2,5.200161856865477,1.5,未涨停卖出,2025-04-18,0.4,2.080064742746191
SZSE.002255,2025-04-21,8.61,8.94,8.5,8.81,8.84,-0.03,-0.3394,1092803.06,95406.35250000001,9.72,7.96,,,海陆重工,0.85,17.13,4.98,575682,517121,8.31,6.38,19.4,专用机械,江苏,56.21,73.2,8.73,-1.61,4657,0.0,3.65,54.085936256100005,false,false,true,断板,断板,断板,4天2板,8.616,8.407142857142857,-2.601809954751136,4.791843670348356,8.730425086840441,false,6.31,断板,8.244285714285715,-0.5624,8.935440593462165,7.225784092878178,1,SZSE.002255,2025-04-21T09:30:00.000000,8.61,2025-04-22T11:30:00.000000,8.46,-2.13440714390033,1.5,未涨停卖出,2025-04-21,0.4,-0.8537628575601319
SZSE.002165,2025-04-22,11.74,13.3,11.73,13.3,12.09,1.21,10.0083,3209174.98,412781.31940000004,13.3,10.88,,,红 宝 丽,1.11,44.1,12.99,1413255,1795920,7.35,7.28,159.12,化工原料,江苏,96.77,97.79,12.86,10.37,4620,0.01,13.38,77.54505096800001,true,false,false,,涨停,6天5板,4天4板,11.6,10.727142857142857,-2.894954507857731,23.984551871088037,12.862537006318055,false,4.61,断板,9.924285714285714,1.4262,11.96261619266412,21.822369368072547,1,SZSE.002165,2025-04-22T09:30:00.000000,11.74,2025-04-24T11:30:00.000000,12.51,6.133389099144129,2.5,未涨停卖出,2025-04-22,0.4,2.4533556396576515
SHSE.600391,2025-04-23,26.51,26.75,24.91,24.92,27.56,-2.64,-9.5791,549591.81,140647.49490000002,30.32,24.8,,,航发科技,1.16,16.65,6.68,325356,224236,3.3,3.3,119.59,航空,四川,82.27,82.27,25.59,-9.48,4584,0.0,0.04,52.6365378504,false,false,true,断板,断板,断板,4天2板,25.874000000000002,25.141428571428573,-3.809869375907102,-0.8807318597647598,25.591264706073407,true,19.1,断板,24.881428571428575,3.4923,27.629803562890213,10.765344203938659,1,SHSE.600391,2025-04-23T09:30:00.000000,26.51,2025-04-24T11:30:00.000000,24.5,-7.950978465550984,1.5,未涨停卖出,2025-04-23,0.4,-3.1803913862203936
SZSE.002194,2025-04-23,12.8,14.42,12.55,13.69,13.16,0.53,4.0274,1528723.66,204098.8262,14.48,11.84,,,武汉凡谷,2.93,29.92,14.21,728763,799961,6.83,5.11,175.67,通信设备,湖北,69.94,93.54,13.35,3.36,4725,0.01,9.08,55.1803614437,false,false,true,断板,断板,断板,2天2板,12.290000000000001,11.755714285714285,-2.7355623100303905,16.45400413172925,13.350930030087977,false,8.72,炸板,11.315714285714284,4.0316,13.16161383407591,16.298447165761917,1,SZSE.002194,2025-04-23T09:30:00.000000,12.8,2025-04-24T11:30:00.000000,14.07,9.483065119760465,1.5,未涨停卖出,2025-04-23,0.4,3.793226047904186
SZSE.002583,2025-04-23,12.71,13.35,12.49,12.52,13.11,-0.59,-4.5004,2221448.15,287225.7627,14.42,11.8,,,海能达,1.29,17.32,6.56,1190726,1030722,18.18,12.82,67.89,通信设备,深圳,160.55,227.64,12.93,-5.17,4744,0.0,0.24,136.0599516656,false,false,true,断板,断板,断板,2天2板,12.203999999999999,11.81142857142857,-3.0511060259343905,5.999032414126766,12.929663143386897,false,8.8,断板,11.558571428571428,1.3138,13.419159303536455,13.422321097515761,1,SZSE.002583,2025-04-23T09:30:00.000000,12.71,2025-04-24T11:30:00.000000,12.05,-5.571233614596153,1.5,未涨停卖出,2025-04-23,0.4,-2.228493445838461
