code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,signal,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.000595,stock,2022-10-28,2022-10-28T16:00:00.000+0800,8.36,8.0,8.17,7.63,7.79,9.2,7.52,94144456.0,740791040.0,-6.82,4.951083660125732,7.87,3160155901.2,1,false,false,true,断板,断板,断板,2天2板,7.917999999999999,7.516,7.594285714285715,-4.3062200956937735,6.2,0.7859593739781092,0.3888888888888888,0.31481481481481466,0.29629629629629656,-1,断板,7.5042857142857144,7.448,7.707999999999998,1.3849784667757175,6.09,0.6590909090909076,0.3295454545454553,0.01136363636363712,1,1,SZSE.000595,2022-10-28 09:30,8.0,2022-10-31 11:28:00,8.22,2.688368489453181,1.49,2022-10-28
SZSE.002642,stock,2022-10-28,2022-10-28T16:00:00.000+0800,7.53,7.31,7.41,6.78,7.0,8.28,6.78,118151968.0,825788864.0,-7.04,4.631617546081543,6.99,3606964186.0,1,false,false,true,断板,断板,断板,5天3板,7.212000000000001,6.796000000000001,6.920000000000001,-2.92164674634795,5.06,0.9152584305602277,0.49206349206349154,0.1587301587301596,0.34920634920634885,-1,断板,6.9142857142857155,6.699000000000001,7.036000000000001,1.0585098189360715,1.76,0.1707317073170738,0.2195121951219508,0.6097560975609754,1,1,SZSE.002642,2022-10-28 09:30,7.31,2022-11-01 11:28:00,7.14,-2.3841684703891026,2.49,2022-10-28
SZSE.000670,stock,2022-11-01,2022-11-01T16:00:00.000+0800,9.79,9.39,9.91,9.19,9.72,10.77,8.81,137228048.0,1310809216.0,-0.72,10.082164764404297,9.55,5522067846.72,1,false,false,true,断板,断板,断板,7天3板,9.14,8.715,9.044285714285715,-4.085801838610814,6.72,1.0038620364739554,0.45833333333333304,0.26388888888888795,0.277777777777779,1,断板,8.86,8.486,8.864,1.2439546329264504,6.41,0.5363636363636364,0.28181818181818236,0.18181818181818124,1,1,SZSE.000670,2022-11-01 09:30,9.39,2022-11-03 14:57:00,9.99,6.325961636429205,1.99,2022-11-01
SZSE.002777,stock,2022-11-01,2022-11-01T16:00:00.000+0800,17.35,16.75,17.09,16.22,16.96,19.09,15.62,30846136.0,514784864.0,-2.25,5.002142429351807,16.69,3661952591.36,1,false,false,true,断板,断板,断板,5天3板,16.924,16.203,16.41714285714286,-3.4582132564841577,11.9,0.9640646140096517,0.2413793103448283,0.14942528735632052,0.6091954022988512,1,炸板,16.35571428571429,16.092000000000002,16.492,1.4089410514046952,7.63,0.6910569105691066,0.3089430894308934,0.0,1,1,SZSE.002777,2022-11-01 09:30,16.75,2022-11-02 11:28:00,16.73,-0.17931337016804158,1.49,2022-11-01
SZSE.002279,stock,2022-11-02,2022-11-02T16:00:00.000+0800,7.18,7.0,7.9,6.67,7.9,7.9,6.46,271853440.0,1975565056.0,10.03,9.998591423034668,7.27,4020784766.3,1,true,false,false,,涨停,6天5板,4天4板,7.072,6.2219999999999995,6.57,-2.506963788300832,4.33,1.3855783462637663,0.7317073170731707,0.0,0.26829268292682923,1,断板,6.204285714285715,5.991,6.606,1.8648839061017228,-3.1,0.4153846153846152,0.2692307692307695,0.3153846153846153,-1,1,SZSE.002279,2022-11-02 09:30,7.0,2022-11-03 11:28:00,7.15,2.0815898087716636,1.49,2022-11-02
SHSE.603636,stock,2022-11-03,2022-11-03T16:00:00.000+0800,16.03,15.54,15.88,14.46,14.56,17.63,14.43,67663928.0,1015805440.0,-9.17,4.8334550857543945,15.01,4703936619.2,1,false,false,true,断板,断板,断板,2天2板,15.030000000000001,14.293000000000001,14.654285714285715,-3.0567685589519775,11.11,1.820692244266316,0.6901408450704216,0.239436619718311,0.07042253521126736,-1,断板,14.461428571428572,14.192000000000002,14.874,3.3627992881681736,-1.6,0.4962406015037595,0.11278195488721697,0.39097744360902353,-1,1,SHSE.603636,2022-11-03 09:30,15.54,2022-11-04 11:28:00,15.16,-2.5038177092560687,1.49,2022-11-03
SZSE.000032,stock,2022-11-03,2022-11-03T16:00:00.000+0800,23.8,22.88,23.89,21.48,23.06,26.18,21.42,72505480.0,1659225344.0,-3.11,4.184234619140625,22.88,7833894566.46,1,false,false,true,断板,断板,断板,5天4板,22.148,18.956,20.824285714285715,-3.865546218487402,11.98,1.1856006449389342,0.0746887966804978,0.3443983402489634,0.5809128630705388,1,断板,19.695714285714285,18.124000000000002,21.206,1.612654826220403,1.93,0.18421052631579027,0.16447368421052636,0.6513157894736834,1,1,SZSE.000032,2022-11-03 09:30,22.88,2022-11-04 11:28:00,23.73,3.6528246071633097,1.49,2022-11-03
SZSE.002077,stock,2022-11-03,2022-11-03T16:00:00.000+0800,17.35,16.65,18.85,16.5,18.16,19.09,15.62,161086608.0,2804731136.0,4.67,1.4697819948196411,17.41,5186094718.4800005,1,false,false,true,断板,断板,断板,9天6板,17.634,16.761000000000003,17.31,-4.034582132564857,11.42,1.0475919691829658,0.642553191489362,0.2936170212765961,0.06382978723404191,1,断板,16.84142857142857,16.311,17.328,1.1777056316390218,-9.87,0.5307262569832395,0.4636871508379886,0.00558659217877182,-1,1,SZSE.002077,2022-11-03 09:30,16.65,2022-11-04 11:28:00,17.76,6.602685860908425,1.49,2022-11-03
SZSE.000948,stock,2022-11-04,2022-11-04T16:00:00.000+0800,25.03,24.05,25.95,23.6,24.9,27.53,22.53,85595840.0,2137828608.0,-0.52,2.5399093627929688,24.98,5579072013.299999,1,false,false,true,断板,断板,断板,3天2板,25.16,23.479000000000003,24.307142857142857,-3.9153016380343604,13.79,0.8789217855820479,0.3617021276595739,0.4468085106382986,0.19148936170212752,1,断板,23.805714285714284,23.083000000000002,24.7,1.0837403295924266,-6.32,0.26923076923076916,0.3538461538461534,0.3769230769230774,-1,1,SZSE.000948,2022-11-04 09:30,24.05,2022-11-07 11:28:00,25.7,6.796609665748921,1.49,2022-11-04
SZSE.002077,stock,2022-11-04,2022-11-04T16:00:00.000+0800,18.16,17.62,18.5,17.28,17.68,19.98,16.34,121718304.0,2168030976.0,-2.64,1.4697819948196411,17.81,5049017325.04,1,false,false,true,断板,断板,断板,9天6板,17.988,17.026,17.497142857142855,-2.9735682819383213,11.42,0.8095113928650827,0.04918032786885146,0.6721311475409845,0.2786885245901641,1,断板,17.31,16.761000000000003,17.634,1.0475919691829658,4.67,0.642553191489362,0.2936170212765961,0.06382978723404191,1,1,SZSE.002077,2022-11-04 09:30,17.62,2022-11-07 11:28:00,18.31,3.8536736368419677,1.49,2022-11-04
SZSE.002279,stock,2022-11-04,2022-11-04T16:00:00.000+0800,7.12,6.86,7.55,6.86,7.34,7.83,6.41,200197344.0,1442788608.0,3.09,9.998591423034668,7.21,3998393339.58,1,false,false,true,断板,断板,断板,6天5板,7.390000000000001,6.578999999999999,7.117142857142857,-3.651685393258424,4.33,0.9141082018499546,0.6956521739130433,0.3043478260869567,0.0,1,断板,6.864285714285714,6.394,7.2700000000000005,1.0388474507832508,-9.87,0.5937500000000001,0.3906250000000002,0.015624999999999674,-1,1,SZSE.002279,2022-11-04 09:30,6.86,2022-11-07 11:28:00,7.67,11.740515746150784,1.49,2022-11-04
SZSE.000957,stock,2022-11-08,2022-11-08T16:00:00.000+0800,15.9,15.4,15.71,15.19,15.45,17.49,14.31,100803336.0,1550544256.0,-2.83,5.113169193267822,15.38,5970311425.8,1,false,false,true,断板,断板,断板,4天2板,15.302000000000001,14.368,14.79142857142857,-3.1446540880503147,12.28,0.6027401843254336,0.09615384615384386,0.5000000000000017,0.4038461538461544,1,断板,14.408571428571426,14.149000000000001,14.962,1.0902221154577016,1.08,0.13492063492063489,0.3650793650793644,0.5000000000000007,1,1,SZSE.000957,2022-11-08 09:30,15.4,2022-11-09 11:28:00,14.99,-2.720722744215699,1.49,2022-11-08
SZSE.001203,stock,2022-11-10,2022-11-10T16:00:00.000+0800,17.09,16.6,16.81,15.6,15.9,18.8,15.38,76788056.0,1240071424.0,-6.96,1.0241109132766724,16.15,6426078189.900001,1,false,false,true,断板,断板,断板,2天2板,15.680000000000001,13.853,14.742857142857144,-2.867173785839663,9.63,1.154597792014519,0.5785123966942162,0.17355371900826236,0.24793388429752145,-1,断板,14.18857142857143,13.448000000000002,15.044,1.4675408497284963,6.61,0.652849740932643,0.25388601036269376,0.09326424870466317,1,1,SZSE.001203,2022-11-10 09:30,16.6,2022-11-11 11:28:00,14.99,-9.75295965427238,1.49,2022-11-10
SZSE.000981,stock,2022-11-14,2022-11-14T16:00:00.000+0800,2.37,2.31,2.34,2.13,2.13,2.61,2.13,410868768.0,893508608.0,-10.13,7.5382490158081055,2.17,5617213581.75,1,false,false,true,断板,断板,断板,2天2板,2.2359999999999998,2.045,2.1599999999999997,-2.531645569620255,1.49,1.6648359872064975,0.8571428571428581,0.14285714285714196,0.0,-1,炸板,2.117142857142857,2.004,2.214,4.000035105166864,-2.87,0.8378378378378377,0.0,0.16216216216216225,-1,1,SZSE.000981,2022-11-14 09:30,2.31,2022-11-15 09:30:00,2.08,-10.010719727804595,1.0,2022-11-14
SZSE.000671,stock,2022-11-15,2022-11-15T16:00:00.000+0800,2.25,2.15,2.27,2.14,2.17,2.48,2.03,432372288.0,942452032.0,-3.56,34.721580505371094,2.18,4009927425.91,1,false,false,true,断板,断板,断板,3天2板,2.09,1.911,1.9942857142857144,-4.444444444444448,1.61,0.9692020115302584,0.1538461538461541,0.7692307692307705,0.07692307692307535,1,断板,1.9314285714285713,1.864,2.006,1.8392086838395623,4.65,0.12500000000000036,0.5625000000000002,0.3124999999999995,-1,1,SZSE.000671,2022-11-15 09:30,2.15,2022-11-16 11:28:00,2.09,-2.8490057633872574,1.49,2022-11-15
SZSE.002317,stock,2022-11-16,2022-11-16T16:00:00.000+0800,37.98,36.8,37.08,34.18,34.38,41.78,34.18,132102648.0,4648534528.0,-9.48,10.961027145385742,35.19,19821107072.7,1,false,false,true,断板,断板,断板,11天6板,34.934,31.024,33.72857142857142,-3.1068983675618744,12.3,1.0163949826295808,0.8344827586206882,0.09655172413793148,0.06896551724138032,-1,断板,32.68857142857142,29.895999999999997,34.49399999999999,1.2692536674714996,8.36,0.439534883720929,0.0744186046511629,0.4860465116279081,1,1,SZSE.002317,2022-11-16 09:30,36.8,2022-11-17 09:30:00,33.3,-9.565146760319728,1.0,2022-11-16
SHSE.600556,stock,2022-11-17,2022-11-17T16:00:00.000+0800,8.49,8.25,8.35,7.82,8.07,9.34,7.64,121085360.0,972589184.0,-4.95,3.7283804416656494,8.03,7930954900.68,1,false,false,true,断板,断板,断板,3天3板,8.376000000000001,7.593999999999999,7.99,-2.826855123674914,5.65,0.8035391276449734,0.33962264150943383,0.18867924528301844,0.47169811320754773,-1,断板,7.838571428571428,7.414,8.234000000000002,1.1475996845105738,2.17,0.3043478260869572,0.6811594202898548,0.01449275362318807,1,1,SHSE.600556,2022-11-17 09:30,8.25,2022-11-18 11:28:00,7.83,-5.14783746694174,1.49,2022-11-17
SHSE.601155,stock,2022-11-17,2022-11-17T16:00:00.000+0800,20.99,19.95,21.09,19.84,20.6,23.09,18.89,103713592.0,2123916928.0,-1.86,1.5803157091140747,20.48,15341550043.400002,1,false,false,true,断板,断板,断板,4天3板,20.72,18.092,19.558571428571423,-4.9547403525488285,13.0,1.0244221121990658,0.5200000000000017,0.39199999999999874,0.08799999999999955,1,断板,18.72285714285714,17.432,20.016,1.7098096445276283,-6.92,0.5761904761904771,0.095238095238095,0.32857142857142785,-1,1,SHSE.601155,2022-11-17 09:30,19.95,2022-11-18 11:28:00,20.58,3.096018562852198,1.49,2022-11-17
SZSE.000721,stock,2022-11-17,2022-11-17T16:00:00.000+0800,10.39,9.95,11.39,9.71,11.18,11.43,9.35,164084672.0,1761671808.0,7.6,4.68698787689209,10.74,3652433833.1,1,false,false,true,断板,断板,断板,8天7板,10.37,9.02,9.915714285714285,-4.2348411934552574,3.83,0.9401981681445617,0.7321428571428575,0.12500000000000053,0.14285714285714196,1,断板,9.404285714285715,8.472999999999999,9.974,1.08278812559125,7.11,0.3017241379310357,0.18103448275861986,0.5172413793103444,1,1,SZSE.000721,2022-11-17 09:30,9.95,2022-11-18 11:28:00,10.68,7.272300721843752,1.49,2022-11-17
SZSE.002317,stock,2022-11-17,2022-11-17T16:00:00.000+0800,34.38,33.3,37.82,33.24,37.82,37.82,30.94,96559072.0,3530959360.0,10.01,10.961027145385742,36.57,21804370840.3,1,true,false,false,,涨停,14天7板,11天6板,35.41799999999999,32.565999999999995,34.952857142857134,-3.1413612565445184,12.53,0.720181361906713,0.9868995633187784,0.0,0.013100436681221657,1,断板,33.72857142857142,31.024,34.934,1.0163949826295808,-9.48,0.8344827586206882,0.09655172413793148,0.06896551724138032,-1,1,SZSE.002317,2022-11-17 09:30,33.3,2022-11-18 11:28:00,39.89,19.717937471611407,1.49,2022-11-17
SZSE.002603,stock,2022-11-17,2022-11-17T16:00:00.000+0800,39.66,38.38,43.63,38.01,43.63,43.63,35.69,208194832.0,8576144896.0,10.01,4.002431869506836,41.19,26502220507.31,1,true,false,false,,涨停,4天3板,2天2板,37.318,35.737,36.58142857142857,-3.227433182047388,20.01,1.2420881791764764,0.9341637010676149,0.0,0.0658362989323851,1,断板,35.034285714285716,34.577,35.48799999999999,1.6213464257514514,5.03,0.35331230283911796,0.217665615141955,0.42902208201892705,-1,1,SZSE.002603,2022-11-17 09:30,38.38,2022-11-18 11:28:00,45.05,17.30843696343935,1.49,2022-11-17
SZSE.002467,stock,2022-11-18,2022-11-18T16:00:00.000+0800,7.04,6.8,7.15,6.34,6.34,7.74,6.34,386440768.0,2584715008.0,-9.94,11.506921768188477,6.69,7128362262.4,1,false,false,true,断板,断板,断板,5天4板,6.464,5.655,6.1085714285714285,-3.4090909090909123,3.68,0.8633472551949541,0.5679012345679009,0.4320987654320992,0.0,-1,断板,5.848571428571428,5.474,6.290000000000001,1.2951530701680591,3.99,0.5517241379310341,0.25,0.19827586206896586,1,1,SZSE.002467,2022-11-18 09:30,6.8,2022-11-21 11:28:00,6.49,-4.616071061034599,1.49,2022-11-18
SZSE.002516,stock,2022-11-18,2022-11-18T16:00:00.000+0800,6.2,6.0,6.14,5.58,5.58,6.82,5.58,112658048.0,654897600.0,-10.0,8.689811706542969,5.81,3746346295.5,1,false,false,true,断板,断板,断板,3天3板,5.864,5.3759999999999994,5.565714285714286,-3.2258064516129057,4.3,1.3324726856758407,0.7500000000000004,0.2499999999999996,0.0,-1,断板,5.468571428571429,5.316,5.712000000000001,2.4400144522440805,-3.28,0.3636363636363635,0.0,0.6363636363636365,-1,1,SZSE.002516,2022-11-18 09:30,6.0,2022-11-21 09:30:00,5.42,-9.720850411543196,1.0,2022-11-18
SZSE.002579,stock,2022-11-18,2022-11-18T16:00:00.000+0800,10.69,10.37,10.86,9.9,10.13,11.76,9.62,111997328.0,1161703808.0,-5.24,4.664949417114258,10.37,3414853825.59,1,false,false,true,断板,断板,断板,2天2板,9.737999999999998,9.2,9.40857142857143,-2.9934518241347083,7.48,1.216869317690441,0.2499999999999986,0.5104166666666674,0.239583333333334,-1,断板,9.212857142857143,9.062999999999999,9.429999999999998,2.177282281115701,4.91,0.4154929577464788,0.2957746478873239,0.2887323943661973,1,1,SZSE.002579,2022-11-18 09:30,10.37,2022-11-21 11:28:00,9.74,-6.131554940460962,1.49,2022-11-18
SZSE.000863,stock,2022-11-21,2022-11-21T16:00:00.000+0800,6.18,5.9,6.25,5.56,5.99,6.8,5.56,246545584.0,1447783168.0,-3.07,6.869008541107178,5.87,3472685057.12,1,false,false,true,断板,断板,断板,5天5板,5.824000000000001,4.963,5.4799999999999995,-4.530744336569569,3.08,1.1073454015815765,0.13043478260869537,0.376811594202898,0.4927536231884066,1,炸板,5.195714285714286,4.719,5.594,1.8673931791581941,6.92,0.4722222222222216,0.2500000000000006,0.2777777777777778,1,1,SZSE.000863,2022-11-21 09:30,5.9,2022-11-22 11:28:00,5.45,-7.68252575074934,1.49,2022-11-21
SZSE.002516,stock,2022-11-21,2022-11-21T16:00:00.000+0800,5.58,5.42,5.6,5.37,5.54,6.14,5.02,55740352.0,305310464.0,-0.72,8.689811706542969,5.48,3719490766.5,1,false,false,true,断板,断板,断板,3天3板,5.912000000000001,5.431,5.668571428571428,-2.8673835125448055,4.3,0.6785817880175353,0.5217391304347841,0.26086956521739013,0.21739130434782575,1,断板,5.565714285714286,5.3759999999999994,5.864,1.3324726856758407,-10.0,0.7500000000000004,0.2499999999999996,0.0,-1,1,SZSE.002516,2022-11-21 09:30,5.42,2022-11-22 11:28:00,5.72,5.471753307955962,1.49,2022-11-21
SZSE.002579,stock,2022-11-21,2022-11-21T16:00:00.000+0800,10.13,9.84,10.24,9.63,9.93,11.14,9.12,70268912.0,692981248.0,-1.97,4.664949417114258,9.86,3347433216.99,1,false,false,true,断板,断板,断板,2天2板,10.039999999999997,9.323,9.60142857142857,-2.862783810463977,7.48,0.6953715526988055,0.1475409836065573,0.5081967213114768,0.34426229508196604,1,断板,9.40857142857143,9.2,9.737999999999998,1.216869317690441,-5.24,0.2499999999999986,0.5104166666666674,0.239583333333334,-1,1,SZSE.002579,2022-11-21 09:30,9.84,2022-11-23 11:28:00,10.99,11.619999772425999,2.49,2022-11-21
SZSE.002603,stock,2022-11-21,2022-11-21T16:00:00.000+0800,46.28,44.73,48.66,43.02,46.0,50.91,41.65,176273232.0,8071282176.0,-0.61,4.002431869506836,45.79,27941832302.0,1,false,false,true,断板,断板,断板,4天3板,42.666,38.114999999999995,39.83857142857143,-3.349178910976673,20.75,0.9537318125752882,0.22517730496453983,0.4716312056737588,0.30319148936170137,1,断板,38.19285714285714,36.872,40.331999999999994,1.1121296937915697,6.07,0.6123188405797111,0.23007246376811538,0.15760869565217356,1,1,SZSE.002603,2022-11-21 09:30,44.73,2022-11-22 11:28:00,43.24,-3.3890816434926254,1.49,2022-11-21
SZSE.002246,stock,2022-11-22,2022-11-22T16:00:00.000+0800,12.05,11.73,11.85,11.2,11.23,13.26,10.85,64575860.0,740591488.0,-6.8,1.6237175464630127,11.47,3172908208.48,1,false,false,true,断板,断板,断板,2天2板,11.986,11.192,11.525714285714287,-2.65560165975104,9.43,0.6940585569669314,0.7692307692307688,0.18461538461538332,0.04615384615384788,-1,断板,11.385714285714286,11.106,11.884000000000002,0.9895475729372981,1.35,0.30630630630630634,0.3333333333333328,0.36036036036036084,1,1,SZSE.002246,2022-11-22 09:30,11.73,2022-11-23 11:28:00,11.37,-3.1271948338772053,1.49,2022-11-22
SZSE.002657,stock,2022-11-22,2022-11-22T16:00:00.000+0800,18.98,18.35,18.62,17.43,17.49,20.88,17.08,62392696.0,1121722880.0,-7.85,3.6402344703674316,17.98,4883428776.2699995,1,false,false,true,断板,断板,断板,2天2板,18.948,17.943,18.452857142857145,-3.3192834562697526,14.17,0.8251870867861448,0.7226890756302539,0.2268907563025204,0.05042016806722576,-1,断板,18.330000000000002,17.854000000000003,18.875999999999998,0.9073103188023027,1.44,0.30681818181818166,0.6818181818181802,0.011363636363638152,1,1,SZSE.002657,2022-11-22 09:30,18.35,2022-11-23 11:28:00,16.24,-11.55172249415095,1.49,2022-11-22
SHSE.600557,stock,2022-11-23,2022-11-23T16:00:00.000+0800,23.69,23.01,23.66,21.32,22.98,26.06,21.32,42768036.0,958191424.0,-3.0,8.82161808013916,22.4,7666966540.2,1,false,false,true,断板,断板,断板,5天3板,23.186,21.299,22.11285714285714,-2.87040945546644,13.86,0.949621460439307,0.012820512820513308,0.2777777777777772,0.7094017094017095,-1,断板,21.74285714285714,20.988999999999997,22.4,1.3784280717698056,-6.14,0.4525993883792051,0.3394495412844035,0.20795107033639137,-1,1,SHSE.600557,2022-11-23 09:30,23.01,2022-11-25 11:28:00,26.16,13.621506768308489,2.49,2022-11-23
SHSE.600571,stock,2022-11-23,2022-11-23T16:00:00.000+0800,11.47,10.92,10.99,10.32,10.32,12.62,10.32,35920560.0,376391168.0,-10.03,11.351930618286133,10.48,3602137640.4,1,false,false,true,断板,断板,断板,7天4板,11.542,10.749,11.469999999999999,-4.795117698343511,6.98,0.382172302615892,0.8955223880597011,0.10447761194029895,0.0,-1,断板,11.391428571428571,10.555,11.844,0.8435340486676889,-9.97,0.7882352941176473,0.2117647058823527,0.0,-1,1,SHSE.600571,2022-11-23 09:30,10.92,2022-11-24 09:30:00,9.93,-9.120478142271603,1.0,2022-11-23
SZSE.000815,stock,2022-11-23,2022-11-23T16:00:00.000+0800,16.16,15.64,16.3,14.54,15.0,17.78,14.54,134793936.0,2073791360.0,-7.18,3.4504499435424805,15.38,5825070045.0,1,false,false,true,断板,断板,断板,5天5板,14.892000000000001,12.629999999999999,13.972857142857142,-3.2178217821782154,7.1,1.2082234974704578,0.36363636363636365,0.3749999999999997,0.26136363636363663,-1,炸板,13.274285714285714,12.049,14.338,2.0234890943925046,7.38,0.4914285714285711,0.22285714285714317,0.2857142857142857,1,1,SZSE.000815,2022-11-23 09:30,15.64,2022-11-24 11:28:00,15.14,-3.2549953683971524,1.49,2022-11-23
SZSE.002474,stock,2022-11-23,2022-11-23T16:00:00.000+0800,10.65,10.14,10.22,9.59,9.59,11.72,9.59,130629176.0,1277162240.0,-9.95,6.278819561004639,9.78,4474437304.47,1,false,false,true,断板,断板,断板,3天2板,10.706,10.241,10.452857142857143,-4.788732394366195,5.85,0.6227305587413128,0.873015873015873,0.12698412698412695,0.0,-1,断板,10.477142857142857,10.214,10.736,0.992763333969712,-9.97,0.8518518518518523,0.14814814814814767,0.0,-1,1,SZSE.002474,2022-11-23 09:30,10.14,2022-11-24 09:30:00,9.14,-9.915999559106622,1.0,2022-11-23
SHSE.600152,stock,2022-11-24,2022-11-24T16:00:00.000+0800,14.46,14.0,15.91,13.86,15.05,15.91,13.01,115646296.0,1750260608.0,4.08,3.0008602142333984,15.13,5005481787.6,1,false,true,false,,炸板,8天2板,5天2板,14.26,13.440000000000001,13.982857142857142,-3.181189488243436,9.83,1.464156770312654,0.5121951219512196,0.4195121951219508,0.06829268292682952,1,断板,13.654285714285715,13.225,13.88,1.1224091345279603,3.88,0.46153846153846234,0.27884615384615324,0.2596153846153844,1,1,SHSE.600152,2022-11-24 09:30,14.0,2022-11-25 11:28:00,14.28,1.9388183544936508,1.49,2022-11-24
SZSE.003029,stock,2022-11-24,2022-11-24T16:00:00.000+0800,39.9,38.5,39.77,38.25,38.81,43.89,35.91,5567731.0,216740640.0,-2.73,1.015828251838684,38.93,3028018412.4300003,1,false,false,true,断板,断板,断板,3天2板,40.315999999999995,37.823,39.19857142857143,-3.5087719298245577,24.01,0.6240076532498091,0.2039473684210537,0.6315789473684204,0.16447368421052597,1,断板,38.84571428571429,37.443,40.182,0.7259031674298508,-2.11,0.09638554216867569,0.24899598393574246,0.6546184738955818,-1,1,SZSE.003029,2022-11-24 09:30,38.5,2022-11-25 11:28:00,37.09,-3.720122924161704,1.49,2022-11-24
SHSE.601800,stock,2022-11-28,2022-11-28T16:00:00.000+0800,8.78,8.5,9.3,8.47,8.76,9.66,7.9,284636160.0,2512694784.0,-0.23,1.3434348106384277,8.83,19157880159.96,1,false,false,true,断板,断板,断板,2天2板,8.44,7.807,8.057142857142855,-3.1890660592255053,6.57,1.0866729848889456,0.3132530120481925,0.6506024096385553,0.03614457831325224,1,断板,7.837142857142857,7.654000000000001,8.105999999999998,1.6537864362274988,6.04,0.7124999999999975,0.2500000000000011,0.037500000000001386,1,1,SHSE.601800,2022-11-28 09:30,8.5,2022-11-29 11:28:00,9.09,6.87703100834456,1.49,2022-11-28
SZSE.002564,stock,2022-11-28,2022-11-28T16:00:00.000+0800,5.57,5.38,5.97,5.36,5.78,6.13,5.01,130264856.0,732248704.0,3.77,3.247718572616577,5.62,3413264619.58,1,false,false,true,断板,断板,断板,2天2板,5.436000000000001,5.201,5.274285714285713,-3.411131059245967,4.28,1.7174196360895766,0.655737704918034,0.31147540983606503,0.03278688524590097,1,断板,5.161428571428571,5.085,5.25,3.3312709964209746,-3.8,0.5263157894736836,0.35526315789473756,0.11842105263157879,-1,1,SZSE.002564,2022-11-28 09:30,5.38,2022-11-29 11:28:00,5.69,5.698643566781278,1.49,2022-11-28
SZSE.002866,stock,2022-11-28,2022-11-28T16:00:00.000+0800,46.3,45.11,47.75,44.06,46.08,50.93,41.67,23083154.0,1062888960.0,-0.48,1.7579710483551025,46.05,6274443156.48,1,false,false,true,断板,断板,断板,4天2板,44.89,43.160000000000004,44.160000000000004,-2.5701943844492394,36.95,0.8163736028886227,0.26287262872628714,0.4525745257452582,0.28455284552845467,1,断板,43.290000000000006,42.483000000000004,44.544,1.1655780644134106,-3.02,0.2884615384615389,0.5721153846153847,0.1394230769230764,-1,1,SZSE.002866,2022-11-28 09:30,45.11,2022-11-29 11:28:00,47.41,5.035607473377598,1.49,2022-11-28
SHSE.600557,stock,2022-11-29,2022-11-29T16:00:00.000+0800,24.87,23.8,26.16,23.8,25.12,27.36,22.38,47867588.0,1216726272.0,1.01,8.82161808013916,25.42,8380948628.8,1,false,false,true,断板,断板,断板,9天4板,24.830000000000002,23.615000000000002,24.725714285714282,-4.302372336147971,15.41,0.9421568206166944,0.5593220338983054,0.4406779661016947,0.0,1,断板,24.43142857142857,23.084,24.544,1.0147896141181092,-3.98,0.3706896551724135,0.3750000000000004,0.25431034482758613,-1,1,SHSE.600557,2022-11-29 09:30,23.8,2022-11-30 11:28:00,25.98,9.09418771007354,1.49,2022-11-29
SHSE.600007,stock,2022-12-02,2022-12-02T16:00:00.000+0800,17.07,16.6,16.67,15.9,15.99,18.78,15.36,13162947.0,212246992.0,-6.33,1.9265589714050293,16.12,3116807465.07,1,false,false,true,断板,断板,断板,2天2板,16.871999999999996,15.721,16.267142857142858,-2.7533684827182126,13.23,0.7187213428981516,0.7922077922077924,0.09090909090909112,0.11688311688311649,-1,断板,16.054285714285715,15.573000000000002,16.662,1.1148664627769131,1.61,0.33050847457627175,0.5,0.16949152542372825,1,1,SHSE.600007,2022-12-02 09:30,16.6,2022-12-05 11:28:00,16.45,-0.9630544571568278,1.49,2022-12-02
SZSE.002728,stock,2022-12-02,2022-12-02T16:00:00.000+0800,34.65,33.0,35.32,31.66,31.73,38.12,31.19,50740588.0,1681321600.0,-8.43,2.4759931564331055,33.14,3846589443.2400002,1,false,false,true,断板,断板,断板,3天3板,33.06400000000001,31.226999999999997,31.81142857142857,-4.761904761904758,11.67,0.856449898389828,0.34699453551912557,0.6338797814207651,0.019125683060109366,-1,断板,31.282857142857146,30.819,32.152,1.32276653131558,-4.2,0.6470588235294117,0.0,0.3529411764705883,-1,1,SZSE.002728,2022-12-02 09:30,33.0,2022-12-05 11:28:00,30.57,-7.419201512273596,1.49,2022-12-02
