code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,ema_7,ewma_volatility_8,open_pct,lowest_30,close_sma7_pct,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_ema_7,pre_volume_ratio_5,pre_pct,pre_vwap,pre_ewma_volatility_8,pre_close_sma7_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,trading_date_right
SZSE.002401,stock,2025/7/21,2025-07-21T16:00:00.000+0800,20.98,20.16,21.6,20.04,20.23,23.08,18.88,76933672,1599696256,-3.57,7.329681396,20.79,3780933815,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,20.204,19.79571429,19.6411069,3.52462707,-3.908484271,14.33,2.19383705,0.801718088,0.044871795,0.878205128,0.076923077,1,断板,19.22714286,19.4448092,1.252233096,1.3,21.39,2.716584806,9.116576269,0.188811189,0.811188811,0,1,SZSE.002401,2025/7/21 9:30,20.16,2025/7/22 11:28,20.93,3.75717146,1.49,2025/7/21
SHSE.600826,stock,2025/7/22,2025-07-22T16:00:00.000+0800,13.9,13.38,15.29,12.51,15.29,15.29,12.51,146786368,2005941632,10,7.792850971,13.67,4095189918,1,TRUE,FALSE,FALSE,,涨停,8天7板,6天6板,13.764,12.79857143,12.99827825,9.761953818,-3.741007194,7.5,19.46645831,1.632719357,0.68705036,0,0.31294964,1,断板,11.89857143,12.234371,1.573635022,-4.07,14.65,4.647117993,16.82074679,0.400990099,0.381188119,0.217821782,-1,SHSE.600826,2025/7/22 9:30,13.38,2025/7/23 11:28,14.31,6.886521487,1.49,2025/7/22
SZSE.002940,stock,2025/7/23,2025-07-23T16:00:00.000+0800,55.36,52.9,59,51.05,58.79,60.9,49.82,16194241,902398016,6.2,2.297431946,55.72,6292571777,1,FALSE,FALSE,TRUE,断板,断板,断板,6天3板,52.68,49.66428571,51.26359601,6.050986038,-4.443641618,24.48,18.37480224,0.969424029,0.740880503,0.026415094,0.232704403,1,炸板,47.28428571,48.75479468,1.141877311,1.47,55.57,2.830877447,17.07906583,0.106809079,0.618157543,0.275033378,1,SZSE.002940,2025/7/23 9:30,52.9,2025/7/24 11:28,60.35,14.01474643,1.49,2025/7/23
SHSE.600537,stock,2025/7/24,2025-07-24T16:00:00.000+0800,4.16,4,4.24,3.94,4.18,4.58,3.74,303012640,1246213248,0.48,4.454375744,4.11,4111928775,1,FALSE,FALSE,TRUE,断板,断板,断板,4天2板,3.94,3.861428571,3.951447709,0.879437972,-3.846153846,2.72,8.25009249,0.994206601,0.6,0.2,0.2,1,炸板,3.781428571,3.875263612,1.492162441,1.96,4.3,3.046405386,10.01133359,0.097560976,0.707317073,0.195121951,-1,SHSE.600537,2025/7/24 9:30,4,2025/7/25 11:28,4.15,3.687768669,1.49,2025/7/24
SHSE.600773,stock,2025/7/24,2025-07-24T16:00:00.000+0800,12.1,11.53,12.58,11.53,12.16,13.31,10.89,85290008,1029164864,0.5,5.626483917,12.07,6719849265,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,11.564,11.11,11.39380788,0.839795312,-4.710743802,8.97,9.450945095,1.46857666,0.6,0.4,0,1,炸板,10.80714286,11.13841051,3.359163997,-1.39,12.8,2.799571892,11.96298744,0.95890411,0,0.04109589,-1,SHSE.600773,2025/7/24 9:30,11.53,2025/7/25 11:28,11.5,-0.320016744,1.49,2025/7/24
SHSE.600826,stock,2025/7/24,2025-07-24T16:00:00.000+0800,13.76,13.08,14.08,12.71,13.54,15.14,12.38,90758856,1239833984,-1.6,7.792850971,13.66,3626479496,1,FALSE,FALSE,TRUE,断板,断板,断板,8天7板,14.196,13.73142857,13.27653152,2.898404788,-4.941860465,7.5,-1.39409072,0.747894007,0.335766423,0.394160584,0.270072993,1,断板,13.35142857,13.18870869,1.06011289,-10.01,13.96,9.995290818,3.060132677,0.247311828,0.752688172,0,-1,SHSE.600826,2025/7/24 9:30,13.08,2025/7/25 11:28,14.04,7.275065187,1.49,2025/7/24
SHSE.601003,stock,2025/7/24,2025-07-24T16:00:00.000+0800,7.79,7.41,8.3,7.12,8.15,8.57,7.01,220865968,1755124992,4.62,5.56340313,7.95,3548362624,1,FALSE,FALSE,TRUE,断板,断板,断板,6天5板,7.244,6.692857143,6.98587824,4.680146438,-4.87804878,3.45,21.77161153,1.098000631,0.627118644,0.127118644,0.245762712,1,炸板,6.324285714,6.597837653,1.345813944,5.13,7.94,5.537801433,23.17596567,0.2,0.454545455,0.345454545,-1,SHSE.601003,2025/7/24 9:30,7.41,2025/7/25 11:28,7.47,0.74924891,1.49,2025/7/24
SHSE.601868,stock,2025/7/24,2025-07-24T16:00:00.000+0800,2.9,2.8,3.08,2.68,3.01,3.19,2.61,3563694848,10318824448,3.79,1.038646102,2.9,35895670979,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,2.718,2.597142857,2.68859698,3.801555288,-3.448275862,2.2,15.89658966,2.692680749,0.525,0.175,0.3,1,炸板,2.498571429,2.58146264,3.20687471,3.2,3,3.978208573,16.06632361,0.863636364,0,0.136363636,-1,SHSE.601868,2025/7/24 9:30,2.8,2025/7/25 11:28,2.75,-1.844625184,1.49,2025/7/24
SZSE.002246,stock,2025/7/24,2025-07-24T16:00:00.000+0800,19.83,18.91,19,17.9,18,21.81,17.85,122763232,2238235648,-9.23,1.648333311,18.23,5243368968,1,FALSE,FALSE,TRUE,断板,断板,断板,4天4板,19.344,18.22714286,18.26502086,9.163113328,-4.639435199,12.61,-1.246179168,1.542379598,0.827272727,0.081818182,0.090909091,-1,炸板,17.73,18.35336114,2.641483703,-7.9,21.95,8.042926362,11.84433164,0.9625,0,0.0375,-1,SZSE.002246,2025/7/24 9:30,18.91,2025/7/25 11:28,17.45,-7.77613358,1.49,2025/7/24
SZSE.002370,stock,2025/7/24,2025-07-24T16:00:00.000+0800,5.42,5.22,5.6,5.21,5.28,5.96,4.88,181185936,970027392,-2.58,3.530767441,5.35,3132678923,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,5.254,5.075714286,5.055405657,2.710555579,-3.6900369,3.55,4.024767802,0.780664504,0.153846154,0.820512821,0.025641026,1,断板,4.894285714,4.980540876,0.906105913,4.23,5.37,4.262424086,10.74138938,0.428571429,0.365079365,0.206349206,1,SZSE.002370,2025/7/24 9:30,5.22,2025/7/25 14:57,5.64,7.981168868,1.99,2025/7/24
SZSE.002497,stock,2025/7/24,2025-07-24T16:00:00.000+0800,15.5,14.73,15.9,14.48,14.79,17.05,13.95,290258208,4359236096,-4.58,6.844120979,15.02,14473295814,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,14.008,13.31857143,13.73523027,4.753165696,-4.967741935,10.88,11.04794594,1.82805576,0.042253521,0.781690141,0.176056338,1,炸板,12.85285714,13.38364036,2.001132634,6.68,15.83,6.921907407,20.59575414,0,0.738461538,0.261538462,0,SZSE.002497,2025/7/24 9:30,14.73,2025/7/25 11:28,15.57,5.63924509,1.49,2025/7/24
SZSE.002645,stock,2025/7/24,2025-07-24T16:00:00.000+0800,15.05,14.59,15.8,14.5,15.54,16.56,13.55,124443104,1908080768,3.26,5.566019535,15.33,4340301332,1,FALSE,FALSE,TRUE,断板,断板,断板,7天6板,15.076,14.61857143,14.3898376,3.237924971,-3.056478405,8.88,6.30313691,0.972044157,0.730769231,0.2,0.069230769,1,断板,14.20571429,14.00645013,0.952936098,2.38,14.78,2.870000341,5.943282381,0.637426901,0.14619883,0.216374269,1,SZSE.002645,2025/7/24 9:30,14.59,2025/7/25 11:28,14.68,0.556508853,1.49,2025/7/24
SZSE.002783,stock,2025/7/24,2025-07-24T16:00:00.000+0800,11.03,10.7,11.1,10.36,10.95,12.13,9.93,109413600,1175752704,-0.73,4.427625656,10.75,3340592000,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,10.39,10.02,10.24971807,0.941110979,-2.991840435,8.17,9.281437126,1.264030613,0.337837838,0.202702703,0.459459459,1,炸板,9.745714286,10.01629076,2.728358915,0.64,11.3,2.532337111,13.17795368,0.531468531,0.188811189,0.27972028,-1,SZSE.002783,2025/7/24 9:30,10.7,2025/7/25 11:28,10.38,-3.048842357,1.49,2025/7/24
SHSE.600629,stock,2025/7/25,2025-07-25T16:00:00.000+0800,10.99,10.66,11.88,10.14,11.54,12.09,9.89,111034368,1204525440,5,8.470497131,10.85,5104434631,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,11.156,10.57857143,10.68885363,4.865504596,-3.002729754,8.02,9.088453747,1.404939647,0.505747126,0.195402299,0.298850575,1,断板,10.17571429,10.40513818,1.470971033,-1.35,11.04,1.698700376,8.002246245,0.49,0.51,0,1,SHSE.600629,2025/7/25 9:30,10.66,2025/7/28 11:28,12.41,16.34668136,1.49,2025/7/25
SHSE.600801,stock,2025/7/25,2025-07-25T16:00:00.000+0800,18.28,17.8,17.85,16.45,16.45,20.11,16.45,130725928,2213734400,-10.01,12.16044044,16.93,9127804113,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,16.486,15.53,15.9057925,9.790828197,-2.625820569,11.35,5.92401803,1.376602361,0.964285714,0.035714286,0,-1,断板,15.08285714,15.72439,2.73000281,4.82,17.71,5.279240443,21.19719644,0.63099631,0.221402214,0.147601476,1,SHSE.600801,2025/7/25 9:30,17.8,2025/7/28 9:30,16.11,-9.548669107,1,2025/7/25
SHSE.601868,stock,2025/7/25,2025-07-25T16:00:00.000+0800,3.01,2.9,2.92,2.71,2.72,3.31,2.71,2124595968,5958275584,-9.63,1.038646102,2.8,32437284074,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,2.798,2.657142857,2.696447735,9.38295238,-3.65448505,2.2,2.365591398,1.260497847,0.857142857,0.095238095,0.047619048,-1,断板,2.597142857,2.68859698,2.692680749,3.79,2.9,3.801555288,15.89658966,0.525,0.175,0.3,1,SHSE.601868,2025/7/25 9:30,2.9,2025/7/28 11:28,2.67,-7.986259295,1.49,2025/7/25
SZSE.002783,stock,2025/7/25,2025-07-25T16:00:00.000+0800,10.95,10.66,10.7,10.17,10.39,12.05,9.86,76073048,787204800,-5.11,4.427625656,10.35,3169748939,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,10.658,10.20285714,10.28478855,4.959689042,-2.648401826,8.17,1.834220106,0.764706821,0.509433962,0.075471698,0.41509434,-1,断板,10.02,10.24971807,1.264030613,-0.73,10.75,0.941110979,9.281437126,0.337837838,0.202702703,0.459459459,1,SZSE.002783,2025/7/25 9:30,10.66,2025/7/28 11:28,10.32,-3.247562317,1.49,2025/7/25
SHSE.600528,stock,2025/7/28,2025-07-28T16:00:00.000+0800,10.46,10.09,10.42,9.5,9.66,11.51,9.41,279660128,2770753024,-7.65,4.781945705,9.91,9069687398,1,FALSE,FALSE,TRUE,断板,断板,断板,4天4板,10.048,9.432857143,9.527639369,7.535282226,-3.537284895,7.13,2.407996365,1.565027739,0.467391304,0.358695652,0.173913043,-1,断板,9.12,9.483519159,3.156475813,-5,11.44,5.430359444,14.69298246,0.730769231,0.256410256,0.012820513,-1,SHSE.600528,2025/7/28 9:30,10.09,2025/7/29 11:28,9.4,-6.894334078,1.49,2025/7/28
SHSE.603367,stock,2025/7/28,2025-07-28T16:00:00.000+0800,21.43,20.7,23.57,20.7,23.57,23.57,19.29,29004348,652690048,9.99,1.181573391,22.5,4651340169,1,TRUE,FALSE,FALSE,,涨停,6天3板,2天2板,21.172,20.04,20.39889445,9.760081417,-3.406439571,13.75,17.61477046,0.587050763,1,0,0,1,断板,18.92571429,19.34185927,0.815772955,5.05,21.23,4.911033953,13.23218599,0.593023256,0.406976744,0,1,SHSE.603367,2025/7/28 9:30,20.7,2025/7/31 11:28,28.2,36.15016944,3.49,2025/7/28
SHSE.603716,stock,2025/7/28,2025-07-28T16:00:00.000+0800,31.22,29.99,33.15,29.03,33.15,34.34,28.1,64361592,2006652160,6.18,3.525264263,31.18,4078813725,1,FALSE,FALSE,TRUE,断板,断板,断板,5天2板,29.824,28.32571429,29.09572877,6.040528743,-3.939782191,11.65,17.03147065,1.005272358,0.766990291,0,0.233009709,1,炸板,26.99571429,27.74430503,1.066495814,2.7,32.22,3.128182363,15.64798645,0.354651163,0.645348837,0,1,SHSE.603716,2025/7/28 9:30,29.99,2025/7/29 11:28,32.63,8.73767213,1.49,2025/7/28
SZSE.000657,stock,2025/7/28,2025-07-28T16:00:00.000+0800,19.08,18.58,18.91,17.41,18.01,20.99,17.17,210384176,3802902528,-5.61,5.785610676,18.08,10172637017,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,17.266,16.25857143,16.61823168,5.731240713,-2.620545073,11.41,10.77233986,1.113432692,0.38,0.22,0.4,-1,炸板,15.57142857,16.1543089,1.598035335,7.19,19.03,7.374896734,22.53211009,0.601265823,0.316455696,0.082278481,1,SZSE.000657,2025/7/28 9:30,18.58,2025/7/29 11:28,18.09,-2.695644482,1.49,2025/7/28
SZSE.002163,stock,2025/7/28,2025-07-28T16:00:00.000+0800,11.47,11.07,11.2,10.72,10.77,12.62,10.32,79419512,865338432,-6.1,4.665211201,10.9,5994143316,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,11.094,10.92285714,10.87016344,5.95441305,-3.487358326,8.54,-1.399424536,0.640009161,0.625,0.270833333,0.104166667,-1,断板,10.84857143,10.90355125,1.2810576,-1.55,11.62,2.821449897,5.728206479,0.37962963,0.25,0.37037037,-1,SZSE.002163,2025/7/28 9:30,11.07,2025/7/29 11:28,10.64,-3.942024258,1.49,2025/7/28
SZSE.002266,stock,2025/7/28,2025-07-28T16:00:00.000+0800,4,3.88,3.97,3.72,3.76,4.4,3.6,441530464,1676255232,-6,11.80947018,3.8,8882519961,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,4.116,3.945714286,3.885031901,6.041052667,-3,3.01,-4.706734251,0.875362133,0.48,0.36,0.16,-1,断板,3.871428571,3.926709202,1.483029688,-6.76,4.31,6.65121208,3.32103321,0.428571429,0.571428571,0,-1,SZSE.002266,2025/7/28 9:30,3.88,2025/7/29 11:28,3.69,-4.953951959,1.49,2025/7/28
SZSE.002297,stock,2025/7/28,2025-07-28T16:00:00.000+0800,9.9,9.58,10.89,9.5,10.89,10.89,8.91,135818432,1412758912,10,3.013054609,10.4,4534559606,1,TRUE,FALSE,FALSE,,涨停,6天4板,3天3板,10.144,9.618571429,9.73839311,9.70565801,-3.232323232,7.21,13.21847616,1.206295276,0.942446043,0,0.057553957,1,炸板,9.187142857,9.354524147,1.873897925,0.71,10.38,1.824816883,7.759290935,0.717171717,0.202020202,0.080808081,-1,SZSE.002297,2025/7/28 9:30,9.58,2025/7/29 11:28,9.93,3.591271262,1.49,2025/7/28
SHSE.600288,stock,2025/7/29,2025-07-29T16:00:00.000+0800,13.3,12.85,14.28,12.85,13.35,14.63,11.97,80100856,1088105344,0.38,4.601554394,13.58,4096314000,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,12.552,12.05285714,12.38540591,0.726032968,-3.383458647,9.15,10.76211924,1.21029093,0.34965035,0.65034965,0,1,炸板,11.72285714,12.06387454,1.952648922,0.76,14.1,2.554042126,13.45357056,0.93129771,0,0.06870229,-1,SHSE.600288,2025/7/29 9:30,12.85,2025/7/30 11:28,13.09,1.806601988,1.49,2025/7/29
SHSE.600682,stock,2025/7/29,2025-07-29T16:00:00.000+0800,7.6,7.4,7.57,7.24,7.43,8.36,6.84,77482928,573735232,-2.24,10.91966915,7.4,4394957550,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,7.686,7.408571429,7.381785905,2.250616217,-2.631578947,6.31,0.289240262,0.759350503,0.090909091,0.424242424,0.484848485,1,断板,7.275714286,7.36571454,1.105248972,0.8,7.73,2.410841327,4.457097978,0.150943396,0.679245283,0.169811321,-1,SHSE.600682,2025/7/29 9:30,7.4,2025/7/30 11:28,7.49,1.1555047,1.49,2025/7/29
SHSE.600288,stock,2025/7/30,2025-07-30T16:00:00.000+0800,13.35,12.93,13.35,12.61,12.66,14.69,12.02,62058420,799537472,-5.17,4.601554394,12.88,3884594400,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,12.902,12.28285714,12.45405443,5.015654836,-3.146067416,9.15,3.070481507,0.868254448,0.364864865,0.567567568,0.067567568,-1,断板,12.05285714,12.38540591,1.21029093,0.38,13.58,0.726032968,10.76211924,0.34965035,0.65034965,0,1,SHSE.600288,2025/7/30 9:30,12.93,2025/7/31 11:28,12.91,-0.214568267,1.49,2025/7/30
SZSE.002017,stock,2025/7/31,2025-07-31T16:00:00.000+0800,24.39,23.53,26.21,23.51,24.85,26.83,21.95,134070152,3324882688,1.89,8.511911392,24.8,8032642499,1,FALSE,FALSE,TRUE,断板,断板,断板,9天4板,25.676,24.94428571,24.41592751,3.003285819,-3.52603526,14.25,-0.377985224,0.969433147,0.488888889,0.503703704,0.007407407,1,断板,24.58857143,24.27123668,0.94538304,-10,25.12,9.714209273,-0.80757611,0.935483871,0.064516129,0,-1,SZSE.002017,2025/7/31 9:30,23.53,2025/8/1 11:28,25.13,6.735769324,1.49,2025/7/31
SZSE.002370,stock,2025/7/31,2025-07-31T16:00:00.000+0800,7.17,6.86,7.48,6.55,6.73,7.89,6.45,278867008,1966126464,-6.14,3.530767441,7.05,3992979005,1,FALSE,FALSE,TRUE,断板,断板,断板,10天5板,6.506,6.175714286,6.282396069,6.113617986,-4.323570432,3.55,8.97524867,1.103534365,0.139784946,0.666666667,0.193548387,-1,炸板,5.957142857,6.133194759,1.39853095,5.29,7.27,5.684336483,20.35971223,0.255319149,0.680851064,0.063829787,1,SZSE.002370,2025/7/31 9:30,6.86,2025/8/4 11:28,7.34,6.932905551,2.49,2025/7/31
SHSE.600010,stock,2025/8/1,2025-08-01T16:00:00.000+0800,2.69,2.61,2.66,2.52,2.53,2.96,2.42,2151444224,5542951936,-5.95,8.467238426,2.58,50455141083,1,FALSE,FALSE,TRUE,断板,断板,断板,6天2板,2.662,2.614285714,2.571581166,6.094039599,-2.973977695,1.73,-3.224043716,0.802890022,0.571428571,0.357142857,0.071428571,-1,断板,2.58,2.585441555,1.073234916,-7.88,2.74,8.019734654,4.263565891,0.869565217,0.043478261,0.086956522,-1,SHSE.600010,2025/8/1 9:30,2.61,2025/8/4 11:28,2.52,-3.506189522,1.49,2025/8/1
SHSE.600326,stock,2025/8/1,2025-08-01T16:00:00.000+0800,19.15,18.41,18.86,18,18.2,21.07,17.24,332952352,6129969664,-4.96,10.74018955,18.41,17292149074,1,FALSE,FALSE,TRUE,断板,断板,断板,7天6板,17.63,16.80142857,16.68851666,5.089167552,-3.864229765,7.83,8.324122098,0.729917451,0.244186047,0.523255814,0.23255814,-1,断板,16.02285714,16.18468889,0.86857874,6.92,18.39,6.799659766,19.51676177,0.645,0.175,0.18,1,SHSE.600326,2025/8/1 9:30,18.41,2025/8/4 11:28,18.44,0.102875167,1.49,2025/8/1
SHSE.600651,stock,2025/8/1,2025-08-01T16:00:00.000+0800,5.7,5.45,5.9,5.45,5.56,6.27,5.13,109339080,617557952,-2.46,1123.304443,5.65,4327326750,1,FALSE,FALSE,TRUE,断板,断板,断板,4天2板,5.404,5.237142857,5.292429605,2.457134083,-4.385964912,4.08,6.164757229,0.814515663,0.244444444,0.755555556,0,1,断板,5.091428571,5.203239474,1.572764251,0,5.77,2.411790137,11.95286195,0.126984127,0.53968254,0.333333333,-1,SHSE.600651,2025/8/1 9:30,5.45,2025/8/5 11:28,6.02,10.39246024,2.49,2025/8/1
SZSE.002370,stock,2025/8/1,2025-08-01T16:00:00.000+0800,6.73,6.44,7.4,6.32,7.4,7.4,6.06,309354368,2201374208,9.96,3.530767441,7.12,4390496975,1,TRUE,FALSE,FALSE,,涨停,13天6板,10天5板,6.86,6.458571429,6.561797052,9.772005091,-4.309063893,3.55,14.57642115,1.191269484,0.888888889,0,0.111111111,1,断板,6.175714286,6.282396069,1.103534365,-6.14,7.05,6.113617986,8.97524867,0.139784946,0.666666667,0.193548387,-1,SZSE.002370,2025/8/1 9:30,6.44,2025/8/4 11:28,7.34,13.9067907,1.49,2025/8/1
SZSE.002570,stock,2025/8/1,2025-08-01T16:00:00.000+0800,7.65,7.37,8.3,7.33,7.81,8.42,6.89,415493184,3266190336,2.09,2.578940153,7.86,7308705747,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,7.212,6.971428571,7.137708404,2.26802951,-3.660130719,5.82,12.02868852,1.03424312,0.453608247,0.505154639,0.041237113,1,断板,6.75,6.913611206,1.437321763,3.52,7.72,4.159214386,13.33333333,0.195121951,0.512195122,0.292682927,1,SZSE.002570,2025/8/1 9:30,7.37,2025/8/4 11:28,7.26,-1.551624065,1.49,2025/8/1
SZSE.000813,stock,2025/8/4,2025-08-04T16:00:00.000+0800,4.7,4.56,4.8,4.28,4.41,5.17,4.23,302360704,1363961472,-6.17,3.927496672,4.51,4972175568,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,4.476,4.314285714,4.34203327,6.056451191,-2.978723404,3.08,2.218543046,1.25374582,0.288461538,0.461538462,0.25,-1,断板,4.245714286,4.319377694,1.749257337,-3.09,4.9,3.86401136,10.69986541,0.213114754,0.704918033,0.081967213,-1,SZSE.000813,2025/8/4 9:30,4.56,2025/8/5 11:28,4.42,-3.128315891,1.49,2025/8/4
SZSE.002570,stock,2025/8/4,2025-08-04T16:00:00.000+0800,7.81,7.61,7.69,7.06,7.39,8.59,7.03,353058112,2590245120,-5.38,2.578940153,7.34,6915663952,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,7.392,7.098571429,7.200781303,5.245605158,-2.560819462,5.82,4.105453814,0.811653112,0.349206349,0.126984127,0.523809524,-1,断板,6.971428571,7.137708404,1.03424312,2.09,7.86,2.26802951,12.02868852,0.453608247,0.505154639,0.041237113,1,SZSE.002570,2025/8/4 9:30,7.61,2025/8/5 11:28,7.09,-6.88899769,1.49,2025/8/4
SHSE.600629,stock,2025/8/5,2025-08-05T16:00:00.000+0800,13.26,12.9,13.94,12.9,13.4,14.59,11.93,88391992,1183556096,1.06,8.470497131,13.39,5927159797,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,12.864,12.64714286,12.66596758,1.41142166,-2.714932127,8.16,5.952784367,0.864831728,0.480769231,0.519230769,0,1,断板,12.38142857,12.42129011,1.23317356,-3.21,13.76,3.949529726,7.095880928,0.454545455,0.454545455,0.090909091,-1,SHSE.600629,2025/8/5 9:30,12.9,2025/8/6 11:28,13.43,4.046080749,1.49,2025/8/5
SHSE.603229,stock,2025/8/5,2025-08-05T16:00:00.000+0800,11.48,11.18,11.38,10.76,10.85,12.63,10.33,66843920,731568640,-5.49,4.805134296,10.94,4109267003,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,11.36,10.98857143,10.96966217,5.571125287,-2.613240418,8.57,-1.261050442,0.697077485,0.532258065,0.322580645,0.14516129,-1,断板,10.80142857,11.00954957,1.044033278,-6.74,11.34,6.715334401,6.282237799,0.181818182,0.454545455,0.363636364,-1,SHSE.603229,2025/8/5 9:30,11.18,2025/8/6 11:28,10.6,-5.244705658,1.49,2025/8/5
SZSE.002370,stock,2025/8/5,2025-08-05T16:00:00.000+0800,8.09,7.71,7.85,7.4,7.43,8.9,7.28,244521488,1855571200,-8.16,3.530767441,7.59,4408296287,1,FALSE,FALSE,TRUE,断板,断板,断板,13天6板,7.364,7.117142857,7.065385842,8.236095851,-4.697156984,3.7,4.39582497,0.825743643,0.622222222,0.311111111,0.066666667,-1,炸板,6.86,6.943847789,1.125250748,9.32,7.61,9.347736678,17.93002915,0.531914894,0.053191489,0.414893617,1,SZSE.002370,2025/8/5 9:30,7.71,2025/8/6 11:28,7.36,-4.596818101,1.49,2025/8/5
SZSE.002940,stock,2025/8/5,2025-08-05T16:00:00.000+0800,64.7,62.32,62.6,58.23,58.58,71.17,58.23,18349620,1093982848,-9.46,2.297431946,59.62,6270094483,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,59.08,58.83428571,59.15997906,9.215924831,-3.678516229,29.6,-0.432206682,0.991719131,0.85583524,0.064073227,0.080091533,-1,断板,58.69285714,59.35330541,1.225806738,2.83,61.76,3.67687932,10.23487891,0.353028065,0.010339734,0.636632201,1,SZSE.002940,2025/8/5 9:30,62.32,2025/8/6 11:28,56.96,-8.655593309,1.49,2025/8/5
SHSE.600651,stock,2025/8/6,2025-08-06T16:00:00.000+0800,6.18,6,6.04,5.59,5.71,6.8,5.56,123228168,710739008,-7.61,1123.304443,5.77,4444071176,1,FALSE,FALSE,TRUE,断板,断板,断板,7天3板,5.854,5.735714286,5.67961874,7.405133277,-2.912621359,4.23,-0.448318804,0.852718945,0.644444444,0.088888889,0.266666667,-1,断板,5.617142857,5.669491653,1.105577164,0.98,6.11,2.577546777,10.02034588,0.509090909,0.363636364,0.127272727,1,SHSE.600651,2025/8/6 9:30,6,2025/8/7 11:28,5.85,-2.558482455,1.49,2025/8/6
SHSE.601089,stock,2025/8/6,2025-08-06T16:00:00.000+0800,28.78,27.9,28.88,27.39,28.05,31.66,25.9,21381342,598566656,-2.54,1.089066148,27.99,3577581066,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,27.338,26.21857143,26.43645451,2.555853324,-3.057678944,16.36,6.985234022,0.881293092,0.100671141,0.55704698,0.342281879,1,断板,25.18571429,25.89860601,1.338771448,-1.4,28.78,2.792496532,14.27112876,0.394618834,0.152466368,0.452914798,-1,SHSE.601089,2025/8/6 9:30,27.9,2025/8/7 11:28,27.53,-1.38535142,1.49,2025/8/6
SZSE.002097,stock,2025/8/7,2025-08-07T16:00:00.000+0800,17.5,16.81,17.15,15.75,15.75,19.25,15.75,287755104,4656348160,-10,4.952290535,16.18,10283870504,1,FALSE,FALSE,TRUE,断板,断板,断板,12天8板,16.044,15.31428571,15.30321582,9.724536141,-3.942857143,7.84,2.845149254,0.970277507,0.757142857,0.242857143,0,-1,炸板,14.96714286,15.15428777,1.216794175,1.92,17.87,3.073009279,16.92278324,0.210084034,0.579831933,0.210084034,1,SZSE.002097,2025/8/7 9:30,16.81,2025/8/8 9:30,15,-10.82092386,1,2025/8/7
SHSE.600698,stock,2025/8/8,2025-08-08T16:00:00.000+0800,13.43,12.96,13.67,12.75,12.75,14.77,12.09,140456464,1829729280,-5.06,5.226280689,13.03,5511540560,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,12.392,11.81,12.16887354,4.983192583,-3.499627699,8.22,7.959356478,1.012146175,0.22826087,0.77173913,0,-1,炸板,11.54142857,11.97516473,1.800283712,2.68,13.66,3.570304192,16.36341131,0.880733945,0,0.119266055,-1,SHSE.600698,2025/8/8 9:30,12.96,2025/8/11 11:28,13.58,4.721099102,1.49,2025/8/8
SHSE.603256,stock,2025/8/8,2025-08-08T16:00:00.000+0800,25.89,25.15,26,24.65,24.69,28.48,23.3,37935900,951846848,-4.63,1.039585829,25.09,3404763863,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,25.698,25.41714286,24.98096641,4.584612385,-2.858246427,13.91,-2.860836331,0.769969597,0.340740741,0.62962963,0.02962963,-1,断板,24.94714286,25.07795521,1.169254056,-3,27.02,3.803473686,3.779419344,0.070539419,0.834024896,0.095435685,-1,SHSE.603256,2025/8/8 9:30,25.15,2025/8/11 11:28,25.38,0.853982374,1.49,2025/8/8
