code,name,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,is_st,is_suspended,adj_factor,turnover_rate,total_mv,circulation_mv,mv_A_free_float,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,trend_rsq_20,trend_slope_20,trend_rsq_60,trend_slope_60,trend_rsq_120,trend_slope_120,trend_slope,trend_rsq,stability_ewmvol_60,stability_maxdd_60,stability_up_ratio_60,trend_strength,trend_stability,trend_composite,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,pre_trend_composite,pre_trend_rsq_60,pre_trend_strength,pre_trend_stability,pre_trend_slope,pre_amount,open_pre_vwap_pct,open_prev_sma7_pct,signal,code_right,trading_date_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason
SZSE.002897,意华股份,2024-05-28,45.9,47.85,45.01,46.08,47.27,-0.02517452929976738,19030409.0,881614177.53,52.0,42.54,false,false,1.645,11.658258371924473,89.4180999168,7521888936.96,41.0237074944,false,false,true,断板,断板,断板,2天2板,14.922624613673808,44.44599999999999,42.56285714285713,-2.8982441294690173,8.263408740014789,4632.660167892345,false,29.03,0.545549932952277,0.011662904330719034,0.3058404001670013,0.0034060522008669764,0.012735251659058849,0.0003085344244884514,0.00412816729392383,0.26585076217167375,26.682549600125906,2.276043904240196,0.55,0.9589362534219789,0.0,0.47946812671098943,炸板,41.37999999999999,0.0033963065166631168,4873.27261728889,14.233929434509465,0.4692999608916699,0.26595558213927806,0.9385999217833398,0.0,0.0036432157812901814,1682170618.19,-5.812780025560738,10.923151280812004,1,SZSE.002897,2024-05-28,2024-05-28T09:30:00.000000,45.9,2024-05-29T11:30:00.000000,47.11,1.8183475249329537,1.5,未涨停卖出
SHSE.600610,中毅达,2023-12-22,8.53,8.64,7.99,7.99,8.88,-0.10022522522522526,93775038.0,775028163.0,9.77,7.99,false,false,58.344,20.89802923585749,56.8020769395,3585326372.9500003,35.8532637295,false,false,true,断板,断板,断板,5天3板,22.684307924129453,8.331999999999997,8.15714285714286,-3.9414414414414574,-2.0490367775832206,826.4759786074413,true,6.7,0.48890079833172595,0.010878064638553791,0.20961658530926022,-0.0030475031616370904,0.5541030933556899,-0.004762283162744747,-0.0007768236019312109,0.36881938032768224,22.689660144215367,2.2534380631690873,0.45,0.45059909644470636,0.2357700757461483,0.34318458609542735,炸板,7.99857142857143,-0.019867549668874163,934.0311450176756,11.019824968744409,0.258551966947194,0.26540435914022725,0.2756385068762279,0.24146542701816015,-0.0014868545840610488,1269823393.0,-8.675422168726744,6.644043579210557,1,SHSE.600610,2023-12-22,2023-12-22T09:30:00.000000,8.53,2023-12-25T11:30:00.000000,8.13,-5.448779325838476,1.5,未涨停卖出
SHSE.600639,浦东金桥,2024-02-02,13.3,15.14,13.3,15.14,13.76,0.10029069767441867,99788850.0,1458312113.0,15.14,12.38,false,false,3.57926,11.736596367564715,128.7258368342,12872583683.42,41.827077546400005,true,false,false,,涨停,9天6板,5天5板,2.0474604823075957,14.016,13.687142857142858,-3.343023255813947,10.614758375952405,1461.3978545699244,false,9.16,0.6777394861451916,0.02387805841950221,0.05706958266742101,0.0015281421329252202,0.31356842245091,-0.0016717759993452722,0.005038149950559471,0.2581532152980218,26.904763166552453,2.5317725111521137,0.4666666666666667,0.995101880877743,0.0,0.4975509404388715,炸板,13.115714285714287,0.05846153846153834,1398.2610328633743,4.912318919507671,0.4960807368214776,0.018913275078527792,0.9921614736429551,0.0,0.003915074989262352,1436138512.0,-4.881851904546652,1.4050756998148284,1,SHSE.600639,2024-02-02,2024-02-02T09:30:00.000000,13.3,2024-02-07T11:30:00.000000,11.65,-13.103975077135072,3.5,止损卖出
SHSE.600686,金龙汽车,2024-07-18,9.5,9.96,9.3,9.68,9.94,-0.026156941649899346,108062306.0,1039879377.0,10.93,8.95,false,false,11.9318,15.070454678173675,69.4101899656,6941018996.559999,35.6609231088,false,false,true,断板,断板,断板,3天2板,10.764843254431526,9.505999999999998,9.121428571428572,-4.426559356136816,6.123727486295998,962.2961192406907,false,6.9,0.6535354477810437,0.01637556536817958,0.05604129393314115,-0.0012327382392368857,0.4578058373319848,0.0025204961527862313,0.0034148927998533425,0.29606948772237474,23.760334418641726,2.885245818392908,0.45,0.9804190327002154,0.0,0.4902095163501077,断板,8.785714285714286,0.009137055837563413,1017.2552728272398,13.138211382113807,0.48326482677627713,0.09911996049419751,0.9665296535525543,0.0,0.002614830560565085,1493157034.0,-6.611444995543591,8.130081300813007,1,SHSE.600686,2024-07-18,2024-07-18T09:30:00.000000,9.5,2024-07-24T11:30:00.000000,12.13,26.666806458377025,4.5,未涨停卖出
SZSE.002673,西部证券,2024-02-29,7.6,8.05,7.26,7.97,7.83,0.017879948914431676,465242031.0,3518348643.85,8.61,7.05,false,false,2.59701,11.321976089772967,356.2256618885,32750281025.76,165.5162131477,false,false,true,断板,断板,断板,3天2板,6.797356724264445,7.455999999999999,7.131428571428573,-2.9374201787994947,11.75881410256408,756.2404962181931,false,5.44,0.5956404308543249,0.013441710712423076,0.0005046636035269053,0.00008764723220783298,0.14733945556632763,-0.0005963690548636516,0.0025532550421294366,0.16358225464252674,35.814809975295056,2.86941572522467,0.35,0.9665165459173684,0.0,0.4832582729586842,炸板,6.892857142857144,0.031620553359683834,824.5121412999451,13.595854922279774,0.47611121989426275,0.014670524903940314,0.9522224397885255,0.0,0.0017179785500649027,4558654123.99,-7.82428033118272,10.259067357512919,1,SZSE.002673,2024-02-29,2024-02-29T09:30:00.000000,7.6,2024-03-01T11:30:00.000000,7.86,2.596980499056438,1.5,未涨停卖出
SZSE.000712,锦龙股份,2024-08-05,11.4,12.86,11.25,12.5,11.74,0.06473594548551964,144614967.0,1760101028.78,12.91,10.57,false,false,13.1605,16.153751151470956,112.0,11190509687.5,55.853783875,false,false,true,断板,断板,断板,9天6板,9.723681319140093,11.950000000000001,11.449999999999998,-2.896081771720612,9.17030567685592,1217.0946516068423,false,7.3,0.8120970067902816,0.03068726848054998,0.027160618412275045,-0.0015122303158621871,0.49449434208251214,-0.003273993252758954,0.004399140562351217,0.32434801318894746,21.530256012313483,2.17741930742716,0.48333333333333334,0.9886408147277712,0.11930141668145236,0.5539711157046118,断板,10.97142857142857,-0.09553158705701081,1256.5549496588706,7.005208333333352,0.5558897198614484,0.07710554679744118,0.9790483649892304,0.13273107473366635,0.003304185681327045,2066044247.32,-9.275754290770399,3.906250000000022,1,SZSE.000712,2024-08-05,2024-08-05T09:30:00.000000,11.4,2024-08-06T11:30:00.000000,11.52,0.2474313273222882,1.5,未涨停卖出
SHSE.600635,大众公用,2024-08-01,3.7,3.77,3.56,3.61,3.89,-0.07197943444730082,266126779.0,974991486.0,4.28,3.5,false,false,141.732,11.002467957477156,87.31837946750001,8731837946.75,63.8903244241,false,false,true,断板,断板,断板,4天4板,3.1186809525462746,3.842,3.6228571428571428,-4.884318766066836,-0.354889589905364,366.3635390860083,false,2.63,0.7206562252378479,0.021526766024057818,0.11497492694332354,0.0020818916361839395,0.032035866818100424,0.00039877372481946134,0.005465931140349372,0.21122946856466146,30.721565155041617,2.2644230256469595,0.45,0.9917759937340904,0.0,0.4958879968670452,炸板,3.531428571428571,-0.09112149532710279,431.330862744743,10.153721682847909,0.4959851155503329,0.08040043224899418,0.9919702311006658,0.0,0.005191919751591182,1723816010.0,-14.218983161665843,4.773462783171545,1,SHSE.600635,2024-08-01,2024-08-01T09:30:00.000000,3.7,2024-08-02T11:30:00.000000,3.5,-6.159147195003767,1.5,未涨停卖出
SZSE.000550,江铃汽车,2024-07-16,23.45,25.24,23.31,25.01,24.17,0.03475382705833674,49054650.0,1199436279.5,26.59,21.75,false,false,3.71039,9.461549784945184,129.8554214,12966763631.6,37.832014255000004,false,false,true,断板,断板,断板,3天2板,6.248284834741199,23.922000000000004,23.03,-2.9788994621431626,8.597481545809815,2445.1021044895847,false,20.1,0.08963435693024357,0.0027649704528726763,0.7495319792307998,-0.004821475347629603,0.0015002853109231803,-0.0001294093525768867,-0.0018965663890133319,0.3931429465947256,31.897733234087603,2.7223649644476997,0.36666666666666664,0.6104912898806029,0.26722180091118364,0.43885654539589325,断板,22.457142857142856,-0.018277822908204677,2504.0411857545755,7.62722646310434,0.3825668915100784,0.8041240424856861,0.47563123899001764,0.2895025440301391,-0.0026147198861609772,1634701889.03,-6.351380586683508,4.421119592875322,1,SZSE.000550,2024-07-16,2024-07-16T09:30:00.000000,23.45,2024-07-17T11:30:00.000000,24.26,2.6298218639302062,1.5,未涨停卖出
SHSE.600577,精达股份,2024-03-27,5.16,5.31,4.83,4.85,5.31,-0.08662900188323919,359372996.0,1818328821.0,5.84,4.78,false,false,24.9671,18.006060821511277,100.84013067199999,9679846402.15,73.4507684005,false,false,true,断板,断板,断板,2天2板,12.846193564329768,4.788,4.607142857142857,-2.8248587570621373,5.271317829457366,505.9725803660551,false,3.03,0.7013050913032102,0.015019502558122011,0.04550206980422415,0.0011243040292982722,0.043882431535913896,-0.0004180204407215182,0.0034406463940570833,0.1761767826235283,29.896124701184856,2.207171266024985,0.5333333333333333,0.9581213307240705,0.0,0.47906066536203523,炸板,4.507142857142857,0.05357142857142838,541.9773401007109,17.81299524564183,0.46996086105675144,0.020287958680327938,0.9399217221135029,0.0,0.0030449184704929052,2349711345.0,-4.793067565497056,14.48494453248812,1,SHSE.600577,2024-03-27,2024-03-27T09:30:00.000000,5.16,2024-03-29T11:30:00.000000,5.17,-0.6045585101454493,2.5,未涨停卖出
SHSE.601137,博威合金,2024-03-27,18.11,18.79,17.5,17.54,18.92,-0.07293868921775915,55892682.0,1009938828.0,20.81,17.03,false,false,2.28617,7.170638786275529,137.139273598,13671831359.8,70.7411884262,false,false,false,,未涨停,未涨停,2天2板,9.511328828291097,19.25,18.625714285714285,-4.2811839323467344,-5.829114894922533,1806.924970964893,false,11.75,0.6858339216369252,0.015884293001755468,0.187281051628254,0.0026080195237104297,0.011204776589414614,0.00024026253760591265,0.0045529471234880825,0.23416874311833644,28.128075281894265,2.139921676320854,0.5666666666666667,0.9749510763209394,0.0,0.4874755381604697,断板,18.418571428571425,-0.03469387755102038,1944.72941307465,2.7224075079500767,0.4865949119373777,0.1632042887790948,0.9731898238747554,0.0,0.004618985455383205,1443719801.0,-6.876504884205026,-1.675327697200013,1,SHSE.601137,2024-03-27,2024-03-27T09:30:00.000000,18.11,2024-03-28T11:30:00.000000,18.66,2.215984213339926,1.5,未涨停卖出
SZSE.000008,神州高铁,2024-03-13,2.76,2.83,2.65,2.68,2.9,-0.07586206896551717,312702782.0,854215674.26,3.19,2.61,false,false,26.7392,11.63902754660222,72.7989219044,7200287587.64,42.71029653080001,false,false,true,断板,断板,断板,3天3板,4.524797795751913,2.6640000000000006,2.5114285714285716,-4.827586206896556,6.71217292377702,273.17175395644546,false,1.88,0.613474680956759,0.015537403224421337,0.04757123582727127,-0.0009984733116680197,0.18316524834818163,-0.0007720121498704428,0.002376640344089125,0.20143012860944193,33.41413886747526,2.5284552206219857,0.4166666666666667,0.9185750636132316,0.0,0.4592875318066158,炸板,2.435714285714286,0.02473498233215543,300.394384572889,19.061583577712597,0.4448795770511063,0.10319644595221106,0.8897591541022126,0.0,0.001891221336263981,1571624227.63,-8.12078581547847,13.313782991202316,1,SZSE.000008,2024-03-13,2024-03-13T09:30:00.000000,2.76,2024-03-14T11:30:00.000000,2.82,1.3597782781915813,1.5,未涨停卖出
SHSE.600316,洪都航空,2024-08-08,20.96,21.16,19.54,19.54,21.71,-0.0999539382772916,51949437.0,1042279567.0,23.88,19.54,false,false,4.39711,7.2442317273869365,140.1241756448,14012417564.48,72.0587037808,false,false,true,断板,断板,断板,2天1板,4.5576103192846835,21.356,21.295714285714286,-3.454629203132197,-8.24444891661636,2006.3346730783628,true,15.0,0.7853226034865112,0.022578675497265367,0.013384096113645284,0.0007119534652884213,0.005063814313298689,0.0001666389806955598,0.0049217035263059514,0.1652757130481145,26.2623339347575,2.562499934335939,0.48333333333333334,0.9911868390129259,0.0,0.49559341950646296,断板,21.697142857142858,-0.0757769263516389,2287.8269365637343,0.05925730840137174,0.495397571484528,0.0062212200705868675,0.990795142969056,0.0,0.005139332194763194,1725573151.0,-8.384678644087218,-3.397419015011849,1,SHSE.600316,2024-08-08,2024-08-08T09:30:00.000000,20.96,2024-08-09T11:30:00.000000,20.15,-4.630523706699922,1.5,未涨停卖出
SZSE.000957,中通客车,2024-05-17,10.6,11.16,10.4,10.66,11.08,-0.03790613718411551,75204024.0,802804069.62,12.19,9.97,false,false,5.11317,12.68401497000688,63.203559577600004,6320355957.76,41.8202519696,false,false,false,,未涨停,未涨停,2天2板,9.829297793698572,11.046000000000003,10.584285714285715,-4.332129963898921,0.7153462005668773,1067.501480532478,false,7.91,0.6475172562934796,0.012808477177219226,0.5751808253823419,0.004382002292184475,0.02016991084138856,-0.0004771221456076973,0.004609559937853773,0.42314483720228346,23.839881586483994,2.1643356174921764,0.5333333333333333,0.9446617129448572,0.33466659190074155,0.6396641524227994,断板,10.358571428571427,-0.05702127659574463,1123.3445515119795,6.964556612881001,0.649066840737077,0.5753754238568523,0.9450527962456003,0.35308088522855374,0.004835282878858837,1073194530.26,-5.638924533592138,2.330713005102769,1,SZSE.000957,2024-05-17,2024-05-17T09:30:00.000000,10.6,2024-05-20T11:30:00.000000,10.62,-0.609636924002108,1.5,未涨停卖出
SZSE.002426,胜利精密,2024-09-03,1.8,1.88,1.72,1.84,1.89,-0.026455026455026398,313750919.0,568407906.5,2.08,1.7,false,false,5.27351,9.220917211861511,62.98078161440001,6260783799.440001,53.753590793600004,false,false,true,断板,断板,断板,2天2板,7.021880360719733,1.811999999999999,1.7628571428571431,-4.761904761904755,4.376012965964332,181.1653359651195,false,1.49,0.5520379897117822,0.008374228985637973,0.29237269197123633,0.0016046555375113707,0.127077105969227,-0.000720469960263357,0.002261032577804273,0.2947170757187427,36.350017112704606,3.1159419318945627,0.38333333333333336,0.9709690074539035,0.0,0.48548450372695173,炸板,1.7314285714285715,-0.03076923076923077,203.99695476112925,9.158415841584146,0.48410518053375196,0.2595067261494371,0.9682103610675039,0.0,0.0020362511683730765,1073517256.88,-11.763388717850487,3.960396039603964,1,SZSE.002426,2024-09-03,2024-09-03T09:30:00.000000,1.8,2024-09-04T11:30:00.000000,1.77,-2.4501992031872524,1.5,未涨停卖出
SHSE.600171,上海贝岭,2024-06-14,18.1,18.77,17.88,18.52,19.05,-0.027821522309711355,119167212.0,2190977298.0,20.96,17.15,false,false,2.76302,16.809605707092974,131.2925957156,13129259571.56,98.2899557156,false,false,false,,未涨停,未涨停,10天5板,20.814207104714118,18.616000000000003,18.424285714285713,-4.986876640419943,0.5195006590680072,1838.5739342462757,false,11.68,0.8978196218308228,0.029021860705060635,0.35406755323592914,0.005586992020053468,0.03607842136403762,0.0006986638370473164,0.008807467302153057,0.3674212273933404,25.375867658445973,2.150367987407965,0.5333333333333333,0.9976535001955417,0.23745184964154276,0.6175526749185423,断板,18.075714285714287,-0.014485256078634157,1957.766277605405,5.390026080771353,0.6059325358962598,0.3053422924844295,0.9972629521016618,0.21460211969085782,0.008476309461578022,3073068176.0,-7.547697562047184,0.13435548881688408,1,SHSE.600171,2024-06-14,2024-06-14T09:30:00.000000,18.1,2024-06-17T11:30:00.000000,18.43,1.0118641456274209,1.5,未涨停卖出
SHSE.603306,华懋科技,2024-09-10,21.61,22.65,20.46,20.46,22.73,-0.09986801583809946,59128322.0,1243057826.0,25.0,20.46,false,false,2.25167,18.13228374698377,66.718869228,6671886922.8,52.25304975,false,false,true,断板,断板,断板,5天3板,14.933876924758362,21.514000000000003,20.872857142857146,-4.9274087109546905,-1.9779618095955225,2102.305264133827,true,16.08,0.5828503883459997,0.01499898022708357,0.014067957793790428,0.0004871040083099008,0.4414602801801143,-0.0016383873322391967,0.0027518318498999054,0.2560421406201294,29.519874544768058,2.81694907319035,0.45,0.9739113377795214,0.0,0.4869556688897607,炸板,20.461428571428574,0.0030891438658429138,2427.863489816512,11.08706276618026,0.4840133385641428,0.0004224004540597842,0.9680266771282856,0.0,0.002277607914443282,2132188077.0,-10.991700766367241,5.6133491586957796,1,SHSE.603306,2024-09-10,2024-09-10T09:30:00.000000,21.61,2024-09-11T11:30:00.000000,18.64,-14.430938900575399,1.5,止损卖出
SHSE.603306,华懋科技,2024-09-06,19.88,22.66,19.88,22.66,20.6,0.09999999999999987,55442223.0,1232089658.0,22.66,18.54,false,false,2.25167,17.00190509379836,73.89294118800001,7389294118.8,57.87165725,true,false,false,,涨停,5天3板,3天2板,9.468208350186547,20.584000000000003,19.640000000000004,-3.4951456310679725,15.376782077393052,2222.294834750764,false,16.08,0.3849075443268433,0.010364325959814392,0.01940296684261169,-0.0005192528296314344,0.556071683141824,-0.0018370695307125663,0.0012621179179333913,0.2535044972292217,32.01217722677421,3.44376887836504,0.4666666666666667,0.936837975676736,0.0,0.468418987838368,断板,18.75714285714286,-0.024621212121212155,2089.733741547852,9.824828636709817,0.42565712043938797,0.11327311545018551,0.8513142408787759,0.0,0.00011490343001954967,851569488.0,-4.86826333542848,5.986290936785976,1,SHSE.603306,2024-09-06,2024-09-06T09:30:00.000000,19.88,2024-09-09T11:30:00.000000,23.79,18.71447810368185,1.5,未涨停卖出
SHSE.600552,凯盛科技,2024-09-05,14.2,15.68,13.37,15.29,14.8,0.033108108108107936,225439778.0,3292536686.0,16.28,13.32,false,false,8.42395,23.865989061900706,144.43039409259998,14443039409.259998,89.6155841592,false,false,true,断板,断板,断板,7天4板,12.465931745218311,14.831999999999999,13.918571428571427,-4.054054054054063,9.853227958534337,1460.4950001325853,true,8.58,0.7629744878385653,0.026659825984729317,0.4102587559776437,0.005980024293179276,0.08010069849549854,-0.0011247323932591755,0.007984557625557748,0.3817544851051845,24.07991037730945,2.0566502040073176,0.5,0.995880737544135,0.21092085573632952,0.6034007966402323,断板,13.405714285714284,-0.07845579078455778,1535.8297920059392,10.40068201193523,0.5952038496046006,0.37036724698026857,0.9950970778584036,0.1953106213507975,0.007235135115039804,4086522641.0,-7.541837813593566,5.924978687127025,1,SHSE.600552,2024-09-05,2024-09-05T09:30:00.000000,14.2,2024-09-06T09:30:00.000000,14.05,-1.8447337410919609,1.0,大幅低开卖出
SHSE.600048,保利发展,2024-10-09,10.6,10.6,9.89,9.89,10.99,-0.100090991810737,395132044.0,3955323147.0,12.09,9.89,false,false,25.8892,3.300897303485337,1183.8768540402,118387685404.02,701.8637245484001,false,false,true,断板,断板,断板,3天3板,3.9892326568449263,10.212000000000007,9.645714285714288,-3.548680618744318,2.5325829383886105,1001.0130049083035,true,7.3,0.6252744370248873,0.01859863394848448,0.01998786435355607,-0.0007341377068580254,0.13770071110709714,-0.001192789514442119,0.0029948210819352476,0.17635903291388466,30.239355850348538,2.5113871004904227,0.48333333333333334,0.7143137254901961,0.0,0.35715686274509806,炸板,9.387142857142859,-0.0036264732547596212,1131.2424581424557,17.075026632171646,0.3615686274509804,0.043358885225433005,0.7231372549019608,0.0,0.0024867157403705934,7761689306.0,-6.297717843744888,12.920407852686022,1,SHSE.600048,2024-10-09,2024-10-09T09:30:00.000000,10.6,2024-10-10T11:30:00.000000,10.19,-4.633917161542504,1.5,未涨停卖出
SHSE.600266,城建发展,2024-10-09,5.75,5.76,5.39,5.39,5.99,-0.10016694490818034,113168085.0,618702158.0,6.59,5.39,false,false,6.75439,5.451930097257436,111.88257502729999,11188257502.73,60.9652252594,false,false,true,断板,断板,断板,3天2板,5.866543100789764,5.6,5.299999999999999,-4.0066777963272155,1.6981132075471843,546.7108133887748,true,3.85,0.6844072763182287,0.019478291556795153,0.4226723025117338,0.004242874150628912,0.07269264722953998,0.0009123997813372946,0.0062908153210746755,0.37002540068837464,25.57445920523056,2.215946794749618,0.5666666666666667,0.9507843137254902,0.4125334521921345,0.6816588829588124,炸板,5.171428571428571,-0.011551155115511413,607.362726511111,15.828729281767973,0.6693650016786876,0.39930190447811953,0.9641176470588235,0.3746123562985517,0.005986899322897519,1489165271.0,-5.328401809741113,11.187845303867427,1,SHSE.600266,2024-10-09,2024-10-09T09:30:00.000000,5.75,2024-10-10T11:30:00.000000,5.43,-6.317685778624628,1.5,未涨停卖出
