trading_date,factor_group,mean,count
2023-06-19,G3,-0.02363813795934517,979
2023-06-19,G4,-0.018242208372304856,978
2023-06-19,G5,-0.025159382838623366,980
2023-06-20,G1,-0.010312159462770289,981
2023-06-20,G2,-0.009067589709025294,981
2023-06-20,G3,-0.006277044648007771,980
2023-06-20,G4,-0.011416520259583817,978
2023-06-20,G5,-0.010929650289724589,977
2023-06-21,G1,0.018987395058327368,982
2023-06-21,G2,0.02057606666157698,981
2023-06-21,G3,0.015273463163405608,980
2023-06-21,G4,0.016183627831887867,979
2023-06-21,G5,0.015126535794514432,978
2023-06-26,G1,0.04514390158645146,982
2023-06-26,G2,0.043290654842570345,981
2023-06-26,G3,0.03964134089680011,980
2023-06-26,G4,0.03828787810218224,980
2023-06-26,G5,0.03491129892286794,976
2023-06-27,G1,0.026141552310110467,981
2023-06-27,G2,0.02476060726013654,981
2023-06-27,G3,0.02437942830397654,980
2023-06-27,G4,0.026782378820781928,980
2023-06-27,G5,0.03519648666138392,976
2023-06-28,G1,0.024378649822606645,982
2023-06-28,G2,0.022681738541453986,982
2023-06-28,G3,0.024137988000310282,980
2023-06-28,G4,0.022383620993629123,982
2023-06-28,G5,0.024869029082570715,975
2023-06-29,G1,0.013309685510522322,982
2023-06-29,G2,0.014673496325846969,980
2023-06-29,G3,0.011897560277676756,981
2023-06-29,G4,0.013811871848826006,980
2023-06-29,G5,0.015825763183962793,975
2023-06-30,G1,-0.0021730573406992296,982
2023-06-30,G2,-0.003502448272101028,980
2023-06-30,G3,-0.0030111793780884053,982
2023-06-30,G4,-0.006016663207180459,980
2023-06-30,G5,-0.0013499974719684501,976
2023-07-03,G1,-0.00801435368781418,982
2023-07-03,G2,-0.006459960537751272,981
2023-07-03,G3,-0.005977618745661695,982
2023-07-03,G4,-0.00831229499379893,980
2023-07-03,G5,-0.006337740799465211,977
2023-07-04,G1,-0.0051962474738339185,983
2023-07-04,G2,-0.0047210357383644964,982
2023-07-04,G3,-0.003518906944995151,981
2023-07-04,G4,-0.005182126037958536,982
2023-07-04,G5,-0.006820941748298768,978
2023-07-05,G1,-0.01366486338269085,983
2023-07-05,G2,-0.01154497375733062,982
2023-07-05,G3,-0.0094675666056268,981
2023-07-05,G4,-0.006339800920759976,982
2023-07-05,G5,-0.009899185399057656,980
2023-07-06,G1,0.0036714533313239608,982
2023-07-06,G2,0.002314445348641448,982
2023-07-06,G3,0.001621152091261863,982
2023-07-06,G4,0.000650650030119923,982
2023-07-06,G5,-0.007088998572515194,982
2023-07-07,G1,0.010380060194189017,985
2023-07-07,G2,0.00917134479604698,984
2023-07-07,G3,0.005516838478170971,984
2023-07-07,G4,0.005993547255140028,984
2023-07-07,G5,-0.004283808999999245,984
2023-07-10,G1,0.007479226020119451,985
2023-07-10,G2,0.0054674984701776445,984
2023-07-10,G3,0.0028847404274285017,984
2023-07-10,G4,0.002483060181541205,984
2023-07-10,G5,-0.00599024894235268,984
2023-07-11,G1,-0.0033517070487947163,984
2023-07-11,G2,-0.0037858432924727414,984
2023-07-11,G3,-0.0007185583989073327,984
2023-07-11,G4,-0.0064114266167891775,984
2023-07-11,G5,-0.013200818326368194,984
2023-07-12,G1,0.01753091768310446,985
2023-07-12,G2,0.01101123524919589,984
2023-07-12,G3,0.004529867804941215,984
2023-07-12,G4,0.0032279504102972526,984
2023-07-12,G5,-0.010795056644563168,984
2023-07-13,G1,-0.00818842573178294,985
2023-07-13,G2,-0.010261357458538931,984
2023-07-13,G3,-0.014673555929986927,984
2023-07-13,G4,-0.019044556817578225,984
2023-07-13,G5,-0.025012838022751206,985
2023-07-14,G1,-0.012605862340430167,985
2023-07-14,G2,-0.011575527591630446,985
2023-07-14,G3,-0.015217887551574544,984
2023-07-14,G4,-0.019443053994870584,985
2023-07-14,G5,-0.03109406580078105,985
2023-07-17,G1,-0.007188381805000647,986
2023-07-17,G2,-0.009977524752979363,986
2023-07-17,G3,-0.01226140795180507,985
2023-07-17,G4,-0.018317344623856032,985
2023-07-17,G5,-0.031738243656883706,986
2023-07-18,G1,0.013915365477484964,986
2023-07-18,G2,0.005809371868854774,986
2023-07-18,G3,0.0026018181306614314,985
2023-07-18,G4,-0.004315209252934133,986
2023-07-18,G5,-0.016985412123226514,985
2023-07-19,G1,0.004251521612438619,987
2023-07-19,G2,0.006751600339436234,986
2023-07-19,G3,0.0029153722352431902,986
2023-07-19,G4,-0.0035993286268853945,985
2023-07-19,G5,-0.01983239417650885,986
2023-07-20,G1,0.0033835271528067446,987
2023-07-20,G2,0.009844520675801363,986
2023-07-20,G3,0.007159568349330305,986
2023-07-20,G4,0.0030031456041155966,985
2023-07-20,G5,-0.012555625392542694,987
2023-07-21,G1,0.011719066714967833,987
2023-07-21,G2,0.01904874488308602,986
2023-07-21,G3,0.018725614479492413,986
2023-07-21,G4,0.01255315463036845,986
2023-07-21,G5,0.0015415462793081673,987
2023-07-24,G1,0.015824860893654036,987
2023-07-24,G2,0.021281410266749404,986
2023-07-24,G3,0.023375978885206428,986
2023-07-24,G4,0.02750631673752844,986
2023-07-24,G5,0.019808410572560914,987
2023-07-25,G1,-0.006399496821666431,987
2023-07-25,G2,0.0020466086598531544,986
2023-07-25,G3,0.006048750517971791,987
2023-07-25,G4,0.008168754045539196,986
2023-07-25,G5,0.0021308749448708483,987
2023-07-26,G1,0.0013169181052832988,987
2023-07-26,G2,0.0024411988411739234,986
2023-07-26,G3,0.007312755860166189,987
2023-07-26,G4,0.010001151289127146,986
2023-07-26,G5,0.0037295527186901687,987
2023-07-27,G1,0.008603131141757658,987
2023-07-27,G2,0.006878232676481179,986
2023-07-27,G3,0.010605715229349355,986
2023-07-27,G4,0.01474400114540806,986
2023-07-27,G5,0.015182949008763338,987
2023-07-28,G1,0.009571112374221983,987
2023-07-28,G2,0.003273180674748186,986
2023-07-28,G3,0.0009784102637836346,987
2023-07-28,G4,0.002018100804948858,986
2023-07-28,G5,0.007413274635731502,987
2023-07-31,G1,0.00038102199550311397,988
2023-07-31,G2,-0.006865732699226808,987
2023-07-31,G3,-0.012721874155891507,987
2023-07-31,G4,-0.014389305551748237,987
2023-07-31,G5,-0.013161214353771836,987
2023-08-01,G1,0.0015348851142244256,988
2023-08-01,G2,-0.007474123489781471,987
2023-08-01,G3,-0.014846290135326567,987
2023-08-01,G4,-0.013158591106670215,987
2023-08-01,G5,-0.011095984893251629,987
2023-08-02,G1,-0.010967219151735352,988
2023-08-02,G2,-0.01405341246602439,987
2023-08-02,G3,-0.017942444455145652,987
2023-08-02,G4,-0.017606732563040937,987
2023-08-02,G5,-0.01580021428050344,987
2023-08-03,G1,-0.004852704066875548,988
2023-08-03,G2,-0.009543788299243038,988
2023-08-03,G3,-0.012640991794147207,987
2023-08-03,G4,-0.01269963925826604,988
2023-08-03,G5,-0.016516073707297855,988
2023-08-04,G1,-0.031150807606535193,988
2023-08-04,G2,-0.02977075479617802,988
2023-08-04,G3,-0.02563252241964919,988
2023-08-04,G4,-0.02265268067681549,988
2023-08-04,G5,-0.03127937103709875,988
2023-08-07,G1,-0.02119691439406228,989
2023-08-07,G2,-0.021593387129302186,988
2023-08-07,G3,-0.01525552162798583,988
2023-08-07,G4,-0.01211552170812288,988
2023-08-07,G5,-0.022989428012068706,988
2023-08-08,G1,-0.030317769334657303,989
2023-08-08,G2,-0.027521137987089255,988
2023-08-08,G3,-0.020250912640065268,988
2023-08-08,G4,-0.013745613736364093,988
2023-08-08,G5,-0.02157896551958319,988
2023-08-09,G1,-0.034921617403027495,989
2023-08-09,G2,-0.031766972940018734,988
2023-08-09,G3,-0.0233262085310617,989
2023-08-09,G4,-0.017812549838657113,988
2023-08-09,G5,-0.015114997443185833,989
2023-08-10,G1,-0.019133303802178564,989
2023-08-10,G2,-0.018636077709656883,989
2023-08-10,G3,-0.01638921886919626,989
2023-08-10,G4,-0.01057506097845493,989
2023-08-10,G5,-0.012277261351815312,989
2023-08-11,G1,-0.015219038470178975,990
2023-08-11,G2,-0.013734298480165028,989
2023-08-11,G3,-0.011184529305069925,989
2023-08-11,G4,-0.009630543633456005,989
2023-08-11,G5,-0.013870483810359819,990
2023-08-14,G1,-0.029371649234325763,990
2023-08-14,G2,-0.025359812311966285,990
2023-08-14,G3,-0.0188265133324055,989
2023-08-14,G4,-0.01840281089517915,990
2023-08-14,G5,-0.02140628521521275,990
2023-08-15,G1,-0.008956687932914913,991
2023-08-15,G2,-0.011065828766659173,990
2023-08-15,G3,-0.012825715114278446,990
2023-08-15,G4,-0.015885874612379614,990
2023-08-15,G5,-0.021358405616777487,990
2023-08-16,G1,-0.009798848424718771,991
2023-08-16,G2,-0.01574838941945853,990
2023-08-16,G3,-0.019267546853747288,991
2023-08-16,G4,-0.02287508031449196,990
2023-08-16,G5,-0.037385229677779554,990
2023-08-17,G1,-0.030852233589260883,991
2023-08-17,G2,-0.032016667529288945,991
2023-08-17,G3,-0.03200295388923934,990
2023-08-17,G4,-0.03228601660065803,991
2023-08-17,G5,-0.04435821651291877,990
2023-08-18,G1,-0.044747438455499985,991
2023-08-18,G2,-0.03997658111569882,991
2023-08-18,G3,-0.036476036819343936,991
2023-08-18,G4,-0.034816243502267086,991
2023-08-18,G5,-0.04019998290422616,990
2023-08-21,G1,-0.031006122129472968,991
2023-08-21,G2,-0.027525411823190023,991
2023-08-21,G3,-0.02069857982290635,991
2023-08-21,G4,-0.01761703919853989,991
2023-08-21,G5,-0.02546823194887285,990
2023-08-22,G1,0.0034401713384625454,991
2023-08-22,G2,0.0048617124779678795,991
2023-08-22,G3,0.009649416943593933,991
2023-08-22,G4,0.009932010294491773,991
2023-08-22,G5,0.005072448296817018,990
2023-08-23,G1,0.03872160127826267,992
2023-08-23,G2,0.037158967663947134,991
2023-08-23,G3,0.0315542066786736,991
2023-08-23,G4,0.028924418239428838,991
2023-08-23,G5,0.019087964991217194,991
2023-08-24,G1,0.03598830445046128,992
2023-08-24,G2,0.02827237140701226,991
2023-08-24,G3,0.02408192008999413,991
2023-08-24,G4,0.025175433434678405,991
2023-08-24,G5,0.019382222818360554,991
2023-08-25,G1,0.06407356676609992,992
2023-08-25,G2,0.05286019175079043,991
2023-08-25,G3,0.04568694307094127,992
2023-08-25,G4,0.04249373387952214,991
2023-08-25,G5,0.03219807243203072,992
2023-08-28,G1,0.07349341862256753,993
2023-08-28,G2,0.06003365675608588,992
2023-08-28,G3,0.05098995327306459,992
2023-08-28,G4,0.046646091702186594,992
2023-08-28,G5,0.03381908381246499,992
2023-08-29,G1,0.02864906449203121,993
2023-08-29,G2,0.01666242673681735,992
2023-08-29,G3,0.014941178109020199,992
2023-08-29,G4,0.010300162301470456,992
2023-08-29,G5,-0.008833539863411845,992
2023-08-30,G1,0.023329537654963556,993
2023-08-30,G2,0.011355125114697127,992
2023-08-30,G3,0.010770996816461717,993
2023-08-30,G4,0.008956589684178132,992
2023-08-30,G5,-0.004551958842743682,993
2023-08-31,G1,0.0038315213547039134,993
2023-08-31,G2,-0.00013632877475600662,992
2023-08-31,G3,0.00018903224624482268,993
2023-08-31,G4,-0.0016907344748851758,992
2023-08-31,G5,-0.011062009874858945,993
2023-09-01,G1,0.006885145405608152,993
2023-09-01,G2,0.0008764631205211961,993
2023-09-01,G3,-0.001994197195757424,992
2023-09-01,G4,4.2875238655254235e-05,993
2023-09-01,G5,-0.006574538063295649,993
2023-09-04,G1,0.0033917582937542552,994
2023-09-04,G2,-0.0034425860973337006,993
2023-09-04,G3,-0.005525961303644925,993
2023-09-04,G4,-0.00249371088143419,993
2023-09-04,G5,-0.015578057870041408,993
2023-09-05,G1,0.006740484474949567,994
2023-09-05,G2,7.625112798708786e-05,994
2023-09-05,G3,-0.0028543597317069133,993
2023-09-05,G4,0.00023051876459839637,994
2023-09-05,G5,-0.009192276278445084,994
2023-09-06,G1,-0.018252948412972203,994
2023-09-06,G2,-0.015828062707547972,994
2023-09-06,G3,-0.01769588873904636,993
2023-09-06,G4,-0.014760658856169619,994
2023-09-06,G5,-0.016930771222967392,994
2023-09-07,G1,-0.008190311260837945,994
2023-09-07,G2,-0.005772331251587906,994
2023-09-07,G3,-0.008216546699140789,994
2023-09-07,G4,-0.007149999523855111,994
2023-09-07,G5,-0.008497798673518773,994
2023-09-08,G1,-0.01008313823652393,995
2023-09-08,G2,-0.006670389952773813,994
2023-09-08,G3,-0.006235344597957326,994
2023-09-08,G4,-0.007480428860997808,994
2023-09-08,G5,-0.009306350901563462,994
2023-09-11,G1,-0.011229073735891515,995
2023-09-11,G2,-0.010711844638573673,994
2023-09-11,G3,-0.009851699867531425,994
2023-09-11,G4,-0.010011341617804866,994
2023-09-11,G5,-0.011175868317268287,994
2023-09-12,G1,-0.023637617637602578,995
2023-09-12,G2,-0.020594585012729094,995
2023-09-12,G3,-0.016783337204151826,994
2023-09-12,G4,-0.018370822152762038,995
2023-09-12,G5,-0.017937296106294433,995
2023-09-13,G1,-0.016892450783669986,996
2023-09-13,G2,-0.013605334907970388,995
2023-09-13,G3,-0.013139703318569573,995
2023-09-13,G4,-0.015549080566497148,995
2023-09-13,G5,-0.020229600987574887,995
2023-09-14,G1,-0.014630005834063042,996
2023-09-14,G2,-0.013438471347778218,996
2023-09-14,G3,-0.014735038389386461,995
2023-09-14,G4,-0.015326514951616854,996
2023-09-14,G5,-0.018358301140635712,996
2023-09-15,G1,0.005912152351920134,996
2023-09-15,G2,0.004520261734197685,995
2023-09-15,G3,0.0005248660681721396,996
2023-09-15,G4,-0.0013815223741133452,995
2023-09-15,G5,-0.004027138244712124,996
2023-09-18,G1,-0.012572345125633528,997
2023-09-18,G2,-0.011157771067694649,996
2023-09-18,G3,-0.010099350069771468,996
2023-09-18,G4,-0.010242048787975981,996
2023-09-18,G5,-0.005132316939676405,997
2023-09-19,G1,-0.0026405020567618455,997
2023-09-19,G2,-0.0025508285667391758,997
2023-09-19,G3,-0.004230617807076273,997
2023-09-19,G4,-0.004898081911724216,997
2023-09-19,G5,-0.005076820408637078,997
2023-09-20,G1,0.009090174818423802,998
2023-09-20,G2,0.008270596219070267,997
2023-09-20,G3,0.007826427968466953,997
2023-09-20,G4,0.008128760874846794,997
2023-09-20,G5,0.005243398931605362,997
2023-09-21,G1,0.026174135954546488,998
2023-09-21,G2,0.02453944386887459,998
2023-09-21,G3,0.025220013739885194,997
2023-09-21,G4,0.021716517288389425,998
2023-09-21,G5,0.024819992772248473,998
2023-09-22,G1,-0.004077184576925133,999
2023-09-22,G2,-0.0009582035016524133,998
2023-09-22,G3,-0.0016322368718225658,998
2023-09-22,G4,0.0002875372065393993,998
2023-09-22,G5,0.011641479949790598,998
2023-09-25,G1,0.0033094220765205605,999
2023-09-25,G2,0.0032135431845662257,998
2023-09-25,G3,0.0007589087411930725,998
2023-09-25,G4,-0.000590560711657854,998
2023-09-25,G5,0.00810979002117978,998
2023-09-26,G1,0.004942198581751811,999
2023-09-26,G2,0.008190196241003134,998
2023-09-26,G3,0.008381856835186823,998
2023-09-26,G4,0.007172909814882257,998
2023-09-26,G5,0.019904297831921235,999
2023-09-27,G1,0.009006032751528788,999
2023-09-27,G2,0.009051248988944266,998
2023-09-27,G3,0.008320454238754087,998
2023-09-27,G4,0.0063236852203250125,998
2023-09-27,G5,0.021842480230015345,999
2023-09-28,G1,-0.014256694791638387,999
2023-09-28,G2,-0.009919602467599509,998
2023-09-28,G3,-0.007866681567269876,998
2023-09-28,G4,-0.006451816513125306,998
2023-09-28,G5,0.01128819946911347,998
2023-10-09,G1,-0.014031393040459377,999
2023-10-09,G2,-0.012388007900696931,998
2023-10-09,G3,-0.009934480742461754,999
2023-10-09,G4,-0.005532092475718329,998
2023-10-09,G5,0.0058974204438896425,999
2023-10-10,G1,-0.013411774187955984,999
2023-10-10,G2,-0.009484164693937648,999
2023-10-10,G3,-0.0058216639448507735,999
2023-10-10,G4,-0.003575625518762207,999
2023-10-10,G5,0.0012062837417607087,999
2023-10-11,G1,-0.03128394502195159,1000
2023-10-11,G2,-0.030568763018982332,999
2023-10-11,G3,-0.02732174660762754,999
2023-10-11,G4,-0.02555828766158718,999
2023-10-11,G5,-0.015655938337912463,1000
2023-10-12,G1,-0.041032289087323794,1000
2023-10-12,G2,-0.04336011798925791,1000
2023-10-12,G3,-0.04053882940343391,999
2023-10-12,G4,-0.03981015431692715,1000
2023-10-12,G5,-0.03789338302710145,1000
2023-10-13,G1,-0.032780616153953196,1000
2023-10-13,G2,-0.04138296263420622,1000
2023-10-13,G3,-0.04192696365988011,1000
2023-10-13,G4,-0.045389938427359895,1000
2023-10-13,G5,-0.05381519861336279,1000
2023-10-16,G1,-0.05373599708300646,1001
2023-10-16,G2,-0.059267005783078315,1000
2023-10-16,G3,-0.058772111402197055,1001
2023-10-16,G4,-0.05881132078734088,1000
2023-10-16,G5,-0.07055757983408201,1001
2023-10-17,G1,-0.02468799758792946,1001
2023-10-17,G2,-0.03585877919288416,1001
2023-10-17,G3,-0.039519123446898646,1000
2023-10-17,G4,-0.03794984513290107,1001
2023-10-17,G5,-0.04263242521228443,1001
2023-10-18,G1,0.010446913495927558,1002
2023-10-18,G2,-0.006012500027895503,1001
2023-10-18,G3,-0.00796027501342902,1001
2023-10-18,G4,-0.011362659894299004,1001
2023-10-18,G5,-0.010230704926148639,1001
2023-10-19,G1,0.014024513871976238,1002
2023-10-19,G2,0.0028403667298007008,1002
2023-10-19,G3,0.002308106547281482,1002
2023-10-19,G4,0.002039749685590451,1002
2023-10-19,G5,0.016024372243372678,1002
2023-10-20,G1,0.03002475703968695,1003
2023-10-20,G2,0.0264226701031636,1002
2023-10-20,G3,0.02805544986994386,1002
2023-10-20,G4,0.032113447146100205,1002
2023-10-20,G5,0.04173264574597225,1003
2023-10-23,G1,0.06594611850584779,1003
2023-10-23,G2,0.06559378540166035,1003
2023-10-23,G3,0.06969347676496188,1002
2023-10-23,G4,0.07288657858944622,1003
2023-10-23,G5,0.07887414862005326,1003
2023-10-24,G1,0.031165068000667696,1003
2023-10-24,G2,0.039261807118554176,1003
2023-10-24,G3,0.040477999748546,1002
2023-10-24,G4,0.04741584753746737,1003
2023-10-24,G5,0.048702225062023825,1003
2023-10-25,G1,0.02144227557161308,1004
2023-10-25,G2,0.029246036544521743,1004
2023-10-25,G3,0.030654503647445385,1003
2023-10-25,G4,0.03551444574152337,1004
2023-10-25,G5,0.02959995485950431,1004
2023-10-26,G1,0.01671190926625996,1004
2023-10-26,G2,0.017816739284600938,1004
2023-10-26,G3,0.020204608420840563,1004
2023-10-26,G4,0.01793144426655967,1004
2023-10-26,G5,0.008307266215273452,1004
2023-10-27,G1,0.015297183706915414,1005
2023-10-27,G2,0.01430651415672061,1004
2023-10-27,G3,0.016911332427966705,1004
2023-10-27,G4,0.012908991120522115,1004
2023-10-27,G5,0.00906576873809953,1004
2023-10-30,G1,0.025641390119732665,1004
2023-10-30,G2,0.02094176925557692,1004
2023-10-30,G3,0.01900782501332939,1003
2023-10-30,G4,0.02065696909305742,1004
2023-10-30,G5,0.017875998921098195,1004
2023-10-31,G1,0.032368426410182415,1005
2023-10-31,G2,0.028603180790749243,1004
2023-10-31,G3,0.026103570654262564,1005
2023-10-31,G4,0.02886232509988829,1004
2023-10-31,G5,0.03535694631572129,1005
2023-11-01,G1,0.0324320220432591,1005
2023-11-01,G2,0.027468303667619626,1005
2023-11-01,G3,0.02764089991992082,1004
2023-11-01,G4,0.027667027598370707,1005
2023-11-01,G5,0.03867611575891411,1005
2023-11-02,G1,0.03693504430103724,1005
2023-11-02,G2,0.033857444142951706,1005
2023-11-02,G3,0.031985847721131756,1005
2023-11-02,G4,0.033886014450823496,1005
2023-11-02,G5,0.03640020364614622,1005
2023-11-03,G1,0.022219992022799288,1006
2023-11-03,G2,0.018878415496266437,1005
2023-11-03,G3,0.01650482490680642,1005
2023-11-03,G4,0.020774750897735377,1005
2023-11-03,G5,0.021371875538150162,1006
2023-11-06,G1,0.01498859148323453,1005
2023-11-06,G2,0.010326204623206665,1004
2023-11-06,G3,0.009101269789660518,1004
2023-11-06,G4,0.008500982343004067,1004
2023-11-06,G5,0.006487541453081758,1005
2023-11-07,G1,0.016461976441853775,1005
2023-11-07,G2,0.01002197728684433,1005
2023-11-07,G3,0.01171538757555998,1005
2023-11-07,G4,0.008927275231720284,1005
2023-11-07,G5,0.0035280045594961932,1005
2023-11-08,G1,0.020301809443518424,1006
2023-11-08,G2,0.01530228352467264,1006
2023-11-08,G3,0.016096269721527633,1006
2023-11-08,G4,0.012880385978620134,1006
2023-11-08,G5,0.006662310064762126,1006
2023-11-09,G1,0.016589205458540868,1006
2023-11-09,G2,0.010715779673537172,1006
2023-11-09,G3,0.009758814305531957,1005
2023-11-09,G4,0.010516646555086323,1006
2023-11-09,G5,0.01702236721135858,1006
2023-11-10,G1,0.022581055717213524,1006
2023-11-10,G2,0.018610070565437023,1006
2023-11-10,G3,0.018795306544445455,1006
2023-11-10,G4,0.024566926563388873,1006
2023-11-10,G5,0.027463754661403425,1006
2023-11-13,G1,0.018810442611561097,1007
2023-11-13,G2,0.018690402998249433,1006
2023-11-13,G3,0.019825356106465686,1006
2023-11-13,G4,0.02239650544348325,1006
2023-11-13,G5,0.02925630228474018,1006
2023-11-14,G1,0.010430525099587022,1007
2023-11-14,G2,0.010394467793262472,1006
2023-11-14,G3,0.009982777436656614,1007
2023-11-14,G4,0.01160715821305857,1006
2023-11-14,G5,0.013108485270765883,1007
2023-11-15,G1,-0.0009829511618527733,1007
2023-11-15,G2,-0.0019275967317564356,1007
2023-11-15,G3,-0.006866816820593319,1006
2023-11-15,G4,-0.006479145904820121,1007
2023-11-15,G5,-0.006805300360807629,1007
2023-11-16,G1,0.01571287478146716,1007
2023-11-16,G2,0.014018634652160824,1007
2023-11-16,G3,0.013798457868788737,1006
2023-11-16,G4,0.008696752668540178,1007
2023-11-16,G5,0.006363328802915332,1007
2023-11-17,G1,-0.0005034760181897973,1008
2023-11-17,G2,-0.0033688412858075343,1007
2023-11-17,G3,-0.0050401124203141275,1007
2023-11-17,G4,-0.011935169867505245,1007
2023-11-17,G5,-0.017829337427866864,1007
2023-11-20,G1,-0.012979781192007076,1008
2023-11-20,G2,-0.013537149695276047,1008
2023-11-20,G3,-0.01368344373173906,1007
2023-11-20,G4,-0.019261816347379203,1008
2023-11-20,G5,-0.027215514954824,1008
2023-11-21,G1,-0.0023566761034606106,1009
2023-11-21,G2,-0.0033373077920380743,1008
2023-11-21,G3,-0.001738628740257609,1008
2023-11-21,G4,-0.004173395873469283,1008
2023-11-21,G5,-0.011091635444591302,1009
2023-11-22,G1,0.0006300691802947693,1009
2023-11-22,G2,0.0017335783900725471,1008
2023-11-22,G3,0.0003838303670016667,1009
2023-11-22,G4,0.00241468089554664,1008
2023-11-22,G5,-0.006839275701332743,1009
2023-11-23,G1,-0.011988722955311582,1009
2023-11-23,G2,-0.013929977573863868,1009
2023-11-23,G3,-0.01576237781647752,1008
2023-11-23,G4,-0.013965797901970821,1009
2023-11-23,G5,-0.018802774980689316,1009
2023-11-24,G1,0.0030629791279657135,1009
2023-11-24,G2,0.002460643855440816,1009
2023-11-24,G3,0.001701002033793705,1009
2023-11-24,G4,0.0028062569869537696,1009
2023-11-24,G5,0.003078914822606455,1009
2023-11-27,G1,0.0025229960889380566,1010
2023-11-27,G2,0.0011862645158791118,1009
2023-11-27,G3,-0.0002442605632062184,1010
2023-11-27,G4,0.00349288870364051,1009
2023-11-27,G5,0.007724727660486678,1010
2023-11-28,G1,-0.023861627061577455,1010
2023-11-28,G2,-0.024257862346309337,1009
2023-11-28,G3,-0.02553099161286876,1009
2023-11-28,G4,-0.021342501822149466,1009
2023-11-28,G5,-0.01773360463618577,1010
2023-11-29,G1,-0.015239998187297744,1010
2023-11-29,G2,-0.013167185875749665,1010
2023-11-29,G3,-0.01423552273810828,1009
2023-11-29,G4,-0.010923092434743459,1010
2023-11-29,G5,-0.006720352173796974,1010
2023-11-30,G1,-0.012360558275966936,1010
2023-11-30,G2,-0.010420787038863651,1009
2023-11-30,G3,-0.010752018067603161,1010
2023-11-30,G4,-0.009569657371265033,1009
2023-11-30,G5,-0.005723365405245361,1010
2023-12-01,G1,-0.028223932500281802,1010
2023-12-01,G2,-0.02379505163250309,1010
2023-12-01,G3,-0.024158700645675095,1009
2023-12-01,G4,-0.02348975006871864,1010
2023-12-01,G5,-0.024280594582240238,1010
2023-12-04,G1,-0.017474183089404988,1010
2023-12-04,G2,-0.014773863285279616,1009
2023-12-04,G3,-0.012239005960110811,1010
2023-12-04,G4,-0.012763084272225451,1009
2023-12-04,G5,-0.015956148105555092,1010
2023-12-05,G1,0.006960209866457075,1010
2023-12-05,G2,0.00808845408189492,1010
2023-12-05,G3,0.008005178125666161,1009
2023-12-05,G4,0.009671571511224702,1010
2023-12-05,G5,0.006288442828851976,1010
2023-12-06,G1,-0.0033449230761356937,1010
2023-12-06,G2,-0.0023641073741777745,1010
2023-12-06,G3,-0.0025437305145509298,1010
2023-12-06,G4,-0.0034569572228411822,1010
2023-12-06,G5,-0.00418902153728549,1010
2023-12-07,G1,-0.002496324112045704,1010
2023-12-07,G2,-0.0015974367486376385,1009
2023-12-07,G3,-0.0016103289220997556,1010
2023-12-07,G4,-0.0024257628834198036,1009
2023-12-07,G5,-0.005945717134686989,1010
2023-12-08,G1,-0.0005948599612495512,1011
2023-12-08,G2,0.0007038138417016373,1010
2023-12-08,G3,0.0010454559487094923,1010
2023-12-08,G4,0.005203392253639935,1010
2023-12-08,G5,0.00532033087669006,1010
2023-12-11,G1,-0.026746146185753262,1011
2023-12-11,G2,-0.023916928316496586,1010
2023-12-11,G3,-0.02086341641592662,1011
2023-12-11,G4,-0.01713374835456105,1010
2023-12-11,G5,-0.02023758797014349,1011
2023-12-12,G1,-0.02627372418544404,1010
2023-12-12,G2,-0.026553021069329795,1010
2023-12-12,G3,-0.022041195800844782,1010
2023-12-12,G4,-0.020764006365216907,1010
2023-12-12,G5,-0.02714541645580386,1011
2023-12-13,G1,-0.028491087420103724,1009
2023-12-13,G2,-0.03023299422532667,1010
2023-12-13,G3,-0.02703927514682667,1011
2023-12-13,G4,-0.022627288296836287,1010
2023-12-13,G5,-0.032929264972440614,1011
2023-12-14,G1,-0.018370400990197114,1008
2023-12-14,G2,-0.018811063186951218,1011
2023-12-14,G3,-0.01946704238646912,1011
2023-12-14,G4,-0.015157296729455118,1011
2023-12-14,G5,-0.02251451123384831,1011
2023-12-15,G1,-0.025633179196818092,1008
2023-12-15,G2,-0.024492111064619113,1011
2023-12-15,G3,-0.024058563691647064,1011
2023-12-15,G4,-0.025115379226734694,1011
2023-12-15,G5,-0.04130627801530289,1011
2023-12-18,G1,-0.014037682080953616,1008
2023-12-18,G2,-0.01207409168840198,1011
2023-12-18,G3,-0.013359377162450272,1010
2023-12-18,G4,-0.017017714771074815,1011
2023-12-18,G5,-0.03217525114744054,1011
2023-12-19,G1,-0.034288762877420616,1008
2023-12-19,G2,-0.028122640560775253,1010
2023-12-19,G3,-0.027342342015239246,1010
2023-12-19,G4,-0.02803375110137446,1010
2023-12-19,G5,-0.04364557371570829,1010
2023-12-20,G1,-0.01553624757028393,1010
2023-12-20,G2,-0.011180831788841248,1010
2023-12-20,G3,-0.010108398514447533,1011
2023-12-20,G4,-0.012712456171624724,1010
2023-12-20,G5,-0.027402055040331268,1011
2023-12-21,G1,-0.002050856566404917,1011
2023-12-21,G2,0.00017538379062276903,1010
2023-12-21,G3,0.004250566952043156,1010
2023-12-21,G4,-0.0035019187846202066,1010
2023-12-21,G5,-0.01747561520734924,1011
2023-12-22,G1,0.028463576877740756,1011
2023-12-22,G2,0.02649983521723323,1010
2023-12-22,G3,0.026372805932038515,1010
2023-12-22,G4,0.024495099743994237,1010
2023-12-22,G5,0.019082707603221106,1010
