trading_date,ic,rank_ic,sample_size
2023-03-21,0.005141651077063584,-0.011526438022739416,4881
2023-03-22,0.012659025769406942,0.0010662168344497476,4881
2023-03-23,-0.08500971581888632,-0.10042850044990537,4884
2023-03-24,-0.02786426075347953,-0.07172873775425058,4887
2023-03-27,0.04959063180911817,0.0036056036916932415,4890
2023-03-28,0.20297348600382878,0.18630898377138116,4892
2023-03-29,0.20581747638651984,0.17463429031158195,4895
2023-03-30,0.25410487571151097,0.22263400893091798,4894
2023-03-31,0.13767264108748026,0.16120287525301258,4896
2023-04-03,0.0909655721457628,0.1343632573021486,4895
2023-04-04,0.12039591823060476,0.12391822247444831,4896
2023-04-06,0.001969790693542405,-0.028636584601904186,4895
2023-04-07,0.027937862755058343,0.028230497031736544,4894
2023-04-10,0.004757299401431074,-0.027781265222405878,4894
2023-04-11,-0.05127013817452901,-0.07999424386298001,4895
2023-04-12,-0.05708070851885962,-0.07011956992995272,4894
2023-04-13,0.12004684396189094,0.09949396312133127,4895
2023-04-14,-0.015981337321428327,-0.047543230643485236,4892
2023-04-17,0.09060006095589558,0.0014653659919899244,4892
2023-04-18,0.07169636239845975,0.0021413023512164104,4895
2023-04-19,-0.06348352372246016,-0.13807333020734286,4894
2023-04-20,-0.17126161845974774,-0.19656677534289188,4897
2023-04-21,-0.08169661689169362,-0.17654239755971268,4895
2023-04-24,-0.0698509929428863,-0.14953474992284843,4894
2023-04-25,-0.09968262898128773,-0.18132110781474836,4894
2023-04-26,-0.060350602467504434,-0.12428214096135606,4887
2023-04-27,-0.048378135071430343,-0.13958136209682245,4883
2023-04-28,-0.09171957084879755,-0.15850141092294148,4872
2023-05-04,-0.15543891829297557,-0.16480410483251423,4835
2023-05-05,-0.1307567582290899,-0.15345548541921597,4872
2023-05-08,-0.13609156187668794,-0.12636573181023938,4874
2023-05-09,-0.13061863418862774,-0.12233323964083685,4872
2023-05-10,-0.12729917394094825,-0.14666148723490394,4873
2023-05-11,-0.1280743976745625,-0.16640037252934042,4874
2023-05-12,-0.1919673414375395,-0.2334283600016496,4875
2023-05-15,-0.23305507219658342,-0.2853876662932936,4874
2023-05-16,-0.22060418524289585,-0.3010320418511219,4879
2023-05-17,-0.1973780428127373,-0.30051914045388733,4882
2023-05-18,-0.13851527277535705,-0.21859776567287575,4882
2023-05-19,-0.041689486609489214,-0.12282177132913011,4884
2023-05-22,-0.004210105747575417,-0.06532087501401267,4883
2023-05-23,0.04106558183132738,-0.010089307820356424,4884
2023-05-24,-0.03291130086054076,-0.04365356305433668,4885
2023-05-25,-0.06836637568441296,-0.11067378763584802,4886
2023-05-26,-0.08986038440158507,-0.15832562173312328,4884
2023-05-29,-0.07007649929809204,-0.165405551463216,4882
2023-05-30,-0.09732251961076242,-0.16335949888212972,4882
2023-05-31,-0.04694497180292508,-0.11116935045083061,4884
2023-06-01,-0.03779591740413657,-0.08351452805343226,4885
2023-06-02,0.023712673494067124,-0.020825376113003766,4885
2023-06-05,0.019289197745210682,0.0005634266983360369,4886
2023-06-06,0.028040371893923385,0.008593263770340382,4885
2023-06-07,-0.00890071844972452,-0.007821277504565327,4884
2023-06-08,0.016671492514977408,0.023163901576694283,4886
2023-06-09,-0.023061229438785198,-0.04078881896132462,4888
2023-06-12,-0.028515633983098514,-0.040448843178787316,4891
2023-06-13,-0.03102097000813292,-0.03845831734599486,4894
2023-06-14,-0.03151947902971637,-0.03624227844881129,4894
2023-06-15,-0.01670413457852623,-0.018738521553070844,4896
2023-06-16,0.009215147718308564,0.03607862482324998,4896
2023-06-19,-0.009943076315960657,0.011210819637594745,4898
2023-06-20,0.0006519741889215504,-0.014193967156845202,4897
2023-06-21,-0.028723311582164998,-0.05212574724791816,4900
2023-06-26,-0.0608609454451059,-0.10866640170768221,4899
2023-06-27,0.08536393017238211,0.02505268078823851,4898
2023-06-28,0.035927274175956474,-0.03370704895121894,4901
2023-06-29,0.050869659515617095,-0.03395513602284103,4898
2023-06-30,0.024089749251004305,-0.03739984440250108,4900
2023-07-03,0.012047778689331424,-0.026744096235752583,4902
2023-07-04,-0.02709396619754632,-0.03772471592997633,4906
2023-07-05,0.02903027181284774,0.022451397524767217,4908
2023-07-06,-0.08044554595595055,-0.10734751195400839,4910
2023-07-07,-0.09870835176467932,-0.15444589811227724,4921
2023-07-10,-0.08822611431829303,-0.10842509051657491,4921
2023-07-11,-0.08575362093282463,-0.07838895338066355,4920
2023-07-12,-0.19394412086155782,-0.22289115135302126,4921
2023-07-13,-0.1249900953244238,-0.1493058070271698,4922
2023-07-14,-0.1589580830761827,-0.14019046927351295,4924
2023-07-17,-0.19570594994738008,-0.19473642659437926,4928
2023-07-18,-0.225468250069832,-0.2650466694606518,4928
2023-07-19,-0.19897668511825436,-0.1842795086772236,4930
2023-07-20,-0.15969968147797098,-0.12667579142783242,4931
2023-07-21,-0.11447140735213669,-0.07819776509122575,4932
2023-07-24,-0.018778022901528347,0.02147656288363737,4932
2023-07-25,0.013003711475836831,0.0702193336366698,4933
2023-07-26,-0.02148331818210984,0.029882819468079493,4933
2023-07-27,0.040666843484285495,0.04186660957833467,4932
2023-07-28,-0.0012314546658493105,-0.07462506528035914,4933
2023-07-31,-0.09736146437447352,-0.1724514164465384,4936
2023-08-01,-0.06952600792934398,-0.1608178094828048,4936
2023-08-02,-0.038676765774439424,-0.09977722289715502,4936
2023-08-03,-0.09301790878849217,-0.1723605085242955,4939
2023-08-04,-0.022072873823544517,0.013550580688971733,4940
2023-08-07,-0.04631377066468145,0.016597927837290975,4941
2023-08-08,0.039727019314713036,0.12037755532511409,4941
2023-08-09,0.14299095466521405,0.22163612985030876,4943
2023-08-10,0.05130264611701339,0.06684069455435514,4945
2023-08-11,-0.005347480965064384,0.011125741580684485,4947
2023-08-14,0.037172313273326284,0.068385334039622,4949
2023-08-15,-0.0880173388681673,-0.13921019948024405,4951
2023-08-16,-0.18856107386409662,-0.23698899840360615,4952
2023-08-17,-0.13081159585138663,-0.10546868215995758,4953
2023-08-18,-0.00013083716767214483,0.06548490731906714,4954
2023-08-21,-0.0072035390802341,0.09761133914757475,4954
2023-08-22,-0.011187131841819065,0.05415013388435885,4954
2023-08-23,-0.14675632632583113,-0.14807415204573132,4956
2023-08-24,-0.07420966577627851,-0.0980210938951015,4956
2023-08-25,-0.1757097756401209,-0.1927536117059045,4958
2023-08-28,-0.2068957686890151,-0.2133802899127749,4961
2023-08-29,-0.23181050936223258,-0.21017576937335786,4961
2023-08-30,-0.19070661817209414,-0.1768969748200331,4963
2023-08-31,-0.1515385658928347,-0.1146002841419137,4963
2023-09-01,-0.10966490692121537,-0.12582698510291895,4964
2023-09-04,-0.14973389855237765,-0.1584737786953843,4966
2023-09-05,-0.1385196072451166,-0.13708005858865305,4969
2023-09-06,0.0009340979432021655,0.03338367930811174,4969
2023-09-07,-0.009308404720507236,0.006428349066698736,4970
2023-09-08,0.0035356766090178376,0.01696706659215735,4971
2023-09-11,0.012224129220749409,0.004338699423484003,4971
2023-09-12,0.054522961236788535,0.05925529366915787,4974
2023-09-13,-0.047268202252637476,-0.008164811614218899,4976
2023-09-14,-0.0377417344554176,-0.01627116254702418,4979
2023-09-15,-0.10641192645526044,-0.13784862817135787,4978
2023-09-18,0.060381471556125194,0.07594449532312107,4982
2023-09-19,-0.008666215045010358,-0.0357446667205713,4985
2023-09-20,-0.0011384369506554002,-0.052327594690424584,4986
2023-09-21,0.0019466002984282575,-0.060097347208574875,4989
2023-09-22,0.13933145524909987,0.07402992607621989,4991
2023-09-25,0.07295886759240222,-0.036045802055300516,4991
2023-09-26,0.10755200489383071,0.039036496091728844,4992
2023-09-27,0.0830050671571283,0.029611123290092776,4992
2023-09-28,0.1488689330023315,0.1298928238172246,4991
2023-10-09,0.12476066089649566,0.12918155284205424,4993
2023-10-10,0.06257565203429812,0.11149679051952491,4995
2023-10-11,0.09127413628206078,0.0819018186358318,4997
2023-10-12,0.019140395531756473,0.005881334105641101,4999
2023-10-13,-0.16369826642906707,-0.18181903670262264,5000
2023-10-16,-0.12358235541089763,-0.1365083549549867,5003
2023-10-17,-0.10486030097108161,-0.17721155166664423,5004
2023-10-18,-0.11699168252539899,-0.19230458311609486,5006
2023-10-19,0.04898940315766012,-0.03931397380879894,5010
2023-10-20,0.09510146161431482,0.05261753924536501,5012
2023-10-23,0.05223466488729856,0.05493844344716206,5014
2023-10-24,0.06657140089222659,0.09796631182201304,5014
2023-10-25,-0.00489222954849634,0.05363280287797717,5019
2023-10-26,-0.07568075542149391,-0.04554366585465273,5020
2023-10-27,-0.06240784277454635,-0.04878024307217308,5021
2023-10-30,-0.04920263767026638,-0.09100080492096474,5019
2023-10-31,0.05136289831991019,-0.015450901322449225,5023
2023-11-01,0.08104170925893077,-0.00011465326242205995,5024
2023-11-02,-1.1885872825332059e-05,-0.032862458184102675,5025
2023-11-03,-0.0028397761305250014,-0.029847320827720434,5027
2023-11-06,-0.07657796697641078,-0.1039892843299384,5022
2023-11-07,-0.11150905978723419,-0.13539244347845625,5025
2023-11-08,-0.12430340532289964,-0.1319675285228607,5030
2023-11-09,0.015906612706038065,-0.05402189065505805,5029
2023-11-10,0.04059983618062034,0.0022204364502026873,5030
2023-11-13,0.06563207384991605,0.0201679410762154,5031
2023-11-14,0.023664641097184757,-0.03886422545299007,5033
2023-11-15,0.006604172481475751,-0.11707767320778689,5034
2023-11-16,-0.04571837598707279,-0.13596822903928396,5034
2023-11-17,-0.09085203855888974,-0.18896722736228116,5036
2023-11-20,-0.11456111565064765,-0.14562816948879012,5039
2023-11-21,-0.1070435481119212,-0.0844256160256967,5042
2023-11-22,-0.09989022144852633,-0.044713843344732836,5043
2023-11-23,-0.07431846399769873,-0.05418019267725248,5044
2023-11-24,-0.011729604337931103,0.006678652406147673,5045
2023-11-27,0.053871776448774014,0.03679303830611223,5048
2023-11-28,0.06826207346936886,0.02398522396989061,5047
2023-11-29,0.06911255823744229,0.04630448576623763,5049
2023-11-30,0.0512290377929211,0.033296716403454094,5048
2023-12-01,0.004534904998787753,0.025962391584995075,5049
2023-12-04,-0.014382365334599993,0.012419382611633372,5048
2023-12-05,-0.04517092189712904,-0.024163576320200122,5049
2023-12-06,-0.031488752820147396,-0.03901653119861915,5050
2023-12-07,-0.039364128263779545,-0.04325676155565816,5048
2023-12-08,0.05221275293321039,0.023315004997136013,5051
2023-12-11,0.04782963818123579,0.06903614417138737,5053
2023-12-12,-0.03667067972130227,0.018670264839661013,5051
2023-12-13,-0.0668514008811019,-0.010383000623569798,5051
2023-12-14,-0.07473296309912021,-0.034150428811988036,5052
2023-12-15,-0.17885841917081602,-0.07335773671762978,5052
2023-12-18,-0.18781912846018256,-0.1320070907662465,5051
2023-12-19,-0.12051224272917234,-0.027816432908644582,5048
2023-12-20,-0.1435420210109593,-0.059008084376460865,5052
2023-12-21,-0.1598513055957792,-0.10134168006413373,5052
2023-12-22,-0.07602290574616097,-0.13096256876588155,5051
2023-12-25,0.036714254674528164,0.017932241025644887,5053
2023-12-26,0.013921873485191475,0.046239840309667664,5055
2023-12-27,0.05702907224647928,0.10308103736694776,5056
2023-12-28,0.019921167920369964,0.09417902380032896,5055
2023-12-29,0.050809754750350135,0.13440569232748556,5057
2024-01-02,0.036562128599898554,0.13841215031940599,5058
2024-01-03,-0.004884713698902221,0.1310738481439696,5059
2024-01-04,-0.01034880337734692,0.08873522286930242,5059
2024-01-05,0.043802789709389375,0.1455955197387667,5059
2024-01-08,0.0067515285689954165,0.10143225950984423,5058
2024-01-09,0.018238872920149123,0.10238276827008436,5060
2024-01-10,0.01244212173924674,0.05540931991163259,5061
2024-01-11,0.039527951962966094,0.09119824773846365,5060
2024-01-12,-0.021954465818926752,0.012049228991258544,5057
2024-01-15,-0.02553066144278889,0.01409095611993622,5059
2024-01-16,-0.06390166481058174,-0.013688754687014304,5061
2024-01-17,-0.046548945243135284,-0.0013887817602842609,5061
2024-01-18,-0.11189717135786803,-0.04038010102135949,5062
2024-01-19,-0.07646456606442317,-0.026550045351287938,5062
2024-01-22,-0.1396304326175144,-0.03988309577866757,5064
2024-01-23,-0.11943675326855505,-0.0001242570000746767,5065
2024-01-24,-0.1016522842044075,0.04957373330888152,5065
2024-01-25,-0.04633328363954763,0.07427655626370358,5066
2024-01-26,0.0006645877656562675,0.0983454955610492,5067
2024-01-29,0.0722763306866449,0.15408098398610176,5068
2024-01-30,0.07814451705599694,0.15787463427151,5068
2024-01-31,0.060672993692399126,0.1342211943951422,5069
2024-02-01,0.039577788219364064,0.11674502136754114,5070
2024-02-02,-0.026861518050510808,0.027055195141192753,5069
2024-02-05,-0.11506526807407584,-0.10805013898263865,5069
2024-02-06,-0.158734993756977,-0.1641362550109503,5070
2024-02-07,-0.15936828552446064,-0.17600026973349814,5070
2024-02-08,-0.14845042857262888,-0.1785793486687231,5071
2024-02-19,-0.08840245861505112,-0.11128207967787968,5072
2024-02-20,-0.054377183686526595,-0.07059555840804681,5072
2024-02-21,-0.057278738960479025,-0.057323988778381706,5071
2024-02-22,-0.039396703274307124,-0.04033814010059628,5071
2024-02-23,-0.07106255635054319,-0.07393377050435918,5069
2024-02-26,-0.1157855774438715,-0.12809823179151994,5068
2024-02-27,-0.14122007931817562,-0.13049305199077788,5069
2024-02-28,0.00766906344847987,0.008012796983042407,5069
2024-02-29,-0.02793205830870086,-0.05175647986285959,5070
2024-03-01,0.008360764894979016,-0.03115976504770177,5070
2024-03-04,-0.015938442705607698,-0.053631126910516205,5071
2024-03-05,-0.0006731604206049554,-0.032155331413019676,5071
2024-03-06,-0.03469842619548304,-0.05273309605768141,5071
2024-03-07,-0.05650761603673919,-0.06492227457998453,5072
2024-03-08,-0.09104056459600729,-0.13177110135105588,5073
2024-03-11,-0.02416734693432128,-0.06615921931434757,5073
2024-03-12,0.022610759053337447,-0.007066907669296858,5075
2024-03-13,0.02949543302318666,-0.05240283822708458,5076
2024-03-14,0.08008730941160705,-0.015331265246502844,5077
2024-03-15,0.05669855945907627,-0.047264161590165964,5076
2024-03-18,-0.07031001316394023,-0.1498671197502865,5076
2024-03-19,-0.0949836823048725,-0.14994820940075343,5079
2024-03-20,-0.16102167768270415,-0.1902633552523498,5078
2024-03-21,-0.09285738268466745,-0.13108453697653888,5079
2024-03-22,-0.11697301551101302,-0.16066990242196671,5080
2024-03-25,-0.07338255002607534,-0.12459146038856703,5081
2024-03-26,-0.11177587798239869,-0.19048187732057162,5082
2024-03-27,-0.09047273437581499,-0.16243081512668708,5085
2024-03-28,-0.19358452993822942,-0.26342902459044826,5085
2024-03-29,-0.22060471900834738,-0.2699637634085903,5085
2024-04-01,-0.17356330719248694,-0.2365045593771685,5088
2024-04-02,-0.1691204302652694,-0.17874016698815962,5087
2024-04-03,-0.11680369140278364,-0.11641381506068142,5086
2024-04-08,-0.11483584373798497,-0.07040787435706396,5087
2024-04-09,-0.07627787644512535,-0.021113522514220228,5088
2024-04-10,-0.10203625363461576,-0.043050529397197876,5088
2024-04-11,-0.020293727982103656,0.01991140738226265,5087
2024-04-12,0.052247035189622544,0.07250201203175155,5087
2024-04-15,0.004727181287777627,0.01698725381105906,5088
2024-04-16,-0.08390076354013623,-0.15207599597560967,5088
2024-04-17,-0.0907394862174554,-0.14916273377423903,5087
2024-04-18,-0.10138485289354722,-0.1251358621042545,5088
2024-04-19,-0.25110582645574,-0.3043448901633182,5086
2024-04-22,-0.2181828427307126,-0.2990098407569272,5085
2024-04-23,-0.14437223235164115,-0.23279889895915762,5086
2024-04-24,-0.05533846303744202,-0.10843654688177662,5086
2024-04-25,-0.04755469417257362,-0.11640600713116699,5084
2024-04-26,0.028724672610985397,0.014931400177632594,5077
2024-04-29,0.10909513196277296,0.14496578021962836,5068
2024-04-30,0.1566348155872055,0.21733239240409818,5032
2024-05-06,0.18247215265820083,0.27255378066817476,5072
2024-05-07,0.10323594844242329,0.18940274824132608,5073
2024-05-08,0.06414237518461614,0.1356001804410443,5071
2024-05-09,0.037726966654160636,0.03939859197868569,5073
2024-05-10,0.0037089107158056428,-0.09830903494236169,5074
2024-05-13,-0.039753538506593515,-0.18155561261138792,5072
2024-05-14,0.012264792303823557,-0.08098571523017473,5075
2024-05-15,-0.04725484432834077,-0.1581085182331669,5077
2024-05-16,-0.02458424330742761,-0.035251795827876055,5079
2024-05-17,0.017280200494104375,0.08674177404849655,5079
2024-05-20,-0.010780718097044534,0.0353589054536487,5075
2024-05-21,-0.0016091895268777925,0.002041999241852036,5078
2024-05-22,-0.013680828771746294,0.03203863216780963,5078
2024-05-23,-0.13020166444922981,-0.06785294940546911,5078
2024-05-24,-0.2307284916943339,-0.2713302074197,5078
2024-05-27,-0.1865899937846125,-0.1785117230263148,5076
2024-05-28,-0.11050126924160994,-0.04468069852875834,5077
2024-05-29,-0.11807547844724556,-0.05290816831922081,5077
2024-05-30,0.011417742521851558,0.08931623568327421,5076
2024-05-31,0.02024720608242622,0.1115139928169196,5076
2024-06-03,0.04942320225123598,0.1142430720235999,5074
2024-06-04,0.01348255119937074,-0.03267423420546682,5071
2024-06-05,0.0733848114965665,0.02240216426995741,5075
2024-06-06,0.04915219372278894,-0.021923521208662772,5077
2024-06-07,0.15291328573289034,0.0454067400481737,5070
2024-06-11,0.08619367500233885,-0.012872940080001656,5070
2024-06-12,0.07064341016733536,0.0058252769128503655,5075
2024-06-13,0.031005246291638217,-0.0008661937848770863,5071
2024-06-14,0.020073683139845894,0.02578301031259278,5071
2024-06-17,-0.033685023836652,-0.010384302759002189,5069
2024-06-18,-0.1046215876739805,-0.08300620108494752,5068
2024-06-19,-0.09805802766685028,-0.07145392437487283,5069
2024-06-20,-0.17119765215161878,-0.17946382643934056,5068
2024-06-21,-0.09628207363269815,-0.14123257550249887,5067
2024-06-24,-0.21041803870509054,-0.2757930026724454,5068
2024-06-25,-0.1476887113846768,-0.18662674261540926,5063
2024-06-26,-0.17362670458038737,-0.21486794010913618,5068
2024-06-27,-0.1534256939404067,-0.20034288615293586,5069
2024-06-28,-0.18584111853418342,-0.21170889979566407,5071
2024-07-01,-0.12026894417047128,-0.11007167160004634,5070
2024-07-02,-0.038268260841551445,0.007091755571919216,5072
2024-07-03,0.032773871659476546,0.07826718477768184,5071
2024-07-04,0.01918157946370237,0.04635595227984188,5071
2024-07-05,0.009471236844065548,0.028392059287790435,5070
2024-07-08,-0.02905905995702723,-0.005840088687669908,5067
2024-07-09,-0.034338607720525945,-0.005790000921225963,5073
2024-07-10,-0.12126424700186832,-0.07037803343065892,5074
2024-07-11,-0.1071070332376159,-0.0372331373143249,5074
2024-07-12,-0.07144455476313474,-0.002836673080931974,5073
2024-07-15,-0.03748964708840802,-0.005709561990778396,5073
2024-07-16,-0.05396650546769301,-0.07373151069865852,5073
2024-07-17,-0.05591752785306264,-0.12952922734781536,5071
2024-07-18,-0.07101986174970666,-0.15860559865658527,5071
2024-07-19,-0.09097683542409941,-0.21242554029037436,5070
2024-07-22,-0.04839498871720842,-0.20445790393900756,5070
2024-07-23,-0.07931968821351285,-0.20687487397052934,5070
2024-07-24,-0.056153094740411524,-0.14943288209970265,5070
2024-07-25,-0.04676890388742754,-0.09957484288794234,5069
2024-07-26,-0.048345881709974045,-0.13785838487620786,5070
2024-07-29,-0.1301932355401282,-0.17578701760849713,5069
2024-07-30,-0.132526279132421,-0.14861245138393225,5070
2024-07-31,-0.10728221493410929,-0.15914767250851114,5069
2024-08-01,-0.18222043194495977,-0.1766107462941197,5067
2024-08-02,-0.20305816436541288,-0.18800429608640504,5069
2024-08-05,-0.17798076755069203,-0.18529636347683381,5069
2024-08-06,-0.20215254739014873,-0.2251219229660999,5070
2024-08-07,-0.136313853091806,-0.18857990534799676,5071
2024-08-08,-0.0728764504867015,-0.16570971341568344,5072
2024-08-09,-0.028255806942981666,-0.09322887153153246,5071
2024-08-12,-0.061814092305469304,-0.116230083358546,5071
2024-08-13,-0.024581874004001705,-0.05142813991960627,5071
2024-08-14,-0.08919164834704287,-0.11141176232276206,5071
2024-08-15,-0.12334432379892443,-0.11533488792946396,5072
2024-08-16,-0.1499274754862658,-0.10753288552992603,5072
2024-08-19,-0.12691609877327792,-0.13166742805974158,5071
2024-08-20,-0.10954232635775263,-0.08613750805918167,5072
2024-08-21,-0.08938662495188597,-0.046173381784660954,5072
2024-08-22,-0.0720042080378361,-0.06778196098953808,5071
2024-08-23,-0.038313718305642716,-0.04313075363171821,5070
2024-08-26,-0.003700859681268789,-0.015176516201515465,5071
2024-08-27,0.015533454592181542,-0.01914639797812912,5070
2024-08-28,0.014470647779061341,-0.012677619697112655,5070
2024-08-29,0.01746221219822293,-0.02273872096451176,5069
2024-08-30,-0.044104471109661945,-0.01740675379211601,5070
2024-09-02,-0.09060913082141929,-0.06195406465612067,5068
2024-09-03,-0.1301737046184178,-0.11760371830081698,5068
2024-09-04,-0.11472428197718261,-0.11367433804464984,5067
2024-09-05,-0.06411083834798702,-0.04983603679817104,5067
2024-09-06,-0.06500531257632923,-0.06530038360723721,5067
2024-09-09,-0.09350886974768091,-0.03690774715247826,5065
2024-09-10,-0.04408169853310406,0.02034943878946946,5065
2024-09-11,-0.014700988243952428,0.012392707694391337,5069
2024-09-12,-0.008685359816486136,0.0033795261976643748,5069
2024-09-13,-0.014269478756309423,0.022105884860231385,5069
2024-09-18,0.0391279624802493,0.04350461521679152,5065
2024-09-19,0.02232616261335175,0.05235867524349067,5072
2024-09-20,-0.0009166185558610933,0.008079174611038301,5071
2024-09-23,-0.03125294690984582,-0.05624838868164141,5072
2024-09-24,-0.04800801758230593,-0.11007066794450411,5073
2024-09-25,-0.01965781643863088,-0.09324919681762031,5075
2024-09-26,-0.0955847429103034,-0.17833839631910406,5075
2024-09-27,-0.04935048966148787,-0.1512269368852629,5075
2024-09-30,-0.0514362062371752,-0.1548148853468303,5072
2024-10-08,-0.011655994919226777,-0.020870055124989764,5068
2024-10-09,-0.06493910712233544,-0.08516897546098386,5068
2024-10-10,-0.05826619506758037,-0.11277681242391831,5071
2024-10-11,-0.11007076414992858,-0.16517387830458677,5070
2024-10-14,-0.11644699204620096,-0.15576398098842992,5071
2024-10-15,-0.12916581960399226,-0.16537869934651633,5072
2024-10-16,-0.11603130140485392,-0.12488439799982456,5074
2024-10-17,-0.09721101853028433,-0.105617668600061,5076
2024-10-18,-0.11666838328603969,-0.12485163018276123,5075
2024-10-21,-0.13782533877646122,-0.13851671950528407,5075
2024-10-22,-0.047605038536851614,-0.08180464964881003,5076
2024-10-23,-0.013590303733719439,-0.07876898740625728,5073
2024-10-24,0.06797737529218817,0.019796034359275377,5073
2024-10-25,-0.01718838778558495,-0.07655569425589383,5072
2024-10-28,-0.058632410414558786,-0.0852179657971888,5069
2024-10-29,-0.012428724220080309,-0.004923168830524304,5069
2024-10-30,-0.029372610858655838,-0.03474793424713721,5067
2024-10-31,-0.14245794868523412,-0.17251402278425929,5069
2024-11-01,-0.03449610167037585,-0.03878609821017433,5070
2024-11-04,0.0061001666316291185,0.012323436184979272,5071
2024-11-05,-0.09864315641564696,-0.12903175659818877,5074
2024-11-06,-0.15663446080848806,-0.19638761417628353,5076
2024-11-07,-0.13648297932569275,-0.18769426639713274,5074
2024-11-08,-0.21654695953830858,-0.27486453349789647,5076
2024-11-11,-0.17378133233741325,-0.19855729402737385,5071
2024-11-12,-0.11881624502317095,-0.1480609828501596,5072
2024-11-13,-0.020614531434506294,-0.06311510228077341,5072
2024-11-14,0.030548245319885634,-0.011074687508294321,5074
2024-11-15,0.07707347109404579,0.04594002617483407,5075
2024-11-18,0.03955835837478716,-0.020511219034786102,5073
2024-11-19,0.009317629411882154,-0.04433140479264634,5075
2024-11-20,-0.06819768557113334,-0.09940327793709594,5078
2024-11-21,-0.06821537909192937,-0.09501327618085717,5079
2024-11-22,-0.1202257889207185,-0.1250990239916721,5080
2024-11-25,-0.13517107739348316,-0.15057479208729407,5079
2024-11-26,-0.028200660759759993,-0.08162982698967496,5081
2024-11-27,-0.028206717990642918,-0.07064679133242026,5080
2024-11-28,0.005504100606115972,-0.03438950200389947,5079
2024-11-29,-0.004543856116674744,-0.00912525385270038,5083
2024-12-02,-0.003430969942392633,0.013124208914821038,5081
2024-12-03,0.03452772257797048,0.013397570187948406,5081
2024-12-04,0.06459022150219448,0.03665100977793985,5082
2024-12-05,0.05069335210704062,-0.01113289925557235,5085
2024-12-06,0.14033026970391607,0.09398836352335342,5083
2024-12-09,0.10822669346771913,0.07590929571360999,5081
2024-12-10,-0.07285816556822029,-0.08951716226065355,5083
2024-12-11,-0.138044407043085,-0.17064177656151605,5083
2024-12-12,-0.16767239432613656,-0.17396455394709687,5084
2024-12-13,-0.21790066598410088,-0.21808511775596592,5083
2024-12-16,-0.2914262813298648,-0.2987525607542092,5087
2024-12-17,-0.19168801054073323,-0.2129648860440001,5084
2024-12-18,-0.20294184080790273,-0.21188580389290673,5085
2024-12-19,-0.12919380965897453,-0.1456675946210252,5085
2024-12-20,-0.12021620026497312,-0.12047027912264614,5088
2024-12-23,-0.07103071891640692,-0.07526534254648397,5086
2024-12-24,-0.02051695896757236,-0.024723943751443767,5085
2024-12-25,0.13237368592451262,0.1355327087191087,5084
2024-12-26,-0.03154275205083945,-0.025454302819416838,5087
2024-12-27,-0.09547739466871764,-0.09927363085712204,5085
2024-12-30,-0.008269613763365814,0.01787318092022656,5081
2024-12-31,0.060012240075054894,0.0418516995182643,5084
2025-01-02,-0.020704837872772993,-0.03387233538129236,5082
2025-01-03,-0.07815129003115528,-0.08979117519759057,5083
2025-01-06,-0.12530897291484638,-0.14558407591461736,5081
2025-01-07,-0.1509494012076031,-0.19402036711638795,5084
2025-01-08,-0.22643370984328837,-0.2450735858378944,5085
2025-01-09,-0.21246828634231696,-0.21512183083816708,5087
2025-01-10,-0.1586061058057088,-0.17675459549794734,5086
2025-01-13,0.025108398365884674,-0.04384364328661195,5086
2025-01-14,0.07044473338012196,0.07345601647108954,5089
2025-01-15,0.11633570712237395,0.12575375511920164,5088
2025-01-16,0.03382570094870723,0.063521860600411,5090
2025-01-17,0.03431524033242319,0.026166618482794446,5090
2025-01-20,-0.09113456661751151,-0.027251336697005524,5089
2025-01-21,-0.2219323820653353,-0.21874750323645484,5092
2025-01-22,-0.17393506388835747,-0.19489614104219355,5094
2025-01-23,-0.1215195268539877,-0.1834042083651053,5095
2025-01-24,-0.13347394845556626,-0.22991392779524247,5091
2025-01-27,-0.007842647287562409,-0.08004805898489034,5090
2025-02-05,0.0761873594920826,-0.0019015843547440087,5092
2025-02-06,0.018965657486919973,-0.0995167166867825,5093
2025-02-07,0.02944736697434165,-0.07724469662887723,5096
2025-02-10,0.10965608152023396,0.01247964017549183,5098
2025-02-11,0.10241566408244861,0.02440880150943484,5097
2025-02-12,0.1665312484458321,0.08864485686832033,5097
2025-02-13,0.18194534352919758,0.14018940390069642,5098
2025-02-14,0.18689828914303727,0.1714017536572129,5096
2025-02-17,0.10945469894505215,0.11230498189844654,5100
2025-02-18,0.12148620055520976,0.12810214384518345,5099
2025-02-19,0.02705605415398663,0.031204250455565838,5099
2025-02-20,-0.027911525993289107,-0.0376610429562874,5099
2025-02-21,-0.257251673571149,-0.3002772184343141,5101
2025-02-24,-0.19454402938064042,-0.23491197263037195,5099
2025-02-25,-0.1638904198934385,-0.20505392639426429,5097
2025-02-26,-0.1055661529026538,-0.13903321837814492,5099
2025-02-27,0.05778918328305932,0.03412102569316206,5097
2025-02-28,0.14820592983155464,0.16603867344668422,5098
2025-03-03,0.12712079324805603,0.12124769180180833,5096
2025-03-04,0.08244488293659266,0.03878636815863258,5096
2025-03-05,-0.0014493346404124282,-0.07325578997858098,5095
2025-03-06,-0.1095974706198604,-0.1684510382427552,5094
2025-03-07,-0.15145055191093784,-0.23840900407810345,5096
