rule,n,all_final,all_ann,all_mdd,all_sharpe,all_win,all_pl,all_mean,train_n,train_ann,train_mdd,train_sharpe,test_n,test_ann,test_mdd,test_sharpe,test_final,score
"pre_close_sma7_pct in [11.83,30.35] AND turnover_rate in [15.85,55.09]",434,2.9602332443874206,0.6191499176042403,-0.28897160621973295,1.9189119927921945,0.4792626728110599,1.54569724746129,0.5702507194139582,370,0.7672757938420409,-0.28897160621973295,2.228513899114353,63,-0.139606935281959,-0.16810223528761892,-0.5687010374857372,0.960431875312346,0.543762242553691
"mv_A_free_float in [45.25,62.52] AND pre_close_sma7_pct in [5.544,30.35]",378,1.4367935698956111,0.17077413504465166,-0.24591554648333602,0.9570678510699292,0.4312169312169312,1.5404870564669049,0.23282646910838772,341,0.14910100880533905,-0.24591554648333602,0.8571812872033068,37,0.33673523351193846,-0.118069262851624,1.6394328078874807,1.0922740435991058,0.5436646767027818
"open_pct in [-5,-3.057] AND pre_close_sma7_pct in [5.544,15.9]",978,1.0834621005705067,0.035063588127198786,-0.45372043717422816,0.3544753655867477,0.43047034764826175,1.4028394337386114,0.07766341696204684,829,-0.05480977057429337,-0.45372043717422816,0.06773507726104284,148,0.5822779406287695,-0.16430112348044945,1.6701324053472446,1.1672276443394913,0.5436175667187476
"open_pct in [-5,-3.057] AND pre_pct in [-0.102,0.01568]",984,1.0184067490245186,0.007872260730225511,-0.42419773907614977,0.29477782323459345,0.4410569105691057,1.400753980184619,0.1382363414737873,867,-0.08701379026771106,-0.42419773907614977,0.000695773102592292,116,0.6128976963941515,-0.1696659663163156,1.5947421054255997,1.1747911195669465,0.5435133827490568
"price_lowest_30 in [1.288,1.623] AND pre_pct in [-0.0638,-0.02166]",222,0.867873571240548,-0.05985672399734954,-0.4603262021672401,-0.05942732431984794,0.42792792792792794,1.4382513301069866,0.10131369018493126,190,-0.14274032210653254,-0.4603262021672401,-0.6898199138933893,32,0.6758195998261407,-0.09828274781935709,3.5717435600876937,1.1749858197528704,0.5434225999992264
"mv_A_free_float in [37.47,97.91] AND avg_limit_turnover_5 in [3.034,23.36]",958,1.9597424438789457,0.33726086609761263,-0.36115398904950613,1.0949946343920376,0.42693110647181626,1.4862455800440164,0.1451693657092849,860,0.37360630896492864,-0.36115398904950613,1.1581929623719447,97,0.23712050159719578,-0.19917777320908947,0.9816901384606933,1.0680946598603696,0.5433336963535229
"mv_A_free_float in [53.22,983.4] AND limit_days in [3,5]",677,1.4911883145199152,0.18742083152119227,-0.41458758570235665,0.8725244725636258,0.4401772525849335,1.392227638685171,0.12646842355186383,554,0.14859826972253276,-0.41458758570235665,0.7603815404694703,119,0.3903059053349709,-0.191642259247637,1.2690250107258025,1.117445197618476,0.5432888050851439
"pre_close_sma7_pct in [10.15,15.9] AND price_lowest_30 in [1.224,2.972]",685,1.3349188803418142,0.13306486909051252,-0.4324509175225558,0.6634249728992867,0.41605839416058393,1.5811485242693448,0.16919227348300836,575,0.07995161591061661,-0.4324509175225558,0.49904016944399066,108,0.47590596615742053,-0.21082858841707763,1.4416846539250152,1.1401722377711108,0.5431524744840475
"price_lowest_30 in [1.224,2.972] AND turnover_rate in [10.9,15.85]",416,1.4410508505797015,0.1736249884961536,-0.5645119352132006,0.9410167962534631,0.4423076923076923,1.4923212544623516,0.2422791062058051,360,0.11590109011662064,-0.5645119352132006,0.7573675805226993,55,0.39914779076735507,-0.2043592180269067,1.0476820613282107,1.1085572918799118,0.5431220860629047
"pre_close_sma7_pct in [3.427,15.9] AND price_lowest_30 in [1.073,1.337]",587,1.341404280646186,0.13595679731804422,-0.3861473294121125,0.8038481653177517,0.4514480408858603,1.3076672732212873,0.0789082713120794,509,0.10296973221730887,-0.3861473294121125,0.6657514261664397,78,0.3752391995363171,-0.08874804703549477,1.639737250230548,1.105601513299928,0.5431196751907745
"price_lowest_30 in [1.396,1.755] AND turnover_rate in [9.015,55.09]",681,1.5019613577828865,0.19982280715908107,-0.3107367222205687,0.8326350485904339,0.4552129221732746,1.5307042248860627,0.38657319673160667,582,0.1600108804031295,-0.3107367222205687,0.7263762834772285,96,0.40739223631466404,-0.22161419690100748,0.9732634543582995,1.1105575972023998,0.5431175877838118
"mv_A_free_float in [97.91,983.4] AND pre_pct in [0.02932,0.06225]",144,1.1425668979528973,0.060511680536960544,-0.24136878311599552,0.9572205440316044,0.4513888888888889,1.2964588959943224,0.09420771495458363,102,0.006975797588067545,-0.24136878311599552,0.4944539196625517,42,0.4275970519707404,-0.15882529065357553,1.6473459508187451,1.1274569903453602,0.5431164142443072
"avg_limit_turnover_5 in [-0,23.36] AND turnover_rate in [13.12,27.62]",820,1.171355836525032,0.07087978904582926,-0.47791576598998664,0.4634269526183781,0.4426829268292683,1.3838974498103032,0.1398422102903358,720,0.026487923370162036,-0.47791576598998664,0.33636305021150675,99,0.5266858543547168,-0.17906650183670758,1.3753699528542254,1.1386322069448482,0.5430819556451196
"price_lowest_30 in [1.337,1.461] AND pre_pct in [-0.02166,0.099]",283,1.3892140222106022,0.15493598864006008,-0.41324736542750584,1.076710499056592,0.4169611307420495,1.379888621950078,-0.0176700876465881,246,0.13351235323830313,-0.41324736542750584,0.9498419003983778,37,0.3084878295879674,-0.09540618489571073,2.0363529836586176,1.092420985214876,0.542883013570582
"open_pct in [-4.645,-2.705] AND turnover_rate in [7.221,27.62]",1320,0.9727576857951427,-0.011958231987085233,-0.5618440244671454,0.20841401781747373,0.4318181818181818,1.3377772660119527,0.023208598212787583,1147,-0.10861222643305646,-0.5618440244671454,-0.08122091979337896,172,0.639404732113033,-0.16781968922548096,1.3936823191685412,1.1637945219656938,0.542871577847259
"mv_A_free_float in [62.52,97.91] AND pre_pct in [-0.02166,0.04292]",199,1.0782929106826264,0.03274167372134262,-0.33368063168717654,0.5326458431212755,0.4723618090452261,1.2484879087322702,0.14642631250589958,166,-0.030372128879457172,-0.33368063168717654,0.045502148364439075,33,0.5027406924931515,-0.10249451864187431,2.5908450838414145,1.1458371187405623,0.5428365373567408
"price_lowest_30 in [1.288,1.968] AND turnover_rate in [10.9,15.85]",321,1.4159409490296821,0.16547668697789808,-0.4542891427669856,1.0608280143934445,0.4672897196261682,1.5306680159450021,0.4366670493504291,275,0.11191974469251575,-0.4542891427669856,0.8752033515325558,45,0.3646070467063436,-0.17980107725366512,1.0364518994952934,1.1000868986567856,0.5428319833044578
"avg_limit_turnover_5 in [4.7,14.33] AND turnover_rate in [7.221,13.12]",501,0.8800278530739518,-0.0551035984871493,-0.5158906376444008,0.02467370826883271,0.4291417165668663,1.2531127748853912,-0.07176445472363051,432,-0.14774764857820477,-0.5158906376444008,-0.4084705969117646,68,0.6821128723005627,-0.1407686380624693,1.8398155905665707,1.149848324161725,0.5427894706339922
"mv_A_free_float in [53.22,983.4] AND pre_pct in [0,0.06225]",594,1.6473141156053996,0.23935575373463447,-0.31948948845588043,1.0971706986534586,0.4478114478114478,1.2435158396290087,0.011443552448397471,469,0.23436949934948137,-0.31948948845588043,1.1128395406318254,125,0.28230326984944676,-0.15234978511166652,0.7417963155310385,1.0874051946150822,0.5427472666990458
"avg_limit_turnover_5 in [3.034,23.36] AND pre_pct in [-0.102,0.04292]",1515,1.8392611003756145,0.3011082036698798,-0.37096658702709306,0.965762341958409,0.43696369636963694,1.4666087416515479,0.1768840385786028,1336,0.27447631144398543,-0.37096658702709306,0.9004357290139666,177,0.3148499939353835,-0.20501891524243088,0.9373035256297807,1.0892522349533438,0.5427311604278425
"mv_A_free_float in [31,134] AND price_lowest_30 in [1.623,1.968]",302,1.9699329621415629,0.34931933495886214,-0.3515999149527921,1.497748935246163,0.45695364238410596,1.4324396202057081,0.32724091455934307,262,0.3818717874913269,-0.3515999149527921,1.612087697561557,39,0.14221394584427127,-0.18006183927815922,0.6482638970788684,1.037857303644039,0.5426687070000877
"avg_limit_turnover_5 in [4.7,9.603] AND prev_limit_status == 炸板",180,1.7190407176471683,0.271596344084285,-0.345589292183909,1.6177357167054804,0.4444444444444444,1.5180372380713192,0.28314546016049197,159,0.29966993270885367,-0.345589292183909,1.6721563372051385,21,0.1267302379260573,-0.11494626700331612,0.22722690496257414,1.033906323159116,0.5426392141199222
"price_lowest_30 in [1.073,1.968] AND pre_pct in [0,0.06225]",844,1.918081680262427,0.32315136601278005,-0.31201542098791124,1.1608081037180085,0.4490521327014218,1.2839456034139147,0.06049323708165345,716,0.34465176335491754,-0.31201542098791124,1.187588349956388,128,0.22057468372201794,-0.16484607111314775,0.7510277620607941,1.069475900849757,0.5426391505865045
"price_lowest_30 in [1.224,1.337] AND pre_pct in [0,0.06225]",190,0.9044243206822449,-0.044098555591528976,-0.37848684004528566,-0.346530875144024,0.4473684210526316,1.23268498688217,-0.002161558703759182,163,-0.11949845100971879,-0.37848684004528566,-1.2650385737290313,27,0.7041847282465321,-0.06528816655081615,3.7711867759820983,1.15725542251683,0.5424852444374599
"open_pct in [-4.306,-2.705] AND pre_close_sma7_pct in [0.01286,15.9]",1327,0.8454800706641333,-0.06961979516384187,-0.5530609718354301,0.014961704665648778,0.4325546345139412,1.3948139922779843,0.07878995004274435,1147,-0.18091903098428064,-0.5530609718354301,-0.3835144748602218,178,0.7248364379565782,-0.18980862622861083,1.5269529995388744,1.20165778758956,0.5424649502832621
"pre_close_sma7_pct in [5.544,30.35] AND avg_limit_turnover_5 in [14.33,23.36]",367,2.483261789086861,0.5051006222602688,-0.28177768027199546,2.0150751313352213,0.46866485013623976,1.4646821502720488,0.3947370069367701,314,0.5946296352948086,-0.28177768027199546,2.314142594024679,51,-0.06068634581835397,-0.19454119804905257,-0.0696647867701467,0.9833312515861258,0.5423728990715683
"price_lowest_30 in [1.073,1.623] AND turnover_rate in [13.12,15.85]",166,1.155081783758564,0.06441234539059448,-0.42538499112972783,0.7753324971173069,0.463855421686747,1.3314299091874622,0.19511415373283272,145,0.020910936819656722,-0.42538499112972783,0.46037440042948574,21,0.4034089943508383,-0.05316181712181289,4.571224122066223,1.10856239816514,0.5423500536232216
"price_lowest_30 in [1.224,1.337] AND pre_pct in [-0.102,0.02932]",363,1.0217257040218288,0.009416783737181467,-0.4857103036285686,0.36467250047735716,0.4380165289256198,1.3538247106429264,0.06169055093073418,313,-0.057057681716869535,-0.4857103036285686,-0.001589403277205942,50,0.5569394735416615,-0.1180432497109214,2.207122899124522,1.1468991223209257,0.5423235079232375
"open_pct in [-3.768,-2.5] AND mv_A_free_float in [62.52,217]",590,1.7158382528620966,0.2595496744709649,-0.5384569188015444,1.1558883109500706,0.43728813559322033,1.3520061694756267,0.0668390671992233,466,0.2588876896151324,-0.5384569188015444,1.1813783132559779,121,0.25332215536163494,-0.14342864338386985,0.9265445576694845,1.0790604930119645,0.5422293406672803
"open_pct in [-3.768,-2.705] AND mv_A_free_float in [62.52,217]",496,1.6060355186654607,0.2262021169600421,-0.5541499799246619,1.1447806104335216,0.4475806451612903,1.3416929496282988,0.11555378275959777,391,0.1939436752045276,-0.5541499799246619,1.0745406347527138,104,0.2978802941998171,-0.1631927903210061,1.029211461896943,1.0918387963226885,0.5422118587282823
"price_lowest_30 in [1.288,1.968] AND pre_pct in [-0.04105,0.02932]",661,1.0502416869207294,0.021580901457226576,-0.3695549647886671,0.1906426417904905,0.41603630862329805,1.3724181891944482,-0.03113982294409209,565,-0.04962256819413513,-0.35836300880743865,-0.10044734278865088,96,0.6120505503025302,-0.16650501191673317,1.7396823331925937,1.160834535179831,0.5421152886051941
"price_lowest_30 in [1.537,1.968] AND prev_limit_status == 断板",510,1.7340524197381566,0.26770945549677005,-0.3240030363570712,0.9950561490831735,0.4294117647058823,1.4365271121511582,0.11848823968134227,426,0.25205483706166265,-0.26746434083785375,1.0246825742484538,84,0.37894167668836887,-0.3240030363570712,0.8145532775806611,1.1143588229800623,0.5419788068572994
"avg_limit_turnover_5 in [11.76,17.79] AND turnover_rate in [10.9,55.09]",390,1.2804080013823453,0.11615605345554814,-0.3361031845462311,0.7394704150259909,0.46923076923076923,1.3406901983218118,0.23617900503332656,336,0.06830290099440273,-0.3361031845462311,0.5517250419736375,52,0.44395413381306326,-0.16816970865803293,1.425942838287133,1.100341763276777,0.5419148129864464
"pre_pct in [0.01568,0.099] AND turnover_rate in [13.12,19.06]",184,1.0808810912882358,0.03527005314621401,-0.3191783706207182,0.48219820142790354,0.45652173913043476,1.3619445745955432,0.1813763446008948,155,-0.012874786010478756,-0.3191783706207182,0.1337767975085811,29,0.4987023011496081,-0.0936036729421239,2.809619587912114,1.1085909132555591,0.5419027119588875
"price_lowest_30 in [1.337,1.968] AND pre_pct in [-0.102,0.06225]",1248,1.7541895151753395,0.2740326289021646,-0.41856934435190907,0.8027437109554052,0.43830128205128205,1.459603096097063,0.19340789071833947,1078,0.22932193142834922,-0.41856934435190907,0.6947476367221711,168,0.4151431056023871,-0.2970179856831646,0.8765551305463507,1.1241328922992948,0.5418438206660605
"avg_limit_turnover_5 in [9.603,23.36] AND price_lowest_30 in [1.461,1.968]",398,1.5237071177541068,0.20535979801309145,-0.31667028717040124,0.8939765306294728,0.45979899497487436,1.277812569595887,0.12899371961584638,342,0.18209479798052564,-0.31667028717040124,0.8161608239534041,55,0.3760737666618832,-0.20823539217296372,1.0317494749968699,1.0904460693217755,0.5417987756915588
"pre_close_sma7_pct in [10.15,11.83] AND pre_pct in [-0.09895,0.04292]",181,1.241574841430505,0.10472353516972177,-0.21492488346254002,0.9045682271249449,0.4088397790055249,1.6397342331201918,0.15621024493411234,152,0.06966647423094008,-0.21492488346254002,0.649283964162539,29,0.35753048263102016,-0.06304696542689237,2.2750828262849923,1.0955773077612165,0.541753882458033
"price_lowest_30 in [1.073,1.623] AND pre_pct in [-0.04105,-0.02166]",165,1.2165286835957947,0.08912058198802941,-0.26068335498009887,0.8862507878899286,0.41818181818181815,1.5311967671257782,0.12663635910394538,139,0.046703634615612444,-0.26068335498009887,0.5529061824477662,26,0.4121155863367618,-0.14217925541521936,2.732623481124788,1.1127514937207326,0.5416279335149441
"pre_close_sma7_pct in [3.427,8.534] AND pre_pct in [-0.09895,0.02932]",527,0.7723905456899601,-0.10603516493527221,-0.38564614856388457,-0.23449099908083626,0.4155597722960152,1.4369660253904126,0.026817607705529548,466,-0.21416701131284066,-0.37603505380387325,-0.7621205239507284,59,0.7610287689689477,-0.13095239530696867,3.0965336281062408,1.195179857553225,0.5415708658428757
"pre_close_sma7_pct in [8.534,15.9] AND avg_limit_turnover_5 in [6.449,17.79]",479,1.5457412215360158,0.2083268834096692,-0.3156504347144917,1.0015294241495194,0.4509394572025052,1.4439275278042547,0.23958803643196422,401,0.16509349879245994,-0.3156504347144917,0.8557131480519913,77,0.36579033039198894,-0.21425229707779558,1.3859902570513334,1.1022607125939683,0.541516816079225
"price_lowest_30 in [1.396,1.461] AND turnover_rate in [0,19.06]",178,0.8480314405565883,-0.07099600757817337,-0.3953021572559925,-0.3260726775082621,0.398876404494382,1.348388909910912,-0.13914573419921222,155,-0.1826480662677855,-0.3953021572559925,-1.2618094858484463,22,0.7373304099735847,-0.07859127286864209,4.7301365701475016,1.1846982767825118,0.5414962049037184
"open_pct in [-3.287,-2.705] AND mv_A_free_float in [45.25,983.4]",488,1.9458977699792444,0.3313669470926084,-0.31772620910825,1.3573700086374128,0.44672131147540983,1.3272904467000348,0.09618235446765927,392,0.3246248084513008,-0.31772620910825,1.3395016789419003,95,0.20797399268767958,-0.2005516226856573,0.6157860186650103,1.0657424919897998,0.5414845872979839
"pre_close_sma7_pct in [0.01286,13.62] AND price_lowest_30 in [1.073,1.623]",1264,1.4664711527755163,0.177783273106642,-0.27741634409771854,0.72619432971152,0.4438291139240506,1.4192586540427121,0.15375052714758974,1103,0.12766526117041654,-0.27741634409771854,0.5954601452186827,158,0.4522556327810239,-0.2396865183106277,1.2349108613148925,1.1339823492502987,0.5414838701532223
"open_pct in [-3.057,-2.5] AND pre_pct in [-0.04105,0]",168,0.968204172607388,-0.013844158303179865,-0.31037109734610513,0.15007073229714343,0.39285714285714285,1.7153072913373855,0.12321131534572437,148,-0.0861932477044286,-0.31037109734610513,-0.49715216207393625,20,0.5908105341847485,-0.0725086307951548,2.9397596679248132,1.1560356961639093,0.5414737413943854
"mv_A_free_float in [62.52,97.91] AND turnover_rate in [0,22.44]",363,0.6636054134165774,-0.1607637848989495,-0.5888386866614886,-0.547802067057694,0.39669421487603307,1.2604187140783853,-0.24412346914620264,304,-0.2591692617498721,-0.5286806969267149,-1.1429874007461194,58,0.8709265902464516,-0.180748624514246,2.9325080596625885,1.2329175542744735,0.5414072337028538
"open_pct in [-3.287,-2.5] AND mv_A_free_float in [37.47,983.4]",758,2.943463202670071,0.5863185029430273,-0.37245980049468763,1.6886262271202692,0.4393139841688654,1.456377192950996,0.17974447298672988,633,0.7211455013403738,-0.37245980049468763,1.9271717828856498,121,-0.04124693102414967,-0.23129585642823958,-0.057977337597567485,0.9859058217458782,0.5414031368559713
"pre_close_sma7_pct in [3.427,10.15] AND turnover_rate in [15.85,22.44]",186,0.8777080633515896,-0.056142808767794095,-0.41298304323015056,-0.1369413469351132,0.43010752688172044,1.548383555139248,0.21828976806786896,165,-0.12847312024885027,-0.4106193238000517,-0.7202826077977738,21,0.6895124201806064,-0.11304469564506081,3.5218980204738557,1.1512042198374441,0.5413652428466282
"mv_A_free_float in [97.91,134] AND price_lowest_30 in [1.461,2.972]",150,1.6294129162199353,0.25411451305524824,-0.2597317828214777,1.8926735541690904,0.49333333333333335,1.3251954717734218,0.37650708035764363,116,0.26247612202896686,-0.2597317828214777,2.1016620561301407,32,0.13524550540255187,-0.2074081638428591,0.5943070428019072,1.038607541790695,0.5413141953294239
"pre_close_sma7_pct in [19.12,30.35] AND price_lowest_30 in [1.461,2.972]",202,1.6019369536910417,0.22933589354693606,-0.2226389281913237,1.3316176551678658,0.4405940594059406,1.2355157319318986,-0.0443201842175386,175,0.23314632052290118,-0.2226389281913237,1.2960060719437345,26,0.1961320977199199,-0.07607756373020114,1.1647354083196912,1.0549386321901275,0.5409900071498431
"open_pct in [-4.053,-2.881] AND price_lowest_30 in [1.224,2.972]",1073,1.544305924278774,0.20675875955317213,-0.5189096545979013,0.812743831148393,0.4426840633737186,1.386932735817335,0.135231970362873,917,0.1510489415246974,-0.5189096545979013,0.6826992755978811,154,0.41460668956247737,-0.223462588517631,1.1126611149524708,1.123989281903426,0.5409486322956891
"open_pct in [-5,-4.306] AND pre_close_sma7_pct in [11.83,19.12]",150,1.123691929204101,0.052557399732546584,-0.24503811772562578,0.8759381823624349,0.43333333333333335,1.449816105977437,0.14556276872282295,129,0.005213579924914891,-0.24503811772562578,0.4870361024345483,21,0.3796537445509278,-0.03308527393016336,4.631751259239152,1.1125889615393194,0.5409055340207907
"avg_limit_turnover_5 in [-0,9.603] AND price_lowest_30 in [1.461,1.755]",337,1.2284059107621723,0.09763715564971687,-0.34040983898349286,0.660954908969478,0.39762611275964393,1.6518178266885988,0.12661680148561372,289,0.058479541129663914,-0.34040983898349286,0.49606428296738364,47,0.4443533394531525,-0.12998298766327976,1.3923104794844297,1.1318992321404118,0.5407925979802402
"mv_A_free_float in [53.22,76.14] AND turnover_rate in [10.9,55.09]",312,1.114751632114316,0.048991646458363736,-0.28072957908680696,0.5096847433686713,0.48717948717948717,1.2917312596272283,0.30507625898583535,263,0.012227451711091186,-0.27117838913864656,0.35175690455538167,48,0.5033803233617336,-0.14134681710927122,1.3155119065262777,1.114439909735948,0.5407575893363779
"open_pct in [-5,-4.645] AND turnover_rate in [0,15.85]",137,0.7339535083247615,-0.12980412359465732,-0.5013300572156527,-0.7615669701037412,0.40875912408759124,1.1574723456986389,-0.29440652719119653,114,-0.2226973638954941,-0.5013300572156527,-2.347897377009168,23,0.8862564959368191,-0.16374554112866435,2.536561830349586,1.1857603204072316,0.5407216494039916
"price_lowest_30 in [1.288,1.337] AND pre_pct in [-0.102,0.06225]",221,1.2339797015946805,0.09601806643286026,-0.24006629759798725,1.013759318342311,0.4479638009049774,1.342638850078469,0.09659739260653785,188,0.06098820784094827,-0.24006629759798725,0.8066119863779851,33,0.35384375823825587,-0.0928972423308202,2.0180150588795267,1.0983283160574429,0.5406411046617821
"price_lowest_30 in [1.288,1.337] AND pre_pct in [-0.09895,0.06225]",203,1.226413581057885,0.09308242548491452,-0.25860852056114736,1.0213464445317577,0.45320197044334976,1.314882878094744,0.09905446085753594,170,0.05767613167559538,-0.25860852056114736,0.8081245237584836,33,0.35384375823825587,-0.0928972423308202,2.0180150588795267,1.0983283160574429,0.540502491816995
"mv_A_free_float in [37.47,97.91] AND avg_limit_turnover_5 in [4.7,23.36]",852,1.9062179458894524,0.3235539406889143,-0.4218514964723077,1.0999062024926574,0.4354460093896714,1.4598876752860743,0.16895722611612493,756,0.339041786454384,-0.4218514964723077,1.1247440679594751,96,0.2505191354929377,-0.19917777320908947,1.0162753363642418,1.0716626771725093,0.5404323826141164
"price_lowest_30 in [1.337,1.461] AND limit_days in [3,16]",280,0.9435450626251933,-0.024876064013122257,-0.4003782171193152,0.12917204738594176,0.43214285714285716,1.2331235799056717,-0.08474580948677471,243,-0.12358353264348865,-0.4003782171193152,-0.38169632691648037,35,0.623274646082731,-0.09384930848352768,2.9168526797481804,1.1726542297648672,0.5403926349964112
"price_lowest_30 in [1.288,1.968] AND turnover_rate in [15.85,27.62]",520,1.4203880345267559,0.16862357545912587,-0.3807511363633155,0.7695300094232425,0.45384615384615384,1.4592841354174757,0.3006734497071246,446,0.15391934269808805,-0.3345262044295717,0.733781454797031,73,0.41342243451846206,-0.20788330982718972,1.1202143693078357,1.0973546226503699,0.5403464528385598
"open_pct in [-4.645,-2.5] AND pre_pct in [-0.102,0.04292]",1701,1.9021298288556001,0.3162772449635258,-0.388118571441021,0.9770336296586715,0.4403292181069959,1.4786349508674603,0.20373686904999533,1485,0.2962561522771945,-0.388118571441021,0.9404698384313688,213,0.3038961358863048,-0.21425283474877854,0.8340275720347686,1.0935416071430992,0.540304520582247
"avg_limit_turnover_5 in [4.7,11.76] AND price_lowest_30 in [1.073,1.461]",514,1.639887206406039,0.23977189800005627,-0.4557092376919759,1.1166285784868688,0.4377431906614786,1.3620191810954854,0.06802773768183558,449,0.20527282538299274,-0.4557092376919759,0.9892378157586608,64,0.2871257465318775,-0.14557015068416357,1.2533796260739125,1.082026219847007,0.5403027995786659
"mv_A_free_float in [45.25,983.4] AND price_lowest_30 in [1.623,2.972]",563,2.2127687178919357,0.40813473991257454,-0.27228483887494603,1.391554390428098,0.46003552397868563,1.3494295858600263,0.22171980181421405,464,0.44920782391073555,-0.27228483887494603,1.5290225731321634,97,0.1367164813483892,-0.1986582427192929,0.5282720489819466,1.044128654628233,0.5403021500297301
"avg_limit_turnover_5 in [4.7,9.603] AND price_lowest_30 in [1.337,1.755]",372,1.6064428860114446,0.230237663768859,-0.3122771007622591,1.164619068195632,0.4435483870967742,1.6533378421676859,0.39538992595855665,325,0.1876182839132281,-0.3122771007622591,1.0046687072362932,46,0.33266026834984563,-0.23844253909043966,1.0730521658699053,1.0938391719839997,0.5401719544003662
"mv_A_free_float in [62.52,134] AND price_lowest_30 in [1.461,2.972]",402,1.500784792166476,0.19119091793226062,-0.42300414515703066,0.8942999309227211,0.4601990049751244,1.2601319148486598,0.10541874267546827,331,0.1552690450292069,-0.42300414515703066,0.7553699103422129,68,0.40905519133198154,-0.25079345082787086,1.2054074094282707,1.1225008986242733,0.5401529746171938
"mv_A_free_float in [62.52,217] AND pre_pct in [0,0.04292]",302,1.6650471550043386,0.24571856397886105,-0.25465833819029904,1.2486283577258745,0.4768211920529801,1.2174723239637912,0.14686431780861448,237,0.2504163878700332,-0.25465833819029904,1.284089152177821,65,0.23177689370077292,-0.1333861074670991,0.73676005812053,1.072773561362507,0.5400177054474149
"mv_A_free_float in [37.47,983.4] AND pre_pct in [0.02932,0.099]",610,1.7341130586883262,0.26702030198813764,-0.4316026069722436,1.0996998935558482,0.4491803278688525,1.2727553630555501,0.05423684329581741,496,0.27712994612239195,-0.4316026069722436,1.1465099104748735,112,0.2563990412576176,-0.15003566903772037,0.7467158185700814,1.0799524699012564,0.539886158511123
"pre_close_sma7_pct in [3.427,8.534] AND price_lowest_30 in [1.224,1.755]",478,0.8090883735884415,-0.08824371830435362,-0.4835148688139208,-0.0703105580605557,0.41631799163179917,1.5686752992552029,0.14964957377458438,420,-0.19186283307581375,-0.4835148688139208,-0.5579680472141605,56,0.7308365134682033,-0.1624126501965063,1.4827193043212248,1.1833377118058714,0.5396366602199323
"avg_limit_turnover_5 in [7.845,17.79] AND turnover_rate in [4.861,19.06]",658,0.5091536728765493,-0.25844146331585305,-0.6077800726564748,-0.9157268113806404,0.4012158054711246,1.2073435410810538,-0.26339644472459656,580,-0.35202418583286255,-0.6077800726564748,-1.3952604697929103,78,0.9616776173107884,-0.12603270305328618,2.9302415076391526,1.1983081585893016,0.5395038105915859
"pre_pct in [0,0.06225] AND limit_days in [6,16]",154,1.3104167211270525,0.1262423552175702,-0.26063520047054,0.8858610683157297,0.461038961038961,1.2391722354854384,0.09334263346526371,127,0.09371645940425322,-0.26063520047054,0.6532684648671099,27,0.39265524217084,-0.15438992327052636,1.642422683338895,1.0989693466571948,0.5394907239008494
"pre_close_sma7_pct in [3.427,19.12] AND price_lowest_30 in [1.337,1.623]",772,1.242649960533747,0.09850618588197935,-0.33758821662853045,0.5408513611746062,0.42487046632124353,1.5088247289080583,0.15398276869530553,659,0.028973083513839315,-0.33758821662853045,0.33698778586254335,110,0.5278106617433507,-0.2220250333543976,1.373184386478079,1.153530049169461,0.5394549590579928
"mv_A_free_float in [37.47,97.91] AND price_lowest_30 in [1.073,1.968]",1083,1.7590288706700206,0.2730040378631471,-0.35537323829485046,0.9397976391382766,0.4293628808864266,1.4933361562531877,0.16500268805337143,954,0.2871481127332891,-0.35537323829485046,0.9690602521575835,128,0.2971309375756648,-0.1784325453054567,0.8869133717382888,1.0908485385820137,0.5394482491172363
"mv_A_free_float in [217,983.4] AND pre_close_sma7_pct in [3.427,15.9]",138,1.0773142971525755,0.033704299476512656,-0.3315971514283693,0.6151934839435316,0.4927536231884058,1.3091267227538916,0.30190263989366234,99,-0.04352581106280706,-0.3315971514283693,-0.49783937134487966,37,0.47297122756906096,-0.06981027855462896,3.649514996351562,1.1285788495301339,0.5393418795490492
"pre_close_sma7_pct in [5.544,30.35] AND pre_pct in [-0.04105,0.06225]",1263,1.3993837025122362,0.1554224363779262,-0.3847161013059197,0.6481808216538649,0.42913697545526525,1.327654400693506,-0.0026267650135940114,1072,0.11262587184639772,-0.3847161013059197,0.5372143553104338,191,0.4512839740879735,-0.19586861598387417,1.2163323038956528,1.1337266169621505,0.5392987663500082
"pre_close_sma7_pct in [3.427,30.35] AND avg_limit_turnover_5 in [6.449,11.76]",649,2.1383386972760423,0.39131701463246316,-0.4200707386561354,1.3992638224560012,0.4252696456086287,1.426427133777674,0.07287872810359197,559,0.40189327449079637,-0.4200707386561354,1.4324484769512578,89,0.15920592450102866,-0.20155233534705386,0.6768349999176563,1.0472230642102665,0.5392291585641001
"open_pct in [-5,-3.768] AND pre_pct in [0.04292,0.099]",200,1.2566291800765184,0.10344731222629067,-0.3131274033154956,0.9410896971285431,0.47,1.2793716960453128,0.17300395387687856,172,0.06675932191770939,-0.3131274033154956,0.7206526152259944,28,0.355983025033501,-0.07687951596616915,1.9101379504173899,1.1062242909435243,0.5391408674349798
