week_id,week_end_date,trading_days_in_week,max_daily_stock_count,limit_up_count,limit_down_count,limit_up_next_ret,limit_down_next_ret,limit_up_event_count,limit_down_event_count,limit_up_ratio,limit_down_ratio,net_limit_ratio,market_week_end_date,benchmark_value_weight_ret,future_return_1d,future_return_3d,future_return_5d,future_return_10d,chase_ret,chase_trade_count,signal_net_limit_ratio,signal_limit_down_next_ret,signal_limit_up_ratio,signal_limit_down_ratio,signal_chase_ret,total_signal_count,base_position,next_week_ret,return_week_end_date,base_model_ret,weighted_signal_value,weighted_position,weighted_model_ret,benchmark_nav,ma_10,ma_20,ma_60,signal_ma20,market_trend,trend_buy_signal,trend_position,trend_model_ret
2022-15,2022-04-15,5,4505,323,159,0.009899364201917785,-0.025724733079808926,285,118,0.07169811320754717,0.03529411764705882,0.036403995560488345,2022-04-15,-0.021736246795205583,-0.00045499946552818304,-0.016157149725959385,-0.04281871822019612,-0.05760126049530756,-0.018690528154761493,740,0,0,0,0,0,0,0.0,-0.04281871822019612,2022-04-22,-0.0,0.0,0.0,-0.0,1.0662770857968118,1.1299952705362708,1.186093042255466,1.200412793752084,2.5,down,false,0.0,-0.0
2022-16,2022-04-22,5,4510,295,214,0.01245993801274126,-0.04503322510573703,219,142,0.06541019955654102,0.04745011086474501,0.01796008869179601,2022-04-22,-0.04281871822019612,-0.05689945687753273,-0.04460013368608462,-0.015443827158450496,-0.003317359383695817,-0.01474839040982906,620,0,0,0,0,0,0,0.0,-0.015443827158450718,2022-04-29,-0.0,0.0,0.0,-0.0,1.0206204677154262,1.1148843073765833,1.1744739879454547,1.1965796904983073,2.35,down,false,0.0,-0.0
2022-17,2022-04-29,5,4511,505,1040,0.033432864048735,-0.04414171395473807,285,1038,0.11194857016182665,0.23054755043227665,-0.11859898027045002,2022-04-29,-0.015443827158450718,0.006930120959720565,-0.010132357426896443,0.01231668452167245,0.023115799252003022,-0.0011327353080050227,1368,0,0,1,0,1,2,0.75,-0.012463375700086599,2022-05-06,-0.009347531775064949,0.55,0.8,-0.00997070056006928,1.004858181617652,1.0965195011498063,1.1614748491882234,1.1937045875142929,2.25,down,false,0.0,-0.0
2022-18,2022-05-06,2,4484,238,25,0.025193966834218356,-0.02594830319365989,152,9,0.05307760927743087,0.005575379125780553,0.04750223015165031,2022-05-06,-0.012463375700086599,0.0023604372899512782,0.0250928012308671,0.032926543264289565,0.057448078701769933,-0.009971140363704235,469,1,0,0,1,0,2,0.75,0.03292654326428979,2022-05-13,0.02469490744821734,0.35,0.0,0.0,0.9923342565748454,1.0775620074261871,1.147119767756026,1.1906218494877479,2.15,down,false,0.0,0.0
2022-19,2022-05-13,5,4499,534,27,0.02707168074749442,-0.05530681562868709,429,12,0.11869304289842188,0.006001333629695488,0.11269170926872639,2022-05-13,0.03292654326428979,-0.003096078334049457,0.0030027931808787045,0.023739863785460003,0.014145443483992715,-0.000010496705727815976,1114,1,0,1,1,1,4,1.0,0.02373986378545956,2022-05-20,0.02373986378545956,0.9000000000000001,1.0,0.02373986378545956,1.0250083934065939,1.0629475776961512,1.1349942393663572,1.188556189809068,2.15,down,true,1.0,0.02373986378545956
2022-20,2022-05-20,5,4506,420,56,0.01255657669067881,-0.017969799983031255,338,52,0.09320905459387484,0.012427873945849977,0.08078118064802485,2022-05-20,0.02373986378545956,0.0026712750212931624,-0.015610390657576634,-0.009371931914412657,0.03821485666659985,-0.0035931847735465195,811,1,0,1,0,1,3,1.0,-0.009371931914412657,2022-05-27,-0.009371931914412657,0.7,1.0,-0.009371931914412657,1.0493419530450192,1.0554169948911833,1.1246447610813688,1.1871364047678727,2.15,down,false,0.0,-0.0
2022-21,2022-05-27,5,4513,400,73,0.014205005064689224,-0.03396137367465697,312,64,0.08863283846665189,0.01617549302016397,0.07245734544648792,2022-05-27,-0.009371931914412657,0.008261894970278849,0.023156984000415548,0.04803698796156164,0.05415501361998132,-0.0025846801571726883,761,1,0,1,0,1,3,1.0,0.02980574491498844,2022-06-02,0.02980574491498844,0.7,1.0,0.02980574491498844,1.0395075917061445,1.0486885161764763,1.1131489384940259,1.1854392838555383,2.2,down,false,0.0,0.0
2022-22,2022-06-02,4,4521,356,43,0.017481413237990507,-0.04984795657814311,268,35,0.07874364078743641,0.0095111700951117,0.0692324706923247,2022-06-02,0.02980574491498844,0.017703574811653633,0.02411458400376043,0.02869302228313897,0.04441133398893271,-0.001307809112288623,819,1,0,0,1,1,3,1.0,0.028693022283138747,2022-06-10,0.028693022283138747,0.6499999999999999,0.8,0.022954417826511,1.0704908898217318,1.0465531223128268,1.1046983135294508,1.1838703823562688,2.3,down,false,0.0,0.0
2022-23,2022-06-10,5,4528,347,46,0.012451580549570785,-0.041725274625039256,251,45,0.07663427561837456,0.010159010600706713,0.06647526501766785,2022-06-10,0.028693022283138747,-0.004907680113714452,0.005960552870318159,0.015279885607571986,0.034905324663000004,-0.0021596025109710546,802,1,0,0,0,1,2,0.75,0.015279885607571986,2022-06-17,0.01145991420567899,0.44999999999999996,0.0,0.0,1.1012065087772838,1.045961424768568,1.098492722088907,1.1829955896978324,2.2,down,false,0.0,0.0
2022-24,2022-06-17,5,4537,320,23,0.014990731213059893,-0.027266401617518993,255,23,0.07053118800969804,0.005069429138197046,0.06546175887150099,2022-06-17,0.015279885607571986,0.005474849766958334,-0.010064598092783705,0.019330077679696744,0.031803494886258665,-0.004575056800715207,805,1,0,0,1,1,3,1.0,0.019330077679696966,2022-06-24,0.019330077679696966,0.6499999999999999,0.8,0.015464062143757574,1.1180328182617143,1.0487678146723223,1.0937561127456463,1.1825421342565314,2.25,down,false,0.0,0.0
2022-25,2022-06-24,5,4545,430,19,0.023873020519023576,-0.024018649533426632,327,18,0.09460946094609461,0.004180418041804181,0.09042904290429044,2022-06-24,0.019330077679696966,0.009412048014425745,0.002162634348746195,0.01223687741556212,0.008215280929765312,0.004983982173674281,987,1,0,1,1,1,4,1.0,0.012236877415562342,2022-07-01,0.012236877415562342,0.9000000000000001,1.0,0.012236877415562342,1.1396444794871639,1.0561045540413576,1.0930499122888142,1.181993389476977,2.45,down,true,1.0,0.012236877415562342
2022-26,2022-07-01,5,4560,433,100,0.006611846381249463,-0.025979681414377623,371,71,0.0949561403508772,0.021929824561403508,0.07302631578947369,2022-07-01,0.012236877415562342,0.008198712019086951,-0.00698432458437559,-0.003972979621197581,-0.03188821807736553,0.0013608547985892107,925,1,0,1,0,1,3,1.0,-0.003972979621197581,2022-07-08,-0.003972979621197581,0.7,1.0,-0.003972979621197581,1.1535901692799706,1.0694015241978119,1.0921429157871976,1.1817702353327275,2.4,down,false,0.0,-0.0
2022-27,2022-07-08,5,4564,321,44,0.020010217102092602,-0.03277757026970222,254,33,0.0703330411919369,0.009640666082383873,0.060692375109553026,2022-07-08,-0.003972979621197581,-0.012565238805124945,-0.01891178301407448,-0.028026587517225532,-0.015200319444076071,-0.0008938551003909156,732,1,0,0,1,1,3,1.0,-0.028026587517225754,2022-07-15,-0.028026587517225754,0.6499999999999999,0.8,-0.022421270013780605,1.1490069790462074,1.0838164039406675,1.090167952545237,1.1817926879243943,2.4,down,false,0.0,-0.0
2022-28,2022-07-15,5,4575,319,97,0.013172563007316949,-0.028056230985617905,261,55,0.06972677595628415,0.021202185792349726,0.04852459016393443,2022-07-15,-0.028026587517225754,0.015010066112314702,0.02351666047265044,0.01319611000509413,0.010724901784058272,-0.004701564678149975,718,1,0,0,0,1,2,0.75,0.01319611000509413,2022-07-22,0.009897082503820598,0.44999999999999996,0.0,0.0,1.1168042343900657,1.0962634017221895,1.0869127045741884,1.1808394871031012,2.4,sideways,false,0.0,0.0
2022-29,2022-07-22,5,4580,409,25,0.014586737512122711,-0.04939852500936742,356,18,0.08930131004366812,0.0054585152838427945,0.08384279475982533,2022-07-22,0.01319611000509413,-0.0074590074118221494,0.003285059735991913,-0.0024390226103647716,-0.007958808001456208,0.001984578490028113,817,1,0,1,1,1,4,1.0,-0.0024390226103645496,2022-07-29,-0.0024390226103645496,0.9000000000000001,1.0,-0.0024390226103645496,1.131541705921232,1.1069167329736533,1.084932155334902,1.1800164707226415,2.45,sideways,true,1.0,-0.0024390226103645496
2022-30,2022-07-29,5,4584,335,38,0.030408487389854445,-0.014270476396884316,273,31,0.07308027923211169,0.008289703315881327,0.06479057591623037,2022-07-29,-0.0024390226103645496,0.005561072905115427,-0.02729464807859383,-0.005533281189021078,0.010513779215355346,0.007404917039449774,745,1,0,0,1,1,3,1.0,-0.005533281189021189,2022-08-05,-0.005533281189021189,0.6499999999999999,0.8,-0.004426624951216951,1.1287818501159197,1.1148607226807434,1.0851388587859634,1.1784920154969716,2.5,sideways,true,1.0,-0.005533281189021189
2022-31,2022-08-05,5,4592,298,82,0.008124625550605034,-0.04699180238907132,235,74,0.06489547038327526,0.017857142857142856,0.047038327526132406,2022-08-05,-0.005533281189021189,0.004968100685887489,0.0036391044861223687,0.016136347351636715,0.013613565486300105,0.0052600843358089795,783,1,0,0,0,1,2,0.75,0.016136347351636715,2022-08-12,0.012102260513727536,0.44999999999999996,0.0,0.0,1.1225359827381647,1.1231635617839453,1.085926038980211,1.1767976908001856,2.4,sideways,false,0.0,0.0
2022-32,2022-08-12,5,4600,379,19,0.017428359377961836,-0.030223567389745798,322,12,0.08239130434782609,0.004130434782608695,0.0782608695652174,2022-08-12,0.016136347351636715,0.002030547280039041,0.009776116300252102,-0.0024827198356910385,-0.019547094696870215,0.0013057864136651685,796,1,0,1,1,1,4,1.0,-0.0024827198356912605,2022-08-19,-0.0024827198356912605,0.9000000000000001,1.0,-0.0024827198356912605,1.1406496132703385,1.130179434128806,1.0883662782208163,1.1753992706709444,2.4,sideways,true,1.0,-0.0024827198356912605
2022-33,2022-08-19,5,4617,354,30,0.016420504644479635,-0.013341035575151677,300,16,0.07667316439246263,0.00649772579597141,0.07017543859649122,2022-08-19,-0.0024827198356912605,0.007262646470358236,-0.016987345846965374,-0.017106846367983097,-0.03628269804600792,0.005973771381309744,792,1,0,0,1,1,3,1.0,-0.017106846367983097,2022-08-26,-0.017106846367983097,0.6499999999999999,0.8,-0.01368547709438648,1.1378176998498988,1.1338405532360674,1.089900989002318,1.1741929631477308,2.5,sideways,true,1.0,-0.017106846367983097
2022-34,2022-08-26,5,4626,271,96,0.011321405036863,-0.03449637196734834,231,72,0.05858192823173368,0.020752269779507133,0.03782965845222654,2022-08-26,-0.017106846367983097,0.001856838742640532,-0.016047326548572216,-0.019509599397620758,-0.0005706223102447394,0.002500927573706823,590,0,0,0,0,1,1,0.5,-0.019509599397620647,2022-09-02,-0.009754799698810324,0.3,0.0,-0.0,1.1183532272637946,1.1338725941362755,1.0913202044042989,1.172141976960767,2.55,sideways,false,0.0,-0.0
2022-35,2022-09-02,5,4639,236,98,0.00460717840336542,-0.029227904454489542,173,92,0.05087303298124596,0.02112524250916146,0.0297477904720845,2022-09-02,-0.019509599397620647,0.0018242501016119128,0.017952343999892983,0.019315821017462875,-0.032737587044960326,-0.006044505923024327,570,0,0,0,0,0,0,0.0,0.019315821017462875,2022-09-09,0.0,0.0,0.0,0.0,1.0965346038148418,1.1295616065690433,1.0928330803052004,1.1701726441694504,2.55,sideways,false,0.0,0.0
2022-36,2022-09-09,5,4650,255,32,0.012912572436616091,-0.024378632466292283,219,25,0.054838709677419356,0.006881720430107527,0.04795698924731183,2022-09-09,0.019315821017462875,0.0016178321921445082,-0.024231521260615674,-0.051067006897297484,-0.06977891790464852,-0.0015452412639768078,565,1,0,0,1,1,3,1.0,-0.045768429391340404,2022-09-16,-0.045768429391340404,0.6499999999999999,0.8,-0.036614743513072326,1.1177150699615839,1.1259740966372047,1.0976878104175083,1.1683450402654472,2.7,sideways,true,1.0,-0.045768429391340404
2022-37,2022-09-16,4,4650,133,85,0.005027339524942415,-0.03033339398194059,108,60,0.02860215053763441,0.01827956989247312,0.01032258064516129,2022-09-16,-0.045768429391340404,-0.005552716624726228,-0.0017591000689418657,-0.015407535607574019,-0.038185320701212944,-0.017302442905579734,289,0,0,0,0,0,0,0.0,-0.015407535607573908,2022-09-23,-0.0,0.0,0.0,-0.0,1.06655900670241,1.117729299402825,1.100772851671746,1.165543050525319,2.6,sideways,false,0.0,-0.0
2022-38,2022-09-23,5,4663,197,44,0.01139804888724307,-0.009293737074445684,175,29,0.042247480162985206,0.009435985417113447,0.03281149474587176,2022-09-23,-0.015407535607573908,-0.009907229573587806,-0.013289412174193993,-0.023134226512382172,0.0011341047119872716,-0.009047429459251485,393,0,1,0,1,0,2,0.75,-0.02313422651238195,2022-09-30,-0.017350669884286463,0.30000000000000004,0.0,-0.0,1.050125960829064,1.1110614720467247,1.1036624368844572,1.1623691408397072,2.6,sideways,false,0.0,-0.0
2022-39,2022-09-30,5,4674,202,79,0.01266074304863219,-0.033144294802087186,166,54,0.04321780059905862,0.01690201112537441,0.02631578947368421,2022-09-30,-0.02313422651238195,-0.019538625791527986,0.003043898053251448,0.024843056111717665,0.01554097034110069,0.0016033244005019436,423,0,0,0,0,1,1,0.5,0.024843056111717665,2022-10-14,0.012421528055858833,0.3,0.0,0.0,1.0258321089847118,1.1004905123530728,1.1037036226633632,1.159545726631509,2.45,down,false,0.0,0.0
2022-41,2022-10-14,5,4689,332,57,0.03964557000698266,-0.034130563628103947,236,54,0.0708040093836639,0.01215611004478567,0.05864789933887823,2022-10-14,0.024843056111717665,0.005526703733159222,-0.0055509579642691875,-0.009076595401747989,-0.04987001169924321,0.01109207304231085,781,1,0,0,0,1,2,0.75,-0.009076595401748322,2022-10-21,-0.0068074465513112414,0.44999999999999996,0.0,-0.0,1.0513169136294207,1.0927440187044228,1.103802370692583,1.1567457946560042,2.4,down,false,0.0,-0.0
2022-42,2022-10-21,5,4696,310,37,0.011882386367458666,-0.05228141900846896,257,21,0.06601362862010221,0.007879045996592844,0.058134582623509366,2022-10-21,-0.009076595401748322,-0.018301016993818142,-0.008130988138164597,-0.041167073164483314,0.0194109217777505,0.0001647286795132093,742,1,0,0,1,1,3,1.0,-0.041167073164483425,2022-10-28,-0.041167073164483425,0.6499999999999999,0.8,-0.032933658531586744,1.0417745353653918,1.0846678739671456,1.1039157178755454,1.15348082970877,2.4,down,false,0.0,-0.0
2022-43,2022-10-28,5,4700,242,142,0.008587662782464785,-0.03036434813629119,217,75,0.05148936170212766,0.03021276595744681,0.02127659574468085,2022-10-28,-0.041167073164483425,-0.0019017620753957187,0.03785932248371959,0.06317888471160704,0.06456962467727467,-0.006367846878883928,715,0,0,0,0,0,0,0.0,0.06317888471160726,2022-11-04,0.0,0.0,0.0,0.0,0.9988877268471089,1.0704916853248228,1.1003355597268143,1.1500823464343612,2.25,down,false,0.0,0.0
2022-44,2022-11-04,5,4709,361,43,0.024983887279470814,-0.001923747671271263,290,42,0.07666171161605437,0.009131450414100658,0.06753026120195371,2022-11-04,0.06317888471160726,0.0025667151038251124,-0.006289570284868873,0.001308095924087871,0.005689360317471248,-0.0004128121661031316,997,1,1,0,1,1,4,1.0,0.001308095924087871,2022-11-11,0.001308095924087871,0.75,1.0,0.001308095924087871,1.0619963393814218,1.062909549277975,1.0983750512570212,1.1472626211724053,2.35,down,true,1.0,0.001308095924087871
2022-45,2022-11-11,5,4717,271,11,0.020515333290139503,-0.02426513607548673,207,7,0.05745177019291923,0.002331990672037312,0.055119779520881915,2022-11-11,0.001308095924087871,-0.002067326676683523,0.010255105963518973,0.004375540766341279,-0.005043742033006837,0.0017065944083980917,685,1,0,0,1,1,3,1.0,0.004375540766341501,2022-11-18,0.004375540766341501,0.6499999999999999,0.8,0.003500432613073201,1.0633855324643628,1.0574127797980317,1.0956426869671536,1.1443934445534059,2.35,down,false,0.0,0.0
2022-46,2022-11-18,5,4723,298,19,0.014161948671315447,-0.009521227570729106,251,15,0.06309549015456278,0.004022866821935211,0.05907262333262757,2022-11-18,0.004375540766341501,-0.002217227792875809,-0.0074917192050139025,-0.009378247893373826,0.012838830455410344,0.0001274833008676277,719,1,1,0,1,1,4,1.0,-0.009378247893373826,2022-11-25,-0.009378247893373826,0.75,1.0,-0.009378247893373826,1.0680384192119985,1.0545631613377473,1.0920623839533954,1.1409081756301933,2.35,down,true,1.0,-0.009378247893373826
2022-47,2022-11-25,5,4733,224,64,-0.0001743718355420118,-0.02350243873092122,188,52,0.04732727656877245,0.013522079019649271,0.03380519754912318,2022-11-25,-0.009378247893373826,-0.0065014463457028215,0.015549585943304578,0.022427408141945104,0.03735904225243636,-0.006101035959158594,482,0,0,0,0,0,0,0.0,0.022427408141945326,2022-12-02,0.0,0.0,0.0,0.0,1.0580220901569812,1.048593863357287,1.0872839799972458,1.1377588278908322,2.2,down,false,0.0,0.0
2022-48,2022-12-02,5,4739,305,24,0.019705335473551768,-0.005684738456379796,247,14,0.06435956952943658,0.005064359569529437,0.059295209959907155,2022-12-02,0.022427408141945326,0.013395783373736814,0.012858809215200218,0.01460410195539108,-0.0004051796888131509,0.0020762560810228055,673,1,1,0,1,1,4,1.0,0.014604101955390858,2022-12-09,0.014604101955390858,0.75,1.0,0.014604101955390858,1.081750783396126,1.0501130410266586,1.0839211702147418,1.1350528940882794,2.25,down,true,1.0,0.014604101955390858
2022-49,2022-12-09,5,4742,227,36,0.009484150684827605,-0.029388666705433615,186,30,0.04787009700548292,0.007591733445803458,0.04027836355967946,2022-12-09,0.014604101955390858,-0.007430511449205479,-0.010941647752029326,-0.014793239663902114,-0.05547666369028226,-0.004800693076765764,529,1,0,0,1,1,3,1.0,-0.014793239663902114,2022-12-16,-0.014793239663902114,0.6499999999999999,0.8,-0.011834591731121691,1.097548782127167,1.054855323156469,1.082958397601597,1.1329152441417283,2.3,down,false,0.0,-0.0
2022-50,2022-12-16,5,4748,225,33,0.018321107700472405,-0.0156550380125627,187,29,0.04738837405223252,0.0069502948609941025,0.040438079191238416,2022-12-16,-0.014793239663902114,-0.018701042498387777,-0.03268488960334648,-0.04129430051058647,-0.02707528563785322,-0.009795478517994111,499,1,0,0,1,0,2,0.75,-0.0412943005105868,2022-12-23,-0.0309707253829401,0.35,0.0,-0.0,1.081312479950336,1.0604033602530314,1.0804469363030522,1.130367430673037,2.2,down,false,0.0,-0.0
2022-51,2022-12-23,5,4753,156,80,0.008364241652691791,-0.029125813895004207,116,63,0.03282137597306964,0.016831474857984433,0.01598990111508521,2022-12-23,-0.0412943005105868,0.010181383750812678,0.014277226520444275,0.014831470054163631,0.04886056960619145,-0.016736435129282058,349,0,0,0,0,0,0,0.0,0.01483147005416341,2022-12-30,0.0,0.0,0.0,0.0,1.0366604374574189,1.0589377126358313,1.075840865670127,1.1271834991577125,2.05,down,false,0.0,0.0
2022-52,2022-12-30,5,4756,228,22,0.03172507275878629,-0.025522260355432664,183,21,0.0479394449116905,0.004625735912531539,0.043313708999158956,2022-12-30,0.01483147005416341,0.011889012633611973,0.025856442731013507,0.033531774049351926,0.05164150899664777,0.0054964459124102125,494,1,0,0,1,1,3,1.0,0.0271521983189571,2023-01-06,0.0271521983189571,0.6499999999999999,0.8,0.02172175865516568,1.0520356356919045,1.0599638226684824,1.0723158483178141,1.1241947732788335,2.1,down,false,0.0,0.0
2023-01,2023-01-06,4,4765,216,31,0.010735898763205324,-0.033736351744768404,184,20,0.0453305351521511,0.0065057712486883525,0.03882476390346275,2023-01-06,0.0271521983189571,0.006210935186465649,0.0018211329674169274,0.011914705405554171,0.03755251591518127,0.004899829120073783,515,0,0,0,1,1,2,0.75,0.011914705405554171,2023-01-13,0.008936029054165628,0.5,0.0,0.0,1.0806007159108213,1.0681351215748538,1.0693134034498382,1.1218452799509278,2.0,down,false,0.0,0.0
2023-02,2023-01-13,5,4768,169,20,0.0159916755701722,-0.0570834524454407,136,12,0.03544463087248322,0.0041946308724832215,0.03125,2023-01-13,0.011914705405554171,0.011786807595154158,0.012203013508891303,0.025335940245430066,0.03385693486869368,-0.0013698243724182299,411,0,0,0,1,1,2,0.75,0.025335940245430066,2023-01-20,0.01900195518407255,0.5,0.0,0.0,1.0934757551019296,1.0712830631469046,1.06709630621244,1.1198432751694773,1.95,sideways,false,0.0,0.0
2023-03,2023-01-20,5,4768,166,34,0.009857738589021869,-0.03683260146120935,138,28,0.03481543624161074,0.007130872483221477,0.027684563758389263,2023-01-20,0.025335940245430066,0.005715175273328654,0.013143698962331918,0.008310441767235721,0.008193051776217875,0.005643942415154908,423,0,0,0,1,1,2,0.75,0.008310441767235721,2023-02-03,0.006232831325426791,0.5,0.0,0.0,1.1211799914930187,1.07706250904977,1.067237644423901,1.117899402600253,2.0,sideways,false,0.0,0.0
2023-05,2023-02-03,5,4769,283,15,0.025273932551562506,-0.011907359021519728,244,12,0.05934158104424408,0.003145313482910463,0.05619626756133361,2023-02-03,0.008310441767235721,-0.007883244805233613,-0.009953626395870718,-0.00011642246886978125,-0.015034265266123503,0.009059661005183893,627,1,0,0,1,1,3,1.0,-0.00011642246886967023,2023-02-10,-0.00011642246886967023,0.6499999999999999,0.8,-0.00009313797509573618,1.1304974925229112,1.0833084163808615,1.0689357888593043,1.1159539704733237,2.15,sideways,true,1.0,-0.00011642246886967023
2023-06,2023-02-10,5,4772,163,15,0.021428668257170325,-0.04645320277961048,142,9,0.03415758591785415,0.003143336127409891,0.03101424979044426,2023-02-10,-0.00011642246886967023,0.00925343628625952,0.008169271562459723,-0.014919579771565217,-0.00423640490670929,0.0028288317366966234,477,0,0,0,1,1,2,0.75,-0.014919579771565217,2023-02-17,-0.011189684828673913,0.5,0.0,-0.0,1.1303658772137808,1.0905427950865412,1.0695683292219145,1.1139100425282924,2.1,sideways,false,0.0,-0.0
2023-07,2023-02-17,5,4783,150,8,0.010391154311333957,-0.05361769038584927,123,5,0.03136107045787163,0.00167259042441982,0.029688480033451807,2023-02-17,-0.014919579771565217,0.018918867933466865,0.018731550535137753,0.010844977369846243,0.02360121947498306,-0.0006368023784923403,431,0,0,0,1,1,2,0.75,0.010844977369846465,2023-02-24,0.008133733027384848,0.5,0.0,0.0,1.1135012933376345,1.0937178460806922,1.0719154435536755,1.1113877148045483,2.2,sideways,false,0.0,0.0
2023-08,2023-02-24,5,4784,118,9,0.013200263048854731,-0.037692017368198986,103,9,0.024665551839464884,0.0018812709030100335,0.022784280936454848,2023-02-24,0.010844977369846465,-0.004923763457492236,0.012223888173148456,0.012619385158669782,-0.017136792515524024,-0.0028002818076686676,336,0,0,0,1,1,2,0.75,0.012619385158670005,2023-03-03,0.009464538869002503,0.5,0.0,0.0,1.1255771896651758,1.096520686834493,1.0756880049954811,1.1088234032119881,2.2,sideways,false,0.0,0.0
2023-09,2023-03-03,5,4792,112,9,0.021184763823669385,-0.016960805956909075,93,6,0.02337228714524207,0.0018781302170283807,0.02149415692821369,2023-03-03,0.012619385158670005,-0.0008614321158244564,-0.015018518144755966,-0.029385352591814407,-0.030855865792954074,0.0027753344542485172,319,0,0,0,1,1,2,0.75,-0.029385352591814518,2023-03-10,-0.022039014443860888,0.5,0.0,-0.0,1.139781281747374,1.102367567014197,1.0813854636336142,1.1066944418877782,2.25,sideways,false,0.0,-0.0
2023-10,2023-03-10,5,4797,108,9,0.030131814333693475,-0.028350639147310425,88,4,0.0225140712945591,0.001876172607879925,0.020637898686679174,2023-03-10,-0.029385352591814518,0.008689592960020809,0.00494362255087144,-0.0015150329794283435,0.012536491283530404,0.002371274218099776,307,0,0,0,1,1,2,0.75,-0.0015150329794282325,2023-03-17,-0.0011362747345711743,0.5,0.0,-0.0,1.106288406905677,1.1093303639590226,1.084134038297427,1.1041937233571264,2.25,sideways,false,0.0,-0.0
2023-11,2023-03-17,5,4804,132,10,0.023762660992644548,-0.013794615387102537,100,10,0.027477102414654453,0.0020815986677768525,0.0253955037468776,2023-03-17,-0.0015150329794282325,-0.004137912138049593,0.010483771286375232,0.014072845087380381,0.017000644504446605,0.0049516455358015864,402,0,0,0,1,1,2,0.75,0.014072845087380381,2023-03-24,0.010554633815535286,0.5,0.0,0.0,1.104612343484456,1.114588034738278,1.0872759287033804,1.1014468616909838,2.2,sideways,false,0.0,0.0
2023-12,2023-03-24,5,4806,126,21,0.022747653753034017,-0.040064264637344166,106,17,0.026217228464419477,0.004369538077403246,0.02184769038701623,2023-03-24,0.014072845087380381,-0.002022267651049181,-0.007032107244760888,0.0028871687386657907,0.01371575656525259,-0.0001358635554490011,453,0,0,0,1,1,2,0.75,0.0028871687386660128,2023-03-31,0.0021653765539995096,0.5,0.0,0.0,1.120157381875921,1.1185437013347879,1.093339411454821,1.099457761570362,2.3,sideways,false,0.0,0.0
2023-13,2023-03-31,5,4813,129,14,0.009475013174955322,-0.017077737263154886,99,13,0.026802410139206315,0.002908788697278205,0.023893621441928112,2023-03-31,0.0028871687386660128,0.00956043117608485,0.010795930984094149,0.010797413870800687,0.023962746305648874,-0.004106383452238732,445,0,0,0,1,1,2,0.75,0.017742768936543696,2023-04-07,0.013307076702407772,0.5,0.0,0.0,1.123391465251259,1.1215352723497207,1.0964091677483128,1.0977589803647472,2.2,sideways,false,0.0,0.0
2023-14,2023-04-07,4,4816,140,9,0.02619540031929632,-0.004229677350556765,93,8,0.029069767441860465,0.0018687707641196014,0.027200996677740865,2023-04-07,0.017742768936543696,-0.00682427355686388,-0.0026598887692887985,-0.002754489661948911,-0.023302948207833962,0.01109949089142122,508,0,1,0,1,1,3,1.0,-0.0027544896619490222,2023-04-14,-0.0027544896619490222,0.6000000000000001,0.8,-0.0022035917295592177,1.1433235404444975,1.1237496272448686,1.1004060681473196,1.0966016226200397,2.2,up,true,1.0,-0.0027544896619490222
2023-15,2023-04-14,5,4822,163,27,0.018290135577451905,-0.014721320006943617,132,24,0.03380340107839071,0.005599336374948154,0.028204064703442555,2023-04-14,-0.0027544896619490222,0.00889052020487302,0.0032830037227780107,-0.020605215398682986,-0.019392457185096856,0.00829991565422563,596,0,0,0,1,1,2,0.75,-0.020605215398683208,2023-04-21,-0.015453911549012406,0.5,0.0,-0.0,1.14017426757208,1.1247173047497854,1.1040128605653234,1.0963750522691778,2.1,up,true,1.0,-0.020605215398683208
2023-16,2023-04-21,5,4836,125,61,0.015093313805100296,-0.03835524562613626,114,31,0.025847808105872623,0.012613730355665839,0.013234077750206782,2023-04-21,-0.020605215398683208,-0.008121936732481738,-0.015545776834893221,0.0012382730974820344,-0.005848648683062896,-0.005503668426476452,447,0,0,0,0,0,0,0.0,0.0012382730974822564,2023-04-28,0.0,0.0,0.0,0.0,1.1166807311967215,1.1233487901480796,1.1069457926173105,1.0954575628005847,2.1,up,false,0.0,0.0
2023-17,2023-04-28,5,4838,247,164,0.021077501352381033,-0.02539706571168481,153,150,0.051054154609342706,0.03389830508474576,0.01715584952459694,2023-04-28,0.0012382730974822564,0.003937666776864246,0.010051711993253498,-0.007078157089041803,-0.013379045794867928,0.004567636142135893,736,0,0,0,0,1,1,0.5,-0.0022424083625897095,2023-05-05,-0.0011212041812948548,0.3,0.0,-0.0,1.1180634869046393,1.12380500950478,1.1087614277927362,1.094283516850905,1.95,up,true,1.0,-0.0022424083625897095
2023-18,2023-05-05,2,4787,122,19,0.02368451585124151,-0.015001883927857496,83,11,0.02548569041153123,0.003969082932943388,0.021516607478587843,2023-05-05,-0.0022424083625897095,0.012321750752773086,-0.004846616820540772,-0.01695396620208156,-0.009609741094421698,0.011426124407421013,258,0,0,0,1,1,2,0.75,-0.01695396620208134,2023-05-12,-0.012715474651561004,0.5,0.0,-0.0,1.1155563319916981,1.1228029237374322,1.1096618052859628,1.0931776358205825,1.9,up,true,1.0,-0.01695396620208134
