参数组合,参数结果,综合得分
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 40, '调整正确率(%)': '55.41', '预计平均亏损改善(%)': '1.5644'}",324.5
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 41, '调整正确率(%)': '53.33', '预计平均亏损改善(%)': '1.6358'}",324.2
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 28, '调整正确率(%)': '57.01', '预计平均亏损改善(%)': '2.0478'}",324.0
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 29, '调整正确率(%)': '62.50', '预计平均亏损改善(%)': '1.6895'}",323.4
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 45, '调整正确率(%)': '52.38', '预计平均亏损改善(%)': '1.4552'}",323.1
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 36, '调整正确率(%)': '51.16', '预计平均亏损改善(%)': '2.0179'}",322.5
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 29, '调整正确率(%)': '57.02', '预计平均亏损改善(%)': '2.0085'}",322.4
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 45, '调整正确率(%)': '51.55', '预计平均亏损改善(%)': '1.4848'}",322.1
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '54.29', '预计平均亏损改善(%)': '2.1525'}",321.4
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 39, '调整正确率(%)': '53.85', '预计平均亏损改善(%)': '1.6394'}",321.2
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '1.5958'}",320.7
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '1.5958'}",320.7
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 36, '调整正确率(%)': '51.15', '预计平均亏损改善(%)': '1.9715'}",320.6
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 25, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '1.6706'}",320.4
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 35, '调整正确率(%)': '51.28', '预计平均亏损改善(%)': '1.9835'}",319.1
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 26, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '1.6338'}",319.0
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 15, '调整正确率(%)': '59.62', '预计平均亏损改善(%)': '1.7543'}",318.8
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 15, '调整正确率(%)': '59.62', '预计平均亏损改善(%)': '1.7543'}",318.8
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 16, '调整正确率(%)': '54.17', '预计平均亏损改善(%)': '2.0936'}",318.7
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 19, '调整正确率(%)': '60.32', '预计平均亏损改善(%)': '1.6977'}",318.3
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 24, '调整正确率(%)': '53.85', '预计平均亏损改善(%)': '2.0934'}",317.9
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 33, '调整正确率(%)': '58.77', '预计平均亏损改善(%)': '1.5958'}",317.9
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 23, '调整正确率(%)': '55.17', '预计平均亏损改善(%)': '2.0047'}",317.7
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 27, '调整正确率(%)': '60.87', '预计平均亏损改善(%)': '1.6320'}",317.0
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 30, '调整正确率(%)': '61.39', '预计平均亏损改善(%)': '1.5950'}",316.8
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '61.22', '预计平均亏损改善(%)': '1.5913'}",316.2
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '61.22', '预计平均亏损改善(%)': '1.5913'}",316.2
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 24, '调整正确率(%)': '53.91', '预计平均亏损改善(%)': '2.0249'}",315.3
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 29, '调整正确率(%)': '60.82', '预计平均亏损改善(%)': '1.5846'}",315.0
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 31, '调整正确率(%)': '55.32', '预计平均亏损改善(%)': '1.8624'}",314.8
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 28, '调整正确率(%)': '53.42', '预计平均亏损改善(%)': '2.0342'}",314.5
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '58.33', '预计平均亏损改善(%)': '1.7198'}",314.2
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 34, '调整正确率(%)': '57.03', '预计平均亏损改善(%)': '1.5479'}",314.0
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 24, '调整正确率(%)': '60.44', '预计平均亏损改善(%)': '1.5783'}",313.8
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 24, '调整正确率(%)': '60.44', '预计平均亏损改善(%)': '1.5783'}",313.8
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 33, '调整正确率(%)': '57.02', '预计平均亏损改善(%)': '1.5764'}",312.6
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 44, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '1.4010'}",312.5
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 22, '调整正确率(%)': '58.90', '预计平均亏损改善(%)': '1.6381'}",312.3
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 41, '调整正确率(%)': '51.03', '预计平均亏损改善(%)': '1.4855'}",312.1
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 39, '调整正确率(%)': '53.15', '预计平均亏损改善(%)': '1.4510'}",311.8
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 33, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '2.0014'}",311.8
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 36, '调整正确率(%)': '52.91', '预计平均亏损改善(%)': '1.6355'}",311.7
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 18, '调整正确率(%)': '58.06', '预计平均亏损改善(%)': '1.6753'}",311.7
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 18, '调整正确率(%)': '58.06', '预计平均亏损改善(%)': '1.6753'}",311.7
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 22, '调整正确率(%)': '59.21', '预计平均亏损改善(%)': '1.5985'}",311.5
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 35, '调整正确率(%)': '55.22', '预计平均亏损改善(%)': '1.5296'}",311.0
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 41, '调整正确率(%)': '50.56', '预计平均亏损改善(%)': '1.4374'}",308.9
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 29, '调整正确率(%)': '53.15', '预计平均亏损改善(%)': '1.8974'}",308.3
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 30, '调整正确率(%)': '51.92', '预计平均亏损改善(%)': '1.9711'}",308.2
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 26, '调整正确率(%)': '52.17', '预计平均亏损改善(%)': '1.9543'}",308.1
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 34, '调整正确率(%)': '53.66', '预计平均亏损改善(%)': '1.6142'}",308.0
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 37, '调整正确率(%)': '53.24', '预计平均亏损改善(%)': '1.4557'}",307.6
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 31, '调整正确率(%)': '50.81', '预计平均亏损改善(%)': '1.9644'}",307.6
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 30, '调整正确率(%)': '57.66', '预计平均亏损改善(%)': '1.5951'}",307.5
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 17, '调整正确率(%)': '56.90', '预计平均亏损改善(%)': '1.6388'}",307.3
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 18, '调整正确率(%)': '51.89', '预计平均亏损改善(%)': '1.9479'}",307.2
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 18, '调整正确率(%)': '51.89', '预计平均亏损改善(%)': '1.9479'}",307.2
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 41, '调整正确率(%)': '50.28', '预计平均亏损改善(%)': '1.4093'}",307.0
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 26, '调整正确率(%)': '58.24', '预计平均亏损改善(%)': '1.5296'}",306.3
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 18, '调整正确率(%)': '51.22', '预计平均亏损改善(%)': '1.9676'}",306.3
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 30, '调整正确率(%)': '50.96', '预计平均亏损改善(%)': '1.9819'}",306.2
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 28, '调整正确率(%)': '50.34', '预计平均亏损改善(%)': '2.0134'}",305.9
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 26, '调整正确率(%)': '52.03', '预计平均亏损改善(%)': '1.9017'}",305.7
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 21, '调整正确率(%)': '56.41', '预计平均亏损改善(%)': '1.6219'}",305.4
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 33, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '1.8418'}",305.4
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 32, '调整正确率(%)': '51.02', '预计平均亏损改善(%)': '1.8324'}",305.3
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 28, '调整正确率(%)': '57.01', '预计平均亏损改善(%)': '1.5358'}",303.5
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 27, '调整正确率(%)': '50.77', '预计平均亏损改善(%)': '1.9105'}",302.9
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 23, '调整正确率(%)': '49.49', '预计平均亏损改善(%)': '1.9792'}",302.4
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 29, '调整正确率(%)': '57.02', '预计平均亏损改善(%)': '1.5063'}",302.3
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 36, '调整正确率(%)': '51.16', '预计平均亏损改善(%)': '1.5134'}",302.3
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 36, '调整正确率(%)': '51.15', '预计平均亏损改善(%)': '1.4786'}",300.9
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 24, '调整正确率(%)': '49.02', '预计平均亏损改善(%)': '1.9610'}",300.5
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 28, '调整正确率(%)': '49.15', '预计平均亏损改善(%)': '1.9363'}",299.9
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '54.29', '预计平均亏损改善(%)': '1.6144'}",299.8
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 35, '调整正确率(%)': '51.28', '预计平均亏损改善(%)': '1.4877'}",299.2
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 20, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '1.8641'}",299.1
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 20, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '1.8641'}",299.1
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 27, '调整正确率(%)': '49.65', '预计平均亏损改善(%)': '1.8595'}",298.0
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 16, '调整正确率(%)': '54.17', '预计平均亏损改善(%)': '1.5702'}",297.8
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 23, '调整正确率(%)': '55.17', '预计平均亏损改善(%)': '1.5035'}",297.6
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 25, '调整正确率(%)': '48.87', '预计平均亏损改善(%)': '1.8841'}",297.1
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 24, '调整正确率(%)': '53.85', '预计平均亏损改善(%)': '1.5701'}",297.0
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 24, '调整正确率(%)': '53.91', '预计平均亏损改善(%)': '1.5187'}",295.1
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 28, '调整正确率(%)': '53.42', '预计平均亏损改善(%)': '1.5257'}",294.1
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 33, '调整正确率(%)': '50.00', '预计平均亏损改善(%)': '1.5011'}",291.8
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 29, '调整正确率(%)': '53.15', '预计平均亏损改善(%)': '1.4231'}",289.3
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 26, '调整正确率(%)': '52.17', '预计平均亏损改善(%)': '1.4657'}",288.6
