参数组合,参数结果,综合得分
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 22, '调整正确率(%)': '63.51', '预计平均亏损改善(%)': '2.2416'}",0.34443816812225214
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 67, '调整正确率(%)': '65.60', '预计平均亏损改善(%)': '1.6731'}",0.3438514557383579
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 117, '调整正确率(%)': '56.12', '预计平均亏损改善(%)': '1.6292'}",0.343628921332579
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 114, '调整正确率(%)': '54.82', '预计平均亏损改善(%)': '1.7223'}",0.343175334492342
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 80, '调整正确率(%)': '61.37', '预计平均亏损改善(%)': '1.7399'}",0.341865210007407
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 90, '调整正确率(%)': '57.96', '预计平均亏损改善(%)': '1.8019'}",0.34092642633741876
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 34, '调整正确率(%)': '62.18', '预计平均亏损改善(%)': '2.1652'}",0.3404882593684586
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 76, '调整正确率(%)': '54.68', '预计平均亏损改善(%)': '2.1060'}",0.3404373847733988
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 56, '调整正确率(%)': '67.32', '预计平均亏损改善(%)': '1.6832'}",0.34026254404939343
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 39, '调整正确率(%)': '61.15', '预计平均亏损改善(%)': '2.1637'}",0.3402236555842947
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 97, '调整正确率(%)': '57.97', '预计平均亏损改善(%)': '1.7259'}",0.34017669973525366
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 100, '调整正确率(%)': '54.78', '预计平均亏损改善(%)': '1.8525'}",0.33999043745488633
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 66, '调整正确率(%)': '56.13', '预计平均亏损改善(%)': '2.1301'}",0.33908178418798995
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 87, '调整正确率(%)': '59.40', '预计平均亏损改善(%)': '1.7483'}",0.3382677347270629
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 53, '调整正确率(%)': '62.43', '预计平均亏损改善(%)': '1.9451'}",0.3378870447584587
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 63, '调整正确率(%)': '54.89', '预计平均亏损改善(%)': '2.2110'}",0.3367327655081997
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 55, '调整正确率(%)': '58.10', '预计平均亏损改善(%)': '2.1335'}",0.33666559675687585
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 73, '调整正确率(%)': '54.14', '预计平均亏损改善(%)': '2.1441'}",0.3364312527673877
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 124, '调整正确率(%)': '54.07', '预计平均亏损改善(%)': '1.6231'}",0.33623547140556853
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 112, '调整正确率(%)': '53.60', '预计平均亏损改善(%)': '1.7694'}",0.33619336514660236
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 126, '调整正确率(%)': '53.81', '预计平均亏损改善(%)': '1.6132'}",0.33576850771906197
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 72, '调整正确率(%)': '55.05', '预计平均亏损改善(%)': '2.1049'}",0.33554607726286706
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 111, '调整正确率(%)': '56.43', '预计平均亏损改善(%)': '1.6353'}",0.33538602796621253
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 46, '调整正确率(%)': '64.23', '预计平均亏损改善(%)': '1.9151'}",0.33531144241501365
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 116, '调整正确率(%)': '54.81', '预计平均亏损改善(%)': '1.6633'}",0.3351669757240955
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 62, '调整正确率(%)': '54.91', '预计平均亏损改善(%)': '2.2120'}",0.3350325601118551
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 36, '调整正确率(%)': '64.89', '预计平均亏损改善(%)': '1.9826'}",0.33481836913424146
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 112, '调整正确率(%)': '56.61', '预计平均亏损改善(%)': '1.6112'}",0.33437845812062195
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 123, '调整正确率(%)': '53.36', '预计平均亏损改善(%)': '1.6583'}",0.33411892652192
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 44, '调整正确率(%)': '54.19', '预计平均亏损改善(%)': '2.4271'}",0.3339223982325165
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 106, '调整正确率(%)': '55.26', '预计平均亏损改善(%)': '1.7373'}",0.3338680289739017
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 119, '调整正确率(%)': '53.86', '预计平均亏损改善(%)': '1.6715'}",0.3334924332277175
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 53, '调整正确率(%)': '56.25', '预计平均亏损改善(%)': '2.2177'}",0.3308831886155316
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 86, '调整正确率(%)': '58.12', '预计平均亏损改善(%)': '1.7819'}",0.33000899462101274
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 52, '调整正确率(%)': '55.56', '预计平均亏损改善(%)': '2.2572'}",0.3298543645292626
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 78, '调整正确率(%)': '58.96', '预计平均亏损改善(%)': '1.8212'}",0.3297754172375965
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 118, '调整正确率(%)': '54.39', '预计平均亏损改善(%)': '1.6365'}",0.3295948751029599
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 31, '调整正确率(%)': '55.32', '预计平均亏损改善(%)': '2.4832'}",0.3295507365647673
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 71, '调整正确率(%)': '52.15', '预计平均亏损改善(%)': '2.2275'}",0.32905658434273666
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 53, '调整正确率(%)': '57.77', '预计平均亏损改善(%)': '2.1333'}",0.32903945335694385
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 30, '调整正确率(%)': '67.02', '预计平均亏损改善(%)': '1.9092'}",0.32879846019074277
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.1255'}",0.3286867150511915
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.1255'}",0.3286867150511915
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.1255'}",0.3286867150511915
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 99, '调整正确率(%)': '57.35', '预计平均亏损改善(%)': '1.6802'}",0.328680463689478
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 25, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '2.2274'}",0.3286749832822661
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 55, '调整正确率(%)': '56.18', '预计平均亏损改善(%)': '2.1897'}",0.3286340693185434
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 57, '调整正确率(%)': '56.32', '预计平均亏损改善(%)': '2.1620'}",0.3285883709322317
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 81, '调整正确率(%)': '60.85', '预计平均亏损改善(%)': '1.6882'}",0.3280460270373967
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 68, '调整正确率(%)': '54.15', '预计平均亏损改善(%)': '2.1495'}",0.3270945354275733
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 105, '调整正确率(%)': '54.87', '预计平均亏损改善(%)': '1.7299'}",0.32625990141364547
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 71, '调整正确率(%)': '56.51', '预计平均亏损改善(%)': '1.9953'}",0.3258015582755794
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '2.1278'}",0.3255809857634251
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '2.1278'}",0.3255809857634251
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 123, '调整正确率(%)': '54.03', '预计平均亏损改善(%)': '1.5821'}",0.32529142265524424
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 55, '调整正确率(%)': '55.00', '预计平均亏损改善(%)': '2.2315'}",0.32519019946299166
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 66, '调整正确率(%)': '54.75', '预计平均亏损改善(%)': '2.1286'}",0.3246990498538828
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 57, '调整正确率(%)': '55.26', '预计平均亏损改善(%)': '2.1950'}",0.3245597756451586
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 67, '调整正确率(%)': '53.77', '预计平均亏损改善(%)': '2.1628'}",0.32384269547707745
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 115, '调整正确率(%)': '54.68', '预计平均亏损改善(%)': '1.6240'}",0.3236544148029783
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 83, '调整正确率(%)': '58.97', '预计平均亏损改善(%)': '1.7373'}",0.32318266006068475
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 53, '调整正确率(%)': '54.00', '预计平均亏损改善(%)': '2.2900'}",0.32279493048532903
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 90, '调整正确率(%)': '54.38', '预计平均亏损改善(%)': '1.8892'}",0.3223564855411482
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 80, '调整正确率(%)': '57.89', '预计平均亏损改善(%)': '1.8140'}",0.321602270813982
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 83, '调整正确率(%)': '54.75', '预计平均亏损改善(%)': '1.9352'}",0.3208161353540824
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 74, '调整正确率(%)': '59.92', '预计平均亏损改善(%)': '1.7710'}",0.3208103332072829
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 34, '调整正确率(%)': '64.66', '预计平均亏损改善(%)': '1.9460'}",0.32073112430228473
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 26, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '2.1784'}",0.32071412547927847
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 70, '调整正确率(%)': '61.13', '预计平均亏损改善(%)': '1.7512'}",0.3206428278569613
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 38, '调整正确率(%)': '58.78', '预计平均亏损改善(%)': '2.1958'}",0.32053985579992533
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 47, '调整正确率(%)': '54.63', '预计平均亏损改善(%)': '2.3093'}",0.3205285643279477
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 50, '调整正确率(%)': '57.07', '预计平均亏损改善(%)': '2.1463'}",0.3182429066194962
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 111, '调整正确率(%)': '54.94', '预计平均亏损改善(%)': '1.6256'}",0.3181961392417231
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 107, '调整正确率(%)': '54.01', '预计平均亏损改善(%)': '1.7073'}",0.3170634854848687
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 94, '调整正确率(%)': '58.02', '预计平均亏损改善(%)': '1.6416'}",0.3170320518794615
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 95, '调整正确率(%)': '56.87', '预计平均亏损改善(%)': '1.6875'}",0.31684649190736586
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 39, '调整正确率(%)': '57.82', '预计平均亏损改善(%)': '2.2129'}",0.3163730582141967
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 30, '调整正确率(%)': '61.39', '预计平均亏损改善(%)': '2.1267'}",0.3160797423078726
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 99, '调整正确率(%)': '53.83', '预计平均亏损改善(%)': '1.7934'}",0.31604546715833326
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 107, '调整正确率(%)': '54.65', '预计平均亏损改善(%)': '1.6696'}",0.31584260005218473
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 16, '调整正确率(%)': '66.67', '预计平均亏损改善(%)': '2.0051'}",0.3154025172239947
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 68, '调整正确率(%)': '60.09', '预计平均亏损改善(%)': '1.7959'}",0.3150034045353447
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 44, '调整正确率(%)': '68.48', '预计平均亏损改善(%)': '1.6243'}",0.31467155987488327
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 27, '调整正确率(%)': '60.87', '预计平均亏损改善(%)': '2.1760'}",0.3145794307087497
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 108, '调整正确率(%)': '54.71', '预计平均亏损改善(%)': '1.6501'}",0.314556564571458
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 71, '调整正确率(%)': '60.25', '预计平均亏损改善(%)': '1.7539'}",0.314332428292565
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 50, '调整正确率(%)': '52.11', '预计平均亏损改善(%)': '2.3683'}",0.31328228465072705
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 28, '调整正确率(%)': '62.96', '预计平均亏损改善(%)': '2.0554'}",0.313218875713996
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 78, '调整正确率(%)': '59.54', '预计平均亏损改善(%)': '1.7117'}",0.3131861423113151
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 107, '调整正确率(%)': '53.12', '预计平均亏损改善(%)': '1.7316'}",0.3129806608406984
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 62, '调整正确率(%)': '54.48', '预计平均亏损改善(%)': '2.1259'}",0.31295162565231094
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 75, '调整正确率(%)': '58.40', '预计平均亏损改善(%)': '1.7961'}",0.31257633733274687
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 43, '调整正确率(%)': '62.42', '预计平均亏损改善(%)': '1.9241'}",0.3123720542304349
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 49, '调整正确率(%)': '54.09', '预计平均亏损改善(%)': '2.2757'}",0.31233505089074837
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 95, '调整正确率(%)': '56.83', '预计平均亏损改善(%)': '1.6642'}",0.3116498815793056
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 106, '调整正确率(%)': '53.93', '预计平均亏损改善(%)': '1.6948'}",0.31156884956192715
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 77, '调整正确率(%)': '60.24', '预计平均亏损改善(%)': '1.6786'}",0.3114128846643579
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 92, '调整正确率(%)': '57.88', '预计平均亏损改善(%)': '1.6415'}",0.3113642474912304
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '61.22', '预计平均亏损改善(%)': '2.1217'}",0.31120861997285576
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '61.22', '预计平均亏损改善(%)': '2.1217'}",0.31120861997285576
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 102, '调整正确率(%)': '55.49', '预计平均亏损改善(%)': '1.6545'}",0.31075775706277875
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 40, '调整正确率(%)': '57.79', '预计平均亏损改善(%)': '2.1768'}",0.31075746377224067
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 60, '调整正确率(%)': '55.09', '预计平均亏损改善(%)': '2.1044'}",0.31053481585033205
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 19, '调整正确率(%)': '60.32', '预计平均亏损改善(%)': '2.2636'}",0.3100961100003602
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 46, '调整正确率(%)': '56.32', '预计平均亏损改善(%)': '2.1848'}",0.3100675142392346
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 15, '调整正确率(%)': '59.62', '预计平均亏损改善(%)': '2.3391'}",0.3100349637801567
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 15, '调整正确率(%)': '59.62', '预计平均亏损改善(%)': '2.3391'}",0.3100349637801567
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 97, '调整正确率(%)': '57.14', '预计平均亏损改善(%)': '1.6204'}",0.3100290933851193
